Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
,,828,65831,0,618975,6,56,-1,6,7,0
,,829,65827,0,618976,2,56,-1,6,7,0
,,830,65828,0,618977,0,56,-1,6,7,0
,,831,65833,0,618978,5,56,-1,6,7,0
,,832,65832,0,618979,9,56,-1,6,7,0
,,833,65834,0,618980,3,56,-1,6,7,0
"Mogu sorcerers, keepers of the secret to bringing stone to life, prefer these stolid companions over more beastly familiars.",|cFFFFD200Drop:|r Karr the Darkener|n|cFFFFD200Zone:|r Dread Wastes|n|n,834,64634,126251,399041,6,2,0,6,7,0
"The great big world can be a dangerous place for such a tiny, adorable creature.",|cFFFFD200Achievement: |rLing-Ting's Herbal Journey|n|cFFFFD200Category: |rDungeons and Raids,835,64632,126247,594273,0,82,4,6,7,0
"Water striders serve an important role in Jinyu culture, acting as a mount, means of sending communications, and even a family pet.",|cFFFFD200Drop:|r Nalash Verdantis|n|cFFFFD200Zone:|r Dread Wastes|n|n,836,64633,126249,133942,8,2,0,6,7,0
"Adventurers have reported rare sightings of a monstrous sized emerald shale spider, which the denizens of Deepholm have come to call the Jadefang.",|cFFFFD200Pet Battle: |rDeepholm,837,62915,0,134397,6,26,4,6,7,0
Adult amethyst shale spiders prefer to create their nests against the outer walls of Deepholm.,"|cFFFFD200Pet Battle: |rDeepholm, Desolace",838,62182,0,134399,6,26,4,6,7,0
"Constructed from a seemingly impossible mass of gears, springs, wires, and a little something special, this dragonling embodies the spirit of Pandaria as seen through an engineer's goggles.",|cFFFFD200Profession: |rMists of Pandaria Engineering,844,64899,126885,236473,9,2,3,6,7,0
"Jade is naturally rich with life and color, making it the perfect raw material for this gentle companion.  It is said the wind created by their wings can soothe the troubled mind.",|cFFFFD200Profession:|r Mists of Pandaria Jewelcrafting|n,845,61877,120501,133247,5,2,3,6,7,0
"While each cub is crafted in the same fashion, tiny imperfections in the gemstones create a unique personality when imbued with life.  They are, however, always playful and friendly.",|cFFFFD200Profession:|r Mists of Pandaria Jewelcrafting|n,846,61883,120507,133236,5,2,3,6,7,0
Many believe (incorrectly) that goldfish have no memories. Trainers who have worked with them know this is clearly not the case and have the bruises to prove it.,|cFFFFD200Quest: |rLet Them Burn|n|cFFFFD200Zone: |rThe Jade Forest,847,62829,122748,237309,8,2,1,6,7,0
This rabbit is much stronger than it looks.,|cFFFFD200Drop: |rDarkmoon Rabbit|n|cFFFFD200Zone: |rDarkmoon Island,848,59358,114090,237182,4,2,0,6,7,0
A beautiful kite brought to life by the scribes of Pandaria.,|cFFFFD200Profession: |rMists of Pandaria Inscription,849,66104,127008,604252,2,146,3,6,7,0
Who knew scribes could make kites?,|cFFFFD200Profession: |rMists of Pandaria Inscription,850,66105,127006,133840,2,146,3,6,7,0
"Not only is it quick, it's loud too!",|cFFFFD200Pet Battle: |rUldum,851,62894,0,463491,7,26,4,33,7,0
Seems odd that he doesn't like flies... right?,|cFFFFD200Achievement: |rThat's a Lot of Pet Food|n|cFFFFD200Category: |rCollect,855,66491,130759,463540,6,82,5,6,7,0
"Careful now, she can get a bit frisky sometimes!",|cFFFFD200Achievement: |rTime To Open a Pet Store|n|cFFFFD200Category: |rPet Battles,856,66450,130726,254105,6,82,5,6,7,0
"Water spirits are especially mischievous, and are known to frequent the canals of the Stormstout Brewery.",|cFFFFD200Quest: |rPandaren Spirit Tamer|n|cFFFFD200Zone: |rVale of Eternal Blossoms,868,66950,131590,656560,6,2,1,36,7,0
,,872,64335,0,136040,7,48,-1,6,7,0
,,873,64334,0,136040,7,48,-1,6,7,0
,,874,65659,0,647701,4,48,-1,6,7,0
,,875,65660,0,135996,2,48,1,6,7,0
,,876,65661,0,134065,9,48,-1,6,7,0
,,877,65668,0,254857,4,48,-1,6,7,0
,,878,66964,0,254857,4,48,-1,6,7,0
,,879,66965,0,254857,4,48,-1,6,7,0
,,880,65662,0,132196,7,48,4,6,7,0
,,881,65664,0,132196,7,48,-1,6,7,0
,,882,65665,0,132196,7,48,-1,6,7,0
,,883,66982,0,134134,5,48,-1,6,7,0
,,884,66983,0,132242,7,48,2,6,7,0
,,885,65677,0,651242,7,48,4,6,7,0
,,886,65675,0,136036,2,48,-1,6,7,0
,,887,65676,0,132921,2,48,0,6,7,0
,,888,66930,0,132834,0,48,7,6,7,0
,,889,66144,0,133570,4,48,-1,6,7,0
,,890,66145,0,463491,7,48,-1,6,7,0
,,891,66154,0,132242,7,48,-1,6,7,0
,,892,66155,0,132368,4,48,-1,6,7,0
,,893,66156,0,132368,7,48,-1,6,7,0
,,894,66329,0,236193,2,48,-1,6,7,0
,,895,66330,0,442735,4,48,-1,6,7,0
,,896,66331,0,132186,8,48,-1,6,7,0
,,897,66333,0,132196,7,48,-1,6,7,0
,,898,66334,0,463569,4,48,-1,6,7,0
,,899,66335,0,132211,7,48,-1,6,7,0
,,900,66375,0,464159,4,48,-1,6,7,0
,,901,66376,0,134395,6,48,-1,6,7,0
,,902,66377,0,237579,8,48,-1,6,7,0
"A rolling, explosive member of the Zerg swarm, the baneling deals terrible, terrible damage. Very dangerous in close quarters.",|cFFFFD200Promotion:|r StarCraft II: Heart of the Swarm Collector's Edition,903,66984,131650,656595,4,82,7,6,7,0
,,904,66361,0,656350,4,48,-1,6,7,0
,,905,66363,0,132211,7,48,-1,6,7,0
,,906,66364,0,132833,1,48,0,6,7,0
,,907,66427,0,134322,9,48,-1,6,7,0
,,908,66428,0,133883,9,48,8,6,7,0
,,909,66429,0,466036,9,48,-1,6,7,0
,,911,66438,0,134154,1,48,-1,6,7,0
,,912,66439,0,134154,1,48,-1,6,7,0
,,913,66966,0,134154,1,48,-1,6,7,0
,,915,66453,0,463491,7,48,-1,6,7,0
,,916,66454,0,134324,4,48,-1,6,7,0
,,917,66455,0,133570,4,48,-1,6,7,0
,,921,66443,0,136219,5,48,-1,6,7,0
,,922,66444,0,294482,5,48,6,6,7,0
,,923,66445,0,133861,9,48,-1,6,7,0
,,924,66414,0,236193,2,48,-1,6,7,0
,,925,66416,0,134971,5,48,-1,6,7,0
,,926,66417,0,134157,1,48,7,6,7,0
,,927,66468,0,132150,2,48,4,6,7,0
,,928,66469,0,132252,7,48,-1,6,7,0
,,929,66470,0,134155,1,48,0,6,7,0
,,931,66481,0,134437,5,48,-1,6,7,0
,,932,66482,0,651538,7,48,-1,6,7,0
,,933,66483,0,254857,4,48,-1,6,7,0
,,934,66485,0,132104,3,48,-1,6,7,0
,,935,66486,0,132196,7,48,-1,6,7,0
,,936,66487,0,648918,7,48,0,6,7,0
,,937,66488,0,134154,1,48,0,6,7,0
,,938,66489,0,134157,1,48,0,6,7,0
,,939,66490,0,134158,1,48,0,6,7,0
,,941,66492,0,132211,7,48,-1,6,7,0
,,942,66493,0,237579,8,48,-1,6,7,0
,,943,66494,0,236193,2,48,-1,6,7,0
,,944,66495,0,132186,6,48,-1,6,7,0
,,945,66496,0,237144,4,48,-1,6,7,0
,,946,66497,0,237146,2,48,1,6,7,0
,,947,66498,0,132123,3,48,4,6,7,0
,,948,66499,0,135128,3,48,7,6,7,0
,,949,66500,0,134015,6,48,6,6,7,0
,,950,66531,0,133712,9,48,-1,6,7,0
,,951,66532,0,387415,9,48,7,6,7,0
,,952,66533,0,134239,9,48,7,6,7,0
,,953,66534,0,134532,0,48,-1,6,7,0
,,954,66535,0,132197,5,48,6,6,7,0
,,955,66536,0,236196,2,48,-1,6,7,0
,,956,66537,0,134060,7,48,-1,6,7,0
,,957,66538,0,2126349,4,48,-1,6,7,0
,,958,66539,0,237579,8,48,-1,6,7,0
,,959,66540,0,656553,8,48,3,6,7,0
,,960,66541,0,656554,8,48,3,6,7,0
,,961,66542,0,132806,8,48,3,6,7,0
,,962,66543,0,134539,1,48,7,6,7,0
,,963,66544,0,135794,6,48,-1,6,7,0
,,964,66545,0,132849,5,48,2,6,7,0
,,965,66613,0,655866,8,48,-1,6,7,0
,,966,66614,0,250626,2,48,-1,6,7,0
,,967,66615,0,250626,2,48,-1,6,7,0
,,968,66616,0,133730,3,48,-1,6,7,0
,,969,66618,0,237272,3,48,6,6,7,0
,,970,66619,0,134555,3,48,-1,6,7,0
,,971,66620,0,134154,3,48,-1,6,7,0
,,972,66996,0,237441,3,48,7,6,7,0
,,973,66997,0,236233,1,48,0,6,7,0
,,974,66624,0,134324,4,48,-1,6,7,0
,,975,66626,0,134895,7,48,-1,6,7,0
,,976,66627,0,651538,7,48,-1,6,7,0
,,977,66628,0,133941,6,48,2,6,7,0
,,978,66629,0,132247,9,48,-1,6,7,0
,,979,66631,0,236243,7,48,2,6,7,0
,,980,66806,0,294474,4,48,-1,6,7,0
,,981,66807,0,463491,7,48,-1,6,7,0
,,982,66808,0,136116,5,48,-1,6,7,0
,,983,66802,0,399040,6,48,0,6,7,0
,,984,66804,0,237144,4,48,-1,6,7,0
,,985,66805,0,134396,6,48,-1,6,7,0
,,986,66809,0,132196,7,48,-1,6,7,0
,,987,66810,0,136199,5,48,-1,6,7,0
,,988,66811,0,464139,6,48,-1,6,7,0
,,989,66812,0,134936,4,48,-1,6,7,0
,,990,66813,0,236193,2,48,-1,6,7,0
,,991,66814,0,132211,7,48,-1,6,7,0
,,992,66709,0,133936,8,48,-1,6,7,0
,,993,66710,0,132211,7,48,-1,6,7,0
,,994,66711,0,236196,2,48,4,6,7,0
,,995,66715,0,648918,4,48,4,6,7,0
,,996,66716,0,646148,6,48,0,6,7,0
,,997,66718,0,133939,6,48,1,6,7,0
,,998,66712,0,648918,7,48,-1,6,7,0
,,999,66713,0,656345,8,48,4,6,7,0
,,1000,66714,0,236193,2,48,4,6,7,0
,,1001,66719,0,237397,7,48,4,6,7,0
,,1002,66720,0,254857,4,48,4,6,7,0
,,1003,66721,0,250626,2,48,4,6,7,0
,,1004,66923,0,133942,8,48,0,6,7,0
,,1005,66925,0,442735,4,48,4,6,7,0
,,1006,66926,0,135851,6,48,6,6,7,0
,,1007,66722,0,644001,7,48,4,6,7,0
,,1008,66723,0,399041,6,48,0,6,7,0
,,1009,66724,0,132186,8,48,4,6,7,0
,,1010,66725,0,645906,8,48,4,6,7,0
,,1011,66726,0,652138,1,48,4,6,7,0
,,1012,66728,0,646325,4,48,4,6,7,0
"Legend has it that a seadragon turtle just like this one grew up to become Shen-zin Su, the Wandering Isle. Perhaps your little turtle will grow into something amazing?",|cFFFFD200Pet Battle:|r  Krasarang Wilds|n|cFFFFD200Event:|r  Wanderer's Festival,1013,67022,0,656342,8,26,4,34,7,0
The larval form of this moth is world-renowned for creating the finest silk in Azeroth.,|cFFFFD200Profession: |rMists of Pandaria Tailoring (Imperial Silk),1039,67230,132574,236193,2,2,3,6,7,0
This plump red caterpillar is world-renowned for creating the finest silk in Azeroth.,|cFFFFD200Profession:|r Mists of Pandaria Tailoring (Imperial Silk)|n,1040,67233,132580,648918,4,2,3,6,7,0
"Be careful, he might eat all your crops!","|cFFFFD200Quest:|r Sho, Requires Exalted Friendship Faction|n|cFFFFD200Zone:|r Valley of the Four Winds",1042,63370,123784,646325,4,26,1,6,7,0
"Most of Violet's numerous forest strider hatchlings are turned into Faire fare by Stamp Thunderhorn, though a few are raised as mounts or purchased by adventurers looking for a petite purple pet.",|cFFFFD200Vendor: |rLhara|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r90|TINTERFACE\ICONS\inv_misc_ticket_darkmoon_01:0|t,1061,67319,132762,132198,4,2,2,35,7,0
"Their eerie green light, reminiscent of fel flames, is occasionally seen flitting through the twisted trees of Darkmoon Island.",|cFFFFD200Pet Battle:|r Darkmoon Island|n,1062,67329,0,1044485,2,26,4,6,7,0
Don't even think about cheating now.,|cFFFFD200Drop:|r Darkmoon Pet Supplies|n,1063,67332,132789,136155,5,2,0,39,7,0
,|n,1065,67384,0,136155,5,48,4,6,7,0
,,1066,67382,0,132159,7,48,4,6,7,0
,,1067,67383,0,133015,9,48,4,6,7,0
"While smaller than the infamous ravens of Gilneas, crows are no less clever or cunning.",|cFFFFD200Pet Battle: |rOccasionally appears alongside other creatures during battles on Darkmoon Island.,1068,67443,0,645217,2,26,4,6,7,0
"Terky is as shy as she is adorable, preferring the company of close friends over new ones.",|cFFFFD200Drop:|r White Murloc Egg,1073,16445,28487,656558,0,82,0,6,7,0
"A playful, purring pyromaniac. Don't pet these kittens without fireproof mittens!",|cFFFFD200In-Game Shop|r,1117,68267,134538,666530,6,82,9,6,7,0
"Though it appears to be a vaguely-related cousin to the Cinder Kitten, the two creatures actually share no ancestry.",|cFFFFD200Quest: |rPandaren Spirit Tamer|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n,1124,68466,134892,774324,6,2,1,36,7,0
These spirits represent the heart of Pandaria's elemental powers.,|cFFFFD200Quest: |rPandaren Spirit Tamer|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n,1125,68467,134894,774322,6,2,1,36,7,0
"The elements of Pandaria can be cute and playful, until their homeland is threatened.",|cFFFFD200Quest: |rPandaren Spirit Tamer|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n,1126,68468,134895,774323,6,2,1,36,7,0
"Capable of sitting in even the smallest of boxes, thanks to its ghostly nature.",|cFFFFD200Promotion:|r Battle.net World Championship Shanghai 2012,1127,68502,132759,298591,5,16466,7,6,7,0
A rodent of usual size.,|cFFFFD200Pet Battle:|r Krasarang Wilds,1128,68506,0,645526,7,26,4,6,7,0
,,1129,68555,0,651538,4,1072,4,6,7,0
,,1130,68567,0,134153,1,48,4,6,7,0
,,1131,68568,0,236196,2,48,4,6,7,0
,,1132,68569,0,133922,8,48,4,6,7,0
,,1133,68570,0,643423,8,48,4,6,7,0
,,1134,68572,0,252178,5,48,4,6,7,0
,,1135,68575,0,236193,2,48,4,6,7,0
,,1136,68571,0,630863,1,48,4,6,7,0
,,1137,68573,0,648644,7,48,4,6,7,0
,|n|n,1138,68577,0,656560,6,48,1,6,7,0
,,1139,68580,0,774324,6,48,-1,6,7,0
,,1140,68579,0,774322,6,48,-1,6,7,0
,,1141,68578,0,774323,6,48,-1,6,7,0
"Created for one purpose and one purpose alone: to punch little critters, as hard as it possibly can.","|cFFFFD200Vendor: |rQuackenbush|n|cFFFFD200Zone: |rDeeprun Tram|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Reputation: |rBizmo's Brawlpub, Rank 3|n|n|cFFFFD200Vendor: |rPaul North|n|cFFFFD200Zone: |rBrawl'gar Arena|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|cFFFFD200Reputation: |rBrawl'gar Arena, Rank 3",1142,68601,135156,134152,9,18,2,39,7,0
"Found in a dusty egg clutch at the back of Maexxna's lair, these creatures are already undead when they hatch.",|cFFFFD200Drop: |rMaexxna|n|cFFFFD200Zone: |rNaxxramas,1143,68656,135254,134899,3,2,0,6,7,0
Loatheb's body is covered in small pods capable of spreading blighted fungal spores up to 1000 yards given proper wind conditions.,|cFFFFD200Drop: |rLoatheb|n|cFFFFD200Zone: |rNaxxramas,1144,68657,135255,571319,3,2,0,6,7,0
"Upon exiting the freezing necropolis of Naxxramas, Mr. Bigglesworth promptly found a warm spot in the sun to take a long nap in.",|cFFFFD200Achievement: |rRaiding with Leashes|n|cFFFFD200Category: |rCollect,1145,68655,135256,656579,3,82,5,6,7,0
"When Gluth died to a band of brave adventurers, these lil' guys were found in the corpse, gnawing on giant, undead bones.",|cFFFFD200Drop: |rGluth|n|cFFFFD200Zone: |rNaxxramas,1146,68654,135257,133718,3,2,0,6,7,0
Few of these fiery harbingers remain following Ragnaros' defeat in the Firelands.,|cFFFFD200Drop: |rSulfuron Harbinger|n|cFFFFD200Zone: |rMolten Core,1147,68665,135258,132312,0,2,0,35,7,0
These tiny flame imps roam the Molten Core in large swarms and can replenish their numbers rapidly.,|cFFFFD200Drop: |rMagmadar|n|cFFFFD200Zone: |rMolten Core,1149,68664,135259,136218,0,2,0,6,7,0
"The cooled core of Golemagg, it appears to retain some semi-sentient properties.",|cFFFFD200Drop: |rGolemagg the Incinerator|n|cFFFFD200Zone: |rMolten Core|n,1150,68666,135259,237011,6,2,0,39,7,0
One of Razorgore's eggs that miraculously survived in Blackwing Lair.,|cFFFFD200Drop: |rRazorgore the Untamed|n|cFFFFD200Zone: |rBlackwing Lair,1151,68661,135263,236469,1,2,0,6,7,0
Opponents that face this fierce chromatic monstrosity just hope it doesn't have Time Stop!,|cFFFFD200Drop: |rChromaggus|n|cFFFFD200Zone: |rBlackwing Lair,1152,68662,135264,377270,1,2,0,6,7,0
"A runt of the Black Talon, left to guard the whelps.",|cFFFFD200Drop: |rBroodlord Lashlayer|n|cFFFFD200Zone: |rBlackwing Lair,1153,68663,135265,236472,1,2,0,6,7,0
This small globule didn't make it back to Viscidus in time to re-form.,|cFFFFD200Drop: |rViscidus|n|cFFFFD200Zone: |rAhn'Qiraj,1154,68660,135266,132108,5,2,0,6,7,0
"An anubisath idol from the Temple of Ahn'qiraj, infused with ancient qiraji magic.",|cFFFFD200Drop: |rEmperor Vek'lor|n|cFFFFD200Zone: |rAhn'Qiraj,1155,68659,135267,134908,0,2,0,35,7,0
"The bane of many an adventurer, to look into its eyes is to truly know madness.",|cFFFFD200Drop: |rThe Prophet Skeram|n|cFFFFD200Zone: |rAhn'Qiraj,1156,68658,135268,134896,5,2,0,6,7,0
They only get more beautiful as they age.,|cFFFFD200Pet Battle:|r Northern Barrens,1157,68804,0,132921,0,26,4,6,7,0
"Hunted by locals for years, this is an extremely rare specimen.",|cFFFFD200Pet Battle:|r Feralas,1158,68805,0,458252,0,26,4,36,7,0
Most people have never read this book.,|cFFFFD200Pet Battle:|r Hillsbrad Foothills|n,1159,68806,0,133740,5,26,4,6,7,0
Never take your eye off of it.,|cFFFFD200Pet Battle:|r Deadwind Pass|n,1160,68819,0,134416,5,26,4,39,7,0
You better believe he knows what time it is.,|cFFFFD200Pet Battle:|r Caverns of Time|n,1161,68820,0,298656,1,26,4,6,7,0
"Originally created by the engineers in the bowels of Gnomeregan, the Fluxfire Feline is a marvel of modern engineering.",|cFFFFD200Pet Battle:|r Gnomeregan|n,1162,68838,0,668552,9,26,4,6,7,0
The engineering wizards in Everlook created this unique cub as a test model.  Unfortunately a few went rogue and were never recovered.,|cFFFFD200Pet Battle:|r Winterspring|n,1163,68839,0,773096,9,26,4,6,7,0
This model of raptors is produced in the Blade's Edge Mountains.  Their robotic roars are a common sound near Toshley Station.,|cFFFFD200Pet Battle:|r Blade's Edge Mountains|n,1164,68841,0,774414,9,26,4,6,7,0
"The runts of Malygos brood, these whelplings are prized for their boundless arcane magics.",|cFFFFD200Pet Battle:|r Coldarra|n,1165,68845,0,797547,1,26,4,6,7,0
"Indigenous to the peaks of Kun-Lai Summit, this rare yeti is much more dangerous than it looks.",|cFFFFD200Pet Battle:|r Kun-Lai Summit|n,1166,68846,0,797882,0,26,4,6,7,0
These beautiful drakes can be found across the shores of Northrend.,|cFFFFD200Pet Battle:|r Sholazar Basin|n,1167,68850,0,587740,1,26,4,34,7,0
