Name_lang,SourceText_lang,Description_lang,ID,MountTypeID,Flags,SourceTypeEnum,SourceSpellID,PlayerConditionID,MountFlyRideHeight,UiModelSceneID,MountSpecialRiderAnimKitID,MountSpecialSpellVisualKitID
Felfire Hawk,|cFFFFD200Achievement:|r Mountacular|n|n,"Felfire is deadly to the touch.  Luckily, the hawk can suppress the flames, choosing not to incinerate its rider in an emerald effigy.",416,248,128,5,97501,0,5,4,0,0
Corrupted Fire Hawk,|cFFFFD200Achievement: |rGlory of the Firelands Raider|n|cFFFFD200Category: |rDungeons & Raids,Millagazor was a fire hawk loyal to Ragnaros. At this time it is unknown how many of Millagazor's eggs were corrupted.,417,248,128,5,97560,0,5,4,0,0
Savage Raptor,|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay|n,"One-time companion of Kanga the Primal, the fallen troll hero. The raptor's name is unknown, for Kanga only spoke to it in bear form.",418,230,64,8,97581,0,0,4,0,0
Amani Battle Bear,|cFFFFD200Drop:|r Kasha's Bag,The Amani trolls decorate these ferocious mounts in magic amulets and ceremonial masks as a way to venerate the bear god Nalorakk.,419,230,0,0,98204,0,0,4,0,0
Subdued Seahorse,|cFFFFD200Drop: |rPoseidus|n|cFFFFD200Zone: |rVashj'ir,"""One has not truly lived until they have felt the tidal current rushing through their hair while atop a majestic seahorse,"" said no one.  Ever.",420,254,2064,0,98718,0,0,45,0,0
Winged Guardian,|cFFFFD200In-Game Shop|r,"Unearthed recently in an ancient tomb, this mighty winged lion may have once served one of the ancient Tol'vir princes.",421,248,128,9,98727,0,1.75,4,0,0
Vicious War Steed,|cFFFFD200Achievement: |rVeteran of the Alliance II|n|cFFFFD200Category: |rRated Battleground,Armored to withstand collisions in battle.,422,230,4,5,100332,0,0,45,0,0
Vicious War Wolf,|cFFFFD200Achievement: |rVeteran of the Horde II|n|cFFFFD200Category: |rRated Battleground,"At Warchief Hellscream's command, Horde trainers began raising wolves to thrive in the shock and ferocity of sustained combat.",423,230,4,5,100333,0,0,4,0,0
Vicious Gladiator's Twilight Drake,|cFFFFD200Legacy|r,Heroes who proved their might in the gladiatorial arenas during the Cataclysm were awarded the most exceptional of the twilight drake broods.,424,248,192,5,101282,0,0,4,0,0
Flametalon of Alysrazor,|cFFFFD200Drop: |rAlysrazor|n|cFFFFD200Zone: |rFirelands,"As with their matriarch, Alysrazor, the fury and fervor of these elemental avians are unquenchable.",425,230,0,0,101542,0,0,4,0,0
Swift Shorestrider,|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay,"A rarity amongst the tallstrider breeds of Kalimdor, but easily recognized by its pungent dead seaweed aroma.",426,230,64,8,101573,0,0,4,0,0
Ruthless Gladiator's Twilight Drake,|cFFFFD200Legacy|r,Heroes who proved their might in the gladiatorial arenas during the Cataclysm were awarded the most exceptional of the twilight drake broods.,428,248,192,5,101821,0,0,4,0,0
Swift Forest Strider,|cFFFFD200Vendor: |rLhara|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r180 |Hcurrency:515|h|Tinterface\icons\inv_misc_ticket_darkmoon_01.blp:0|t|h|n,This vibrant breed can only be found in the forests of Darkmoon Island.,429,230,0,2,102346,0,0,4,0,0
Swift Springstrider,"|cFFFFD200Vendor: |rNoblegarden Merchant|n|cFFFFD200Zone: |rDurotar, Eversong Woods, Mulgore, Tirisfal Glades, Azuremyst Isle, |nDun Morogh, Elwynn Forest, Teldrassil|n|cFFFFD200Cost: |r500|Hitem:44791|h|TINTERFACE\ICONS\ACHIEVEMENT_NOBLEGARDEN_CHOCOLATE_EGG.BLP:0|t|h|n","The joys of Noblegarden are best when celebrated with this loyal, loving, and blandly-colored freak of nature.",430,230,0,6,102349,0,0,4,0,0
Swift Lovebird,|cFFFFD200World Event:|r Love is in the Air|n|n|cFFFFD200Vendor: |rLovely Merchant (Alliance)|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h|n|n|cFFFFD200Vendor: |rLovely Merchant (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r270|Hitem:49927|h|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|h,It's like red but not quite.,431,230,0,6,102350,0,0,4,0,0
White Riding Camel,|cFFFFD200Vendor:|r Landro Longshot|n|cFFFFD200Location:|r Booty Bay|n,"Fennimore Quigley is credited with milking the first camel and breaking the record for ""longest unintentional flight,"" all in the same afternoon.",432,230,0,8,102488,0,0,4,0,0
Corrupted Hippogryph,|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay,It is a sad fact that even the wise and majestic hippogryph may fall prey to corruption.,433,248,192,8,102514,0,0,4,0,0
Darkmoon Dancing Bear,|cFFFFD200Vendor: |rLhara|n|cFFFFD200Zone: |rDarkmoon Island|n|cFFFFD200Cost: |r180|Hcurrency:515|h|TINTERFACE\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|h|n|n,"These fearsome mounts have a habit of suddenly breaking out into dance amid battle, much to the annoyance of their riders.",434,230,0,2,103081,0,0,4,0,0
Mountain Horse,|cFFFFD200Vendor: |rAstrid Langstrump|n|cFFFFD200Zone: |rDarnassus|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Images of this breed are often found on kegs of watered-down dwarven brew.,435,230,0,2,103195,0,0,4,0,0
Swift Mountain Horse,|cFFFFD200Vendor: |rAstrid Langstrump|n|cFFFFD200Zone: |rDarnassus|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Longs for the day it may return to its home in Gilneas.,436,230,0,2,103196,0,0,4,0,0
Tyrael's Charger,|cFFFFD200Promotion:|r Diablo III Annual Pass|n,A symbol of justice throughout all known realms.,439,248,64,7,107203,0,0,226,0,0
Spectral Gryphon,|cFFFFD200Promotion:|r Scroll of Resurrection|n,"When you said an old friend was coming back, this was not quite what I expected. -Bralla Cloudwing",440,248,196,7,107516,0,0,4,0,0
Spectral Wind Rider,|cFFFFD200Promotion:|r Scroll of Resurrection|n,How do you not fall right through that thing? -Maztha,441,248,196,7,107517,0,0,4,0,0
Blazing Drake,|cFFFFD200Drop:|r Elementium Fragment|n|cFFFFD200Location:|r Dragon Soul,"Blazing Drakes exhibit a boundless passion for life, and are considered by many to be among the most loyal mounts on Azeroth.",442,248,128,0,107842,0,0,4,0,0
Twilight Harbinger,|cFFFFD200Achievement: |rGlory of the Dragon Soul Raider|n|cFFFFD200Category: |rDungeons & Raids,Whatever dark magic once compelled the Twilight Harbinger is now broken... or is it?,443,248,128,5,107844,0,0,4,0,0
Life-Binder's Handmaiden,|cFFFFD200Drop:|r Elementium Fragment|n|cFFFFD200Location:|r Dragon Soul|n|n,"Alexstrasza, the former dragon Aspect of Life, is known to be a kind and patient mentor. Under her tutelage, only the most dedicated pupils acquire the title of ""Life-Binder's Handmaiden.""",444,248,128,0,107845,0,0,4,0,0
Experiment 12-B,|cFFFFD200Drop:|r Lesser Cache of the Aspects|n|cFFFFD200Location:|r Dragon Soul|n,"Some believe Experiment 12-B is the result of a covert SI-7 initiative, others consider it the outcome of embyronic tinkering by goblin scientists. No matter the case, this much is certain: given its strength, speed and agility, Experiment 12-B was a success!",445,248,128,0,110039,0,0,4,0,0
Heart of the Aspects,|cFFFFD200In-Game Shop|r,"You are Azeroth's true guardians and the future of this world is in your hands, for the dawning of the age of mortals has begun. - Alexstrasza",446,248,128,9,110051,0,0,4,0,0
Feldrake,|cFFFFD200Vendor: |rLandro Longshot|n|cFFFFD200Location:|r Booty Bay,"Fighting the Burning Legion millennia ago, this valiant drake fell to corruption after its body was infused with raw demonic magic.",447,248,192,8,113120,0,0,4,0,0
Jade Cloud Serpent,|cFFFFD200Quest: |rRiding the Skies|n|cFFFFD200Zone: |rThe Jade Forest,Jade Cloud Serpents are light and agile; quick and deadly.,448,248,128,1,113199,0,2,4,0,0
Azure Water Strider,|cFFFFD200Vendor: |rNat Pagle|n|cFFFFD200Zone: |rKrasarang Wilds|n|cFFFFD200Faction: |rThe Anglers - Exalted|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Normally bugs are for bait, but how could you look into its eyes and even think that?"" -Nat Pagle",449,230,0,2,118089,0,0,4,0,0
Pandaren Kite,|cFFFFD200Achievement: |rPandaren Ambassador|n|cFFFFD200Category: |rPandaria,"This ""mount,"" awarded by the Lorewalkers of Pandaria, is a reward to the hero of their organization.",450,248,1156,5,118737,0,0,4,0,0
Jeweled Onyx Panther,|cFFFFD200Profession:|r Jewelcrafting|n,Trade Prince Gallywix recently ordered dozens of these glittering jewel-encrusted mounts to roam the grounds of his pleasure palace.,451,248,0,3,120043,0,1.5,4,0,0
Green Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren.",452,230,0,2,120395,0,0,4,0,0
Great Red Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"""Packaged upgrades include; dual-lantern fog lights, emergency brew keg, and genuine Tanji leather seat.""  - Turtlemaster Odai",453,230,0,2,120822,0,0,4,0,0
Cindermane Charger,|cFFFFD200Recruit-a-Friend|r,Formed by Ragnaros himself as a gift for the daughter he never had.,454,248,0,7,171847,0,1.25,4,0,0
Obsidian Nightwing,|cFFFFD200Recruit-a-Friend|r ,"When you can't run, you crawl, and when you can't crawl you find someone to carry you.",455,248,1026,7,121820,0,0,4,0,0
Sapphire Panther,|cFFFFD200Profession: |rJewelcrafting,Legends say that an ancient pandaren emperor crafted the first jeweled panther for his son after the boy's twin brother died of an illness.,456,248,0,3,121836,0,1.5,4,0,0
Jade Panther,|cFFFFD200Profession:|r Jewelcrafting|n,Legends say that an ancient pandaren emperor crafted the first jeweled panther for his son after the boy's twin brother died of an illness.,457,248,0,3,121837,0,1.5,4,0,0
Ruby Panther,|cFFFFD200Profession: |rJewelcrafting,Legends say that an ancient pandaren emperor crafted the first jeweled panther for his son after the boy's twin brother died of an illness.,458,248,0,7,121838,0,1.5,4,0,0
Sunstone Panther,|cFFFFD200Profession: |rJewelcrafting,Legends say that an ancient pandaren emperor crafted the first jeweled panther for his son after the boy's twin brother died of an illness.,459,248,0,3,121839,0,1.5,4,0,0
Grand Expedition Yak,|cFFFFD200Vendor: |rUncle Bigpocket|n|cFFFFD200Zone: |rKun-Lai Summit|n|cFFFFD200Cost: |r120000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,These beasts of burden are known to carry over five times their own weight and to be capable of lasting several days without food or water.,460,230,0,2,122708,0,0,44,0,0
White Riding Yak,|cFFFFD200Legacy|r,Riding Yaks are bred to be slimmer and more agile than their kin.,462,230,64,2,123182,0,0,4,0,0
Amber Scorpion,|cFFFFD200Vendor: |rAmbersmith Zikk|n|cFFFFD200Zone: |rDread Wastes|n|cFFFFD200Faction: |rThe Klaxxi - Exalted|n|cFFFFD200Cost: |r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,The Klaxxi ride massive scorpions into battle against their enemies.  A carapace hardened by amber provides superior protection while on the battlefield.,463,230,0,2,123886,0,0,4,0,0
Azure Cloud Serpent,|cFFFFD200Quest: |rRiding the Skies|n|cFFFFD200Zone: |rThe Jade Forest,Azure Cloud Serpents are believed by the Pandaren to be harbingers of good fortune.,464,248,128,1,123992,0,2,4,0,0
Golden Cloud Serpent,|cFFFFD200Quest: |rRiding the Skies|n|cFFFFD200Zone: |rThe Jade Forest,Golden Cloud Serpents are a treasure to be enjoyed by all who visit the continent of Pandaria.,465,248,128,1,123993,0,2,4,0,0
Thundering Jade Cloud Serpent,|cFFFFD200Vendor: |rShay Pressler (Alliance)|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rGoram (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"From their infancy, Thundering Cloud Serpents are drawn to storms. They have been known to chase lightning through the blackened, roiling clouds, and to bathe in the pouring rain.",466,248,128,2,124408,0,0,4,0,0
Cataclysmic Gladiator's Twilight Drake,|cFFFFD200Legacy|r,Heroes who proved their might in the gladiatorial arenas during the Cataclysm were awarded the most exceptional of the twilight drake broods.,467,248,192,2,124550,0,0,4,0,0
Imperial Quilen,|cFFFFD200Promotion:|r Mists of Pandaria Collector's Edition,"Favorite pets of the ancient Mogu princes, Quilen make loyal and fearless companions and mounts.",468,248,0,7,124659,0,2,4,0,0
Depleted-Kyparium Rocket,|cFFFFD200Profession: |rEngineering,When Kyparite is depleted of its amber essence it becomes fairly resistant to the corrosion from rocket fuel.,469,248,0,3,126507,0,0,4,0,0
Geosynchronous World Spinner,|cFFFFD200Profession: |rEngineering,This rocket was originally designed to speed up the rotation of the world making for shorter nights.  Gnomes with insomnia can have lofty goals.,470,248,0,3,126508,0,0,4,0,0
Onyx Cloud Serpent,|cFFFFD200Quest:|r Surprise Attack!|n|cFFFFD200Location:|r Townlong Steppes|n,"Onyx Cloud serpents are known to be more aggressive and daring than their cousins, the Heavenly Onyx Cloud Serpents.",471,248,128,1,127154,0,2,4,0,0
Crimson Cloud Serpent,|cFFFFD200Achievement: |rGlory of the Pandaria Hero|n|cFFFFD200Category: |rDungeons & Raids,"Crimson Cloud Serpents are given to flights of fancy, striking out on a whim for seemingly random journeys, sometimes for days at a time.",472,248,128,5,127156,0,2,4,0,0
Heavenly Onyx Cloud Serpent,|cFFFFD200Drop:|r Sha of Anger|n|cFFFFD200Location:|r Kun-Lai Summit,"Heavenly Onyx Cloud Serpents are born with violet scales covering the entirety of their body. Over time, these scales darken to the color of onyx.",473,248,128,0,127158,0,0,4,0,0
Heavenly Crimson Cloud Serpent,|cFFFFD200Achievement: |rGlory of the Pandaria Raider|n|cFFFFD200Category: |rDungeons & Raids,Heavenly Crimson Cloud Serpents are considered to be among the noblest of dragons.,474,248,128,5,127161,0,0,4,0,0
Heavenly Golden Cloud Serpent,|cFFFFD200Vendor: |rMistweaver Ku|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Faction: |rEmperor Shaohao - Exalted,"Warmth and hope emanate from this great creature, which glows like a sunrise over the mountains.",475,248,128,2,127164,0,0,4,0,0
"Yu'lei, Daughter of Jade",|cFFFFD200Vendor: |rMistweaver Xia|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Cost: |r5000|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h,"Warmth and wisdom emanate from this great creature, which glows like moonlight passing through the finest jade.",476,248,128,2,127165,0,0,4,0,0
Heavenly Azure Cloud Serpent,|cFFFFD200Achievement: |rLord of the Reins|n|cFFFFD200Category: |rMounts,"Warmth and serenity emanate from this great creature, which glows like the cloudless sky of a summer afternoon.",477,248,0,5,127169,0,0,4,0,0
Astral Cloud Serpent,|cFFFFD200Drop:|r Cache of Pure Energy,It is believed that Astral Cloud Serpents possess answers to some of life's greatest mysteries. Pity they can't talk.,478,248,128,0,127170,0,0,43,0,0
Azure Riding Crane,|cFFFFD200Vendor: |rJaluu the Generous|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Faction: |rGolden Lotus - Exalted|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,The majestic crane is a treasured friend of the pandaren.,479,230,0,2,127174,0,0,4,0,0
Golden Riding Crane,|cFFFFD200Vendor: |rJaluu the Generous|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Faction: |rGolden Lotus - Exalted|n|cFFFFD200Cost: |r2500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"The crane is a symbol of wisdom and nobility, their ability to carry us into the skies is nothing short of miraculous. - Jaluu the Generous",480,230,0,2,127176,0,0,4,0,0
Regal Riding Crane,|cFFFFD200Vendor: |rJaluu the Generous|n|cFFFFD200Zone: |rVale of Eternal Blossoms|n|cFFFFD200Faction: |rGolden Lotus - Exalted|n|cFFFFD200Cost: |r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,The crane is a symbol of wisdom and nobility. Their ability to carry us into the skies is nothing short of miraculous. - Jaluu the Generous,481,230,0,2,127177,0,0,4,0,0
Black Riding Yak,|cFFFFD200Legacy|r,"Grummles traveling Kun-Lai Summit by night prefer to ride this dark-haired yak to remain unseen, though they remove the bells from its caparison first.",484,230,64,2,127209,0,0,4,0,0
Brown Riding Yak,|cFFFFD200Legacy|r,Riding Yaks are bred to be slimmer and more agile than their kin.,485,230,64,2,127213,0,0,4,0,0
Grey Riding Yak,|cFFFFD200Vendor: |rUncle Bigpocket|n|cFFFFD200Zone: |rKun-Lai Summit|n|cFFFFD200Cost: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Riding Yaks are bred to be slimmer and more agile than their kin.,486,230,0,2,127216,0,0,4,0,0
Blonde Riding Yak,|cFFFFD200Vendor: |rUncle Bigpocket|n|cFFFFD200Zone: |rKun-Lai Summit|n|cFFFFD200Cost: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,Riding Yaks are bred to be slimmer and more agile than their kin.,487,230,0,2,127220,0,0,4,0,0
Crimson Water Strider,|cFFFFD200Vendor: |rNat Pagle|n|cFFFFD200Zone: |rGarrison: Fishing Shack|n|cFFFFD200Faction: |rNat Pagle - Honored|n|cFFFFD200Cost: |r100|Hitem:117397|h|TINTERFACE\ICONS\INV_Misc_Coin_19.blp:0|t|h,"""Normally bugs are for bait, but how could you look into its eyes and even think that?"" -Nat Pagle",488,230,0,2,127271,0,0,4,0,0
Black Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren.",492,230,0,2,127286,0,0,4,0,0
Blue Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren.",493,230,0,2,127287,0,0,4,0,0
Brown Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren.",494,230,0,2,127288,0,0,4,0,0
Purple Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren.",495,230,0,2,127289,0,0,4,0,0
Red Dragon Turtle,|cFFFFD200Vendor: |rTurtlemaster Odai|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rOld Whitenose|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t,"Cherished for their heavy carrying capacity and steady gait, these stalwart beasts are the mount of choice for most native Pandaren.",496,230,0,2,127290,0,0,4,0,0
