ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
194763,23,0,0,6,0,0,8000,0,1,0,0,0,0,0,0,144842,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,144852
194777,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,144865,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,144864
194785,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,144871,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,144869
194844,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,144901,0,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,1,0,144899
194849,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,144665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144902
194853,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,143960,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,47,0,143961
194864,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,147620,0,1,0,0,0,1,50,0,0,131072,0,0,0,0,0,0,0,1,0,144909
194908,23,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,144947,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,144946
194913,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,147445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144443
194927,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,126535,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,144957
194928,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,104270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144957
194929,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,148984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144957
194932,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,104922,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,144959
194933,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,104270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144959
194934,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,148984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144959
194935,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,144961,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,144960
194936,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,104270,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144960
194937,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,148984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144960
194941,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,144964,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,144962
194942,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,144965,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144963
194943,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,144965,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144963
194946,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,144967,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,144966
194998,23,0,0,6,0,0,35000,0,1,0,0,0,0,0,0,144983,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144984
195000,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,144989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144985
195018,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,144968,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144995
195019,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,144968,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144995
195027,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,144999,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,144998
195042,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145000,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,145003
195058,23,0,0,6,0,0,6000,0,1,0,0,0,0,0,0,145021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145018
195062,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145005,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144478
195063,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145006,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144490
195065,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144491
195087,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,144989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145037
195161,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,46598,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,145040
195166,33,0,1,6,0,0,0,0,1,0,0,0,0,0,0,144989,0,1,0,0,0,1,-50,0,0,0,0,0,0,0,0,0,0,1,0,144985
195182,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145043,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145050
195242,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145078,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,145079
195253,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,146043,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145085
195270,23,0,1,6,0,0,500,0,1,0,0,0,0,0,0,145094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145093
195272,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,145092,0,1,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,18,16,145095
195297,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145105
195298,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,145104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145105
195300,23,0,2,6,0,0,1000,0,1,0,0,0,0,0,0,145102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145105
195310,396,0,3,6,0,0,0,0,1,0,0,0,0,0,0,145164,0,1,0,0,0,1,10,0,0,14,0,0,0,0,0,0,0,1,0,145091
195311,396,0,4,6,0,0,0,0,1,0,0,0,0,0,0,145164,0,1,0,0,0,1,20,0,0,14,0,0,0,0,0,0,0,1,0,145091
195312,396,0,5,6,0,0,0,0,1,0,0,0,0,0,0,145164,0,1,0,0,0,1,30,0,0,14,0,0,0,0,0,0,0,1,0,145091
195313,396,0,6,6,0,0,0,0,1,0,0,0,0,0,0,145164,0,1,0,0,0,1,40,0,0,14,0,0,0,0,0,0,0,1,0,145091
195352,227,0,2,6,0,0,500,0,1,0,0,0,0,0,0,145141,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,145044
195354,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145144,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145143
195355,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145145,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145144
195357,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,145139,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145144
195387,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145164
195419,23,0,1,6,0,0,6000,0,1,0,0,0,0,0,0,145021,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145013
195422,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145180,0,1,0,0,0,1,20,0,0,15,0,0,0,0,0,0,0,1,0,145179
195489,23,0,0,6,0,0,8000,0,1,0,0,0,0,0,0,145246,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,145222
195492,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,143798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145223
195506,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,145230
195516,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,143798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145237
195538,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145252,0,1,0,0,0,1,100,0,0,15,0,0,0,0,0,0,0,1,0,145251
195566,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291857,0,1,0,0,0,1,16000,0,0,0,0,0,0,0,0,0,0,1,0,145266
195568,23,0,2,6,0,0,10000,1,1,0,0,0,0,0,0,146805,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145266
195569,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145267
195571,23,0,2,6,0,0,10000,1,1,0,0,0,0,0,0,146806,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145267
195583,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145287,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145277
195619,23,0,1,6,0,0,500,0,1,0,0,0,0,0,0,144220,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144221
195626,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145300
195628,23,0,2,6,0,0,10000,1,1,0,0,0,0,0,0,146809,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145300
195629,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145301
195631,23,0,2,6,0,0,10000,1,1,0,0,0,0,0,0,146807,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145301
195632,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145302
195634,23,0,2,6,0,0,10000,1,1,0,0,0,0,0,0,146808,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145302
195636,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145303
195638,23,0,2,6,0,0,10000,1,1,0,0,0,0,0,0,146804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145303
195687,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,145339,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145338
195702,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,143856
195763,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145394,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,145380
195771,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33035,0,0,12,0,0,0,0,18,31,145387
195805,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,145405
195806,23,0,1,6,0,0,250,0,1,0,0,0,0,0,0,145402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145405
195817,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145385,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145394
195818,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,144467,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144464
195828,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,5374,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,145415
195829,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,27576,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,145415
195838,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145420,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,145421
195845,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,145425,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,145426
195860,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145434
195863,23,0,1,6,0,0,400,0,1,0,0,0,0,0,0,145435,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145436
195922,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145463,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145466
195923,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,145464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145466
195924,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,145465,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145466
195937,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145473,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145475
195938,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,145474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145475
195941,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145476,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145477
195961,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,149822,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,145491
195977,23,0,0,6,0,0,15000,0,1,0,0,0,0,0,0,146115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145504
196083,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,145556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145557
196086,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145559,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,145560
196094,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145565,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145566
196110,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145573,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145226
196114,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33014,0,0,12,0,0,0,0,18,16,145577
196275,361,0,6,6,0,0,0,0,1,0,0,0,0,0,0,145096,0,1,0,0,0,1,0,0,0,145096,1,0,88,0,0,0,0,22,15,145065
196283,361,0,6,6,0,0,0,0,1,0,0,0,0,0,0,145096,0,1,0,0,0,1,0,0,0,145096,1,0,0,0,0,0,0,6,0,145071
196284,361,0,7,6,0,0,0,0,1,0,0,0,0,0,0,145096,0,1,0,0,0,1,0,0,0,145096,0,0,0,0,0,0,0,6,0,145175
196285,361,0,7,6,0,0,0,0,1,0,0,0,0,0,0,145096,0,1,0,0,0,1,0,0,0,145096,0,0,88,0,0,0,0,22,15,145171
196295,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,145177,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145143
196348,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,145663,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,145661
196359,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145636,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145673
196387,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,148510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145692
196427,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145724,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145722
196442,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,145735,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145733
196443,23,0,0,6,0,0,330,0,1,0,0,0,0,0,0,145736,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145734
196450,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,145737,0,1,0,0,0,1,2,0,0,22,0,0,0,0,0,0,0,5,0,145738
196466,23,0,0,6,0,0,750,0,1,0,0,0,0,0,0,145742,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145741
196474,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145748,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,145747
196489,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145756
196524,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,145634,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145143
196526,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,145771,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145767
196527,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,145771,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145767
196542,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145773
196548,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145773,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145779
196549,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,145776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145779
196563,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,145854,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,145788
196570,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,149804,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,145792
196606,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,145811,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145466
196762,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,145888,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145887
196799,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,145891,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145893
196800,23,0,1,6,0,0,2000,0,1,0,0,0,0,0,0,145940,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145893
196835,23,0,0,6,0,0,250,0,1,0,0,0,0,0,0,145908,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145907
196837,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,163435,0,1,0,0,0,1,0,0,0,1,852,0,0,0,0,0,0,25,0,145909
196838,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,163533,0,1,0,0,0,1,0,0,0,1,849,0,0,0,0,0,0,25,0,145910
196839,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165021,0,1,0,0,0,1,0,0,0,1,866,0,0,0,0,0,0,25,0,145911
196840,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165037,0,1,0,0,0,1,0,0,0,1,867,0,0,0,0,0,0,25,0,145912
196841,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165038,0,1,0,0,0,1,0,0,0,1,881,0,0,0,0,0,0,25,0,145913
196842,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165041,0,1,0,0,0,1,0,0,0,1,864,0,0,0,0,0,0,25,0,145914
196843,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165043,0,1,0,0,0,1,0,0,0,1,856,0,0,0,0,0,0,25,0,145915
196844,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165044,0,1,0,0,0,1,0,0,0,1,850,0,0,0,0,0,0,25,0,145916
196845,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165045,0,1,0,0,0,1,0,0,0,1,846,0,0,0,0,0,0,25,0,145917
196846,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165048,0,1,0,0,0,1,0,0,0,1,865,0,0,0,0,0,0,25,0,145918
196847,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165046,0,1,0,0,0,1,0,0,0,1,870,0,0,0,0,0,0,25,0,145919
196848,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165047,0,1,0,0,0,1,0,0,0,1,851,0,0,0,0,0,0,25,0,145920
196849,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165049,0,1,0,0,0,1,0,0,0,1,853,0,0,0,0,0,0,25,0,145921
196850,469,0,0,6,0,0,0,0,1,0,0,0,0,0,0,165050,0,1,0,0,0,1,0,0,0,1,869,0,0,0,0,0,0,25,0,145922
196963,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,145797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,145947
196980,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33109,0,0,0,0,0,0,0,1,0,145954
196998,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,145972,0,1,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,64,0,145970
197011,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,145972,0,1,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,74,0,145980
197045,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,145893,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146009
197064,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,149142,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146024
197086,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,146034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146024
197092,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,146039,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146038
197102,23,0,2,6,0,0,1000,0,1,0,0,0,0,0,0,146034,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146024
197108,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146046,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146047
197115,23,0,0,6,0,0,750,0,1,0,0,0,0,0,0,146053,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146050
197160,23,0,0,6,0,0,10000,0,1,0,0,0,0,0,0,165290,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146082
197167,23,0,2,6,0,0,1500,0,1,0,0,0,0,0,0,146084,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146086
197168,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,146088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146087
197186,42,0,0,6,0,1,0,0,1,0,0,0,0,0,0,146098,0,1,0,0,0,1.5,100000,0,0,0,0,0,0,0,0,0,0,25,0,146099
197263,42,0,0,6,0,1,0,0,1,0,0,0,0,0,0,146142,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,146141
197271,23,0,0,6,0,0,31000,0,1,0,0,0,0,0,0,146154,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146149
197289,23,0,0,6,0,0,750,0,1,0,0,0,0,0,0,146167,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146163
197316,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146184,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,146183
197330,23,0,0,6,0,0,300,0,1,0,0,0,0,0,0,147891,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146194
197331,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146195
197333,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146198,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146197
197336,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146200,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,146199
197360,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,146156,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146212
197369,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146219
197370,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,146227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146220
197390,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,146230,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,146235
197405,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146245,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,146247
197411,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146250,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,146251
197418,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,142990,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,146254
197459,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146285,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,146286
197474,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146296,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,146295
197492,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146308,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,146309
197494,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,146310,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,0,146311
