Description_lang,SourceText_lang,ID,CreatureID,SummonSpellID,IconFileDataID,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneID,LoadoutUIModelSceneID,CovenantID
"Sha-lings reflect the emotional state of their handler, becoming agitated, depressed, fearful, or doubtful depending on the magnitude of negative thoughts around them.","|cFFFFD200Drop:|r Sha of Pride|n|cFFFFD200Raid:|r Siege of Orgrimmar|n|cFFFFD200Difficulty:|r LFR and Flexible",1332,73351,148059,651085,6,131074,0,6,7,0
"The Jademist Dancers of the Timeless Isle have a curious attraction to the steam vents of the northwestern shore.","|cFFFFD200Drop:|r Jademist Dancer|n|cFFFFD200Zone:|r Timeless Isle",1333,73355,148060,656560,6,131074,0,36,7,0
"The tiny terror of the Dread Wastes, Kovok prefers a steady diet of ""brain food:"" mushan brains, human brains, any brains really. This strange nutritional requirement may be tangentally related to his enormous head.","|cFFFFD200Drop:|r Paragons of the Klaxxi|n|cFFFFD200Raid:|r Siege of Orgrimmar|n",1334,73354,148061,624010,7,2,0,6,7,0
"The odd blue flames found within the Cavern of Lost Spirits have led many unwary adventurers to their doom.","|cFFFFD200Drop:|r Foreboding Flame|n|cFFFFD200Zone:|r Timeless Isle|n|n",1335,73357,148551,135777,6,131074,0,36,7,0
"When the village of Pi'jiu was attacked by the Ordon Yaungol generations ago, the villagers bravely erected a keg in the center of the village. The following morning, after the celebration had died down, the still-drunken Yaungol blearily agreed to a peace treaty.","|cFFFFD200Drop:|r Zhu-Gon the Sour|n|cFFFFD200Zone:|r Timeless Isle|n|n",1336,73367,148063,669467,6,131074,0,36,7,0
"Spineclaw crabs of Pandaria have existed for thousands of years and remain one of the continent's oldest creatures.","|cFFFFD200Drop:|r Monstrous Spineclaw|n|cFFFFD200Zone:|r Timeless Isle|n",1337,73366,148066,132186,8,2,0,6,7,0
"Gulp frogs of the Timeless Isle can feast upon prey several times larger than themselves by slowly digesting the victim externally with a toxic slime.","|cFFFFD200Drop: |rBufo|n|cFFFFD200Zone: |rTimeless Isle",1338,73359,148067,804966,8,2,0,6,7,0
,,1339,73627,0,896625,7,1072,-1,6,7,0
"Some young and rambunctious hozen are trained from an early age to use boxing gloves so they don't accidentally kill their tribe members, and more importantly, to keep them from picking their noses.","|cFFFFD200Drop:|r Kukuru Chest|n|cFFFFD200Zone:|r Timeless Isle",1343,73668,148373,877482,0,2,0,6,7,0
"One of the beasts left on the Timeless Isle when it shifted through time, most likely sacrificed by the Ordon to their demigod, Ordos.","|cFFFFD200Vendor: |rSpeaker Gulan|n|cFFFFD200Zone: |rTimeless Isle",1344,73688,148427,838551,7,2,2,6,7,0
"Swarmlings of Gu'chi spin an ancient, and very powerful, form of silk that has not been seen in Pandaria in ages.","|cFFFFD200Drop:|r Gu'chi the Swarmbringer|n|cFFFFD200Zone:|r Timeless Isle",1345,73730,148527,648918,4,2,0,6,7,0
"Prolonged exposure to Shaohao's tranquil mists has calmed these spirits, which act as peaceful companions to the Mistweavers.","|cFFFFD200Vendor: |rMistweaver Ku|n|cFFFFD200Zone: |rTimeless Isle|n|cFFFFD200Faction: |rShaohao - Pathwalker",1346,73732,148530,838550,5,2,2,6,7,0
"The Jadefire Spirit is thought to be a living embodiment of Yu'lon's own jade breath.","|cFFFFD200Drop:|r Spirit of Jadefire|n|cFFFFD200Zone:|r Timeless Isle|n|n",1348,73738,148552,135794,6,131074,0,36,7,0
"Fed up with long hours, low pay, and entitled adventurers whining about sub-standard Winter Veil gifts, these nasty little creatures fled their magical workshops to join up with the Abominable Greench.","|cFFFFD200World Event:|r Feast of Winter Veil|n",1349,73741,148567,134144,0,131074,1,39,7,0
"A candle inside of the kite heats the air, causing it to rise into the air without the need for wind.","|cFFFFD200Vendor:|r Ku-Mo|n|cFFFFD200Zone:|r Timeless Isle",1350,73809,148684,645352,2,146,2,36,7,0
"These possessed puppets are given a semblance of life by whimsical spirits of the departed.","|cFFFFD200World Event:|r Day of the Dead",1351,34770,66175,237272,3,2,6,40,7,0
,,1352,444,0,135997,7,49,-1,6,7,0
,,1354,73977,0,254109,9,1072,-1,6,7,0
"A mastiff bred for rescue, the Alterac brewhound's bloodline is famous for having found and resuscitated many mountain travelers trapped beneath the snow... and then slobbering all over them.","|cFFFFD200In-Game Shop|r",1363,74402,149787,930453,7,82,9,6,7,0
"We're Crusaders from a fable. We dance whene'er we're able. We do routines and chorus scenes, with footwork impeccable!","|cFFFFD200Promotion:|r BlizzCon 2013",1364,74405,149792,615479,0,82,7,6,7,0
"Watch your coin purse.","|cFFFFD200Promotion:|r Diablo 3: Reaper of Souls Collector's Edition",1365,74413,149810,370211,0,82,7,6,7,0
"Tenacious and terrible, the mighty Hogs slaughters weaker enemies without hesitation.","|cFFFFD200Achievement:|r That's Whack!|n|cFFFFD200Category:|r Darkmoon Faire",1384,76873,170267,134163,0,82,5,6,7,0
"Both heads are equally fearsome on the terrifying chimaera, each capable of its own unique breath attack.","|cFFFFD200Quest:|r Mastering the Menagerie|n",1385,77021,0,236190,1,2,1,6,7,0
"The dark wings will cloud and consume the minds of the weak, because they are just so adorable!","|cFFFFD200Promotion:|r Warlords of Draenor Collector's Edition",1386,77137,155748,952507,2,82,7,6,7,0
,,1503,85679,0,443397,0,50,-1,6,7,0
"This massive weapon of destruction has been miniaturized for use in the garden.  Moles beware!","|cFFFFD200Quest:|r Report to the King (Alliance), Warning the Warchief (Horde)|n|cFFFFD200Zone:|r Blasted Lands (90+)|n",1387,77221,155838,892829,9,2,1,6,7,0
"Made from bits and pieces of vanquished battle pets, dark magic, and just a pinch of love.","|cFFFFD200Quest:|r Mastering the Menagerie|n",1394,78421,0,136118,3,2,1,6,7,0
"Cute enough to eat, but not recommended.","|cFFFFD200Profession:|r Warlords of Draenor Cooking",1395,78895,25162,134062,5,2,3,33,7,0
"Left to their own devices, carrots will simply lose their minds.","|cFFFFD200Vendor: |rNaron Bloomthistle|n|cFFFFD200Zone: |rLunarfall|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\INV_FARM_PUMPKINSEED_YELLOW.BLP:0|t|n|n|cFFFFD200Vendor: |rTarnon|n|cFFFFD200Zone: |rFrostwall|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\INV_FARM_PUMPKINSEED_YELLOW.BLP:0|t",1396,79039,159581,134010,6,2,2,36,7,0
,,1400,79180,0,132787,5,48,-1,6,7,0
,,1401,79181,53082,135277,0,48,-1,6,7,0
,,1402,79182,149810,370211,0,34,-1,6,7,0
Squeeeeeeeawk!,"|cFFFFD200Profession: |rWarlords of Draenor Engineering",1403,79410,160403,132598,2,2,3,6,7,0
,,1409,79751,0,877477,3,1074,-1,6,7,0
,,1410,80017,161522,237293,9,32,-1,6,7,0
"A single peacock feather is often laid upon a grave to ward off evil spirits.","|cFFFFD200Achievement:|r Draenor Safari|n",1411,80101,161643,667691,2,82,5,6,7,0
"After many complaints that taming young boars was a painful experience, engineers came to the rescue with this creepily lifelike model.","|cFFFFD200Profession: |rWarlords of Draenor Engineering",1412,80329,162135,463878,9,2,3,6,7,0
"The teroclaw is a potent hunter of the small and furry.","|cFFFFD200Drop:|r Teroclaw Nest|n|cFFFFD200Zone:|r Talador",1416,81431,164212,132921,2,2,0,6,7,0
,,1420,81594,0,132196,7,48,-1,6,7,0
,,1423,82406,0,797325,7,34,-1,6,7,0
,,1424,82407,0,134152,9,34,-1,6,7,0
"This adorable little elephant is always there for you.","|cFFFFD200Profession:|r Warlords of Draenor Tailoring|n",1426,82464,166071,1044082,5,2,3,33,7,0
"Annoying and destructive, they can be coaxed with enough cheese to become a tolerable companion.","|cFFFFD200Pet Battle: |rFrostfire Ridge",1427,82715,0,134324,4,26,4,6,7,0
"Zomstrok is evil incarnate, the unholy mistake of someone maddened by isolation, a creation that could not be undone.","|cFFFFD200Drop:|r Reanimated Darktide Boneshell, Darktide Husk|n|cFFFFD200Zone:|r Shadowmoon Valley|n",1428,83562,0,134048,3,2,0,6,7,0
"From seed to flower, a tiny terror is grown.","|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r100|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h",1429,83584,167389,960698,6,2,2,38,7,0
"From seed to flower, a tiny terror is grown.","|cFFFFD200Vendor: |r Kwilax Fuseshiv|n|cFFFFD200Faction: |rSteamwheedle Preservation Society - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",1430,83583,167390,960698,6,2,2,38,7,0
"From seed to flower, a tiny terror is grown.",,1431,83589,167392,960698,6,34,-1,38,7,0
"From seed to flower, a tiny terror is grown.","|cFFFFD200Profession:|r Warlords of Draenor Herbalism",1432,83594,167394,960698,6,2,3,38,7,0
"From seed to flower, a tiny terror is grown.",,1433,83592,167395,960698,6,34,-1,38,7,0
"From seed to flower, a tiny terror is grown.","|cFFFFD200Quest:|r Mastering the Menagerie",1434,83588,167397,960698,6,2,1,38,7,0
"Many years ago, an ogre tried to use a leatherhide runt as kickball.  He was forever known as Onefoot afterwards.","|cFFFFD200Pet Battle: |rNagrand",1435,89198,0,134060,7,26,4,6,7,0
"Orcish children have a tradition where they sneak up on a mud jumper and whisper a secret they wish to come true.  If the mud jumper doesn't jump, the wish will come true.","|cFFFFD200Pet Battle: |rHighmountain, Nagrand, Spires of Arak, Talador|n",1441,83642,0,804968,8,26,4,6,7,0
"In the ultimate demonstration of stubborness, this once-living nannie simply refused to die.","|cFFFFD200Quest:|r Mastering the Menagerie",1442,83817,0,877477,3,2,1,35,7,0
,,1443,83839,0,516666,3,48,-1,6,7,0
,,1444,83836,0,971286,5,50,-1,6,7,0
"The intelligence and caring nature of elekk calves make them a stalwart lifelong companion.","|cFFFFD200Quest:|r New Babies|n|cFFFFD200Zone:|r Nagrand (Draenor)",1446,84330,168668,656599,7,2,2,6,7,0
"The moonshell crab reflects light so well that they can be picked up and used as a mirror.  Just keep your face away from the claws!","|cFFFFD200Pet Battle: |rShadowmoon Valley",1447,82045,0,2027885,8,26,4,6,7,0
"The sea calf has a natural affinity for balancing things.","|cFFFFD200Profession:|r Warlords of Draenor Fishing|n|cFFFFD200Vendor:|r Nat Pagle|n|cFFFFD200Zone:|r Garrison, Fishing Shack|n|cFFFFD200Cost:|r 50|Tinterface\icons\inv_misc_coin_19.blp:0|t",1448,84441,168977,134480,8,2,3,6,7,0
"This hatchling has an unusual sense that allows it to detect and follow along with alpha predators.","|cFFFFD200Vendor:|r Guild Vendor|n|cFFFFD200Zone:|r Stormwind, Orgrimmar|n|cFFFFD200Cost: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",1449,84521,169220,1044497,7,18,2,6,7,0
"While these tiny mechanical guardians were created to protect domesticated elekks from pests, they also turned out to be really good at giving back massages.","|cFFFFD200Vendor:|r Vinidcator Nuurem|n|cFFFFD200Reputation:|r Council of Exarchs|n",1450,84885,169666,986488,9,2,2,38,7,0
,,1504,85682,0,133015,9,50,-1,6,7,0
"Loves to herd imps, roll around in lava, and snuggle with elemental lords.","|cFFFFD200Achievement:|r WoW's 10th Anniversary|n|cFFFFD200Category:|r Feats of Strength",1451,84915,169695,1044792,6,16466,5,6,7,0
"Surprisingly quick when provoked, but easily calmed with a meal of Nagrand arrowbloom.","|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r50|Hitem:163036|h|TInterface\ICONS\INV_Currency_PetBattle.BLP:0|t|h",1453,79730,223110,1044480,7,2,2,6,7,0
"After consuming the shin bone of Gul'dan, this fiesty demon hunter was caged for 10000 years by his brother Murkfurion.","|cFFFFD200Promotion:|r BlizzCon 2015|n|n",1454,85009,190036,1129435,0,82,7,6,7,0
"Camouflaged like moss, the skitterer will hide in trees and leap on their victims from above.","|cFFFFD200Pet Battle: |rShadowmoon Valley",1455,85005,0,1044500,7,26,4,6,7,0
"Their deceptively cute looks will lure in their prey, and then greet them with a flurry of devastating swipes. Hug with caution.","|cFFFFD200Pet Battle: |rSpires of Arak",1456,85007,0,1044500,7,26,4,6,7,0
"Equipped with extremely sharp claws, these frigid hatchlings dig through thick layers of ice and rock for shelter.","|cFFFFD200Pet Battle: |rFrostfire Ridge",1457,85003,0,1044498,7,26,4,6,7,0
"One ogre ritual involves cupping a bone wasp in their hands and shaking vigorously.  The venom increases strength and invokes vivid imagery.","|cFFFFD200Vendor:|r Faction Vendor|n|cFFFFD200Reputation:|r Laughing Skull",1458,85014,170286,1044486,2,2,2,6,7,0
"Contrary to popular belief, bloodsting wasps do not feed on blood, but love.","|cFFFFD200Pet Battle: |rSpires of Arak",1462,85255,0,1044488,2,26,4,6,7,0
"Wood wasps make nests in dead or hollowed out trees, and are quick to attack anything that threatens their home.","|cFFFFD200Pet Battle: |rGorgrond",1463,85254,0,1044487,2,26,4,6,7,0
"In the moonlight their wings create a glittering aura, giving the illusion of twinkling starlight.","|cFFFFD200Pet Battle: |rFrostfire Ridge, Gorgrond",1464,85253,0,1044485,2,26,4,6,7,0
"Amberbarbs often try to provoke larger creatures to attack it. Once their victim strikes them, they will retaliate with the entire hive.","|cFFFFD200Pet Battle: |rGorgrond",1465,85257,0,1044489,2,26,4,6,7,0
"This magical kitty has so much energy that she will sometimes zip around for no reason whatsoever.","|cFFFFD200In-Game Shop|r|n",1466,85283,190035,1116250,5,82,9,6,7,0
"The Sky-Bo was originally designed by the infamous Millie Watt as a toy for her cat.  The cat just slept in the box next to it.","|cFFFFD200Drop:|r Blingtron 5000 Gift Package",1467,85284,170292,894222,9,2,0,6,7,0
"The ancient tribes of Draenor were known to harvest their sharp beaks for crude tools and weapons.","|cFFFFD200Pet Battle: |rTanaan Jungle",1468,85388,0,1045160,2,26,4,6,7,0
"The colorful plumage from these birds are highly sought after by collectors. It is rumored that wearing these feathers will bring you good luck.","|cFFFFD200Pet Battle: |rGorgrond",1469,85192,0,1045161,2,26,4,6,7,0
"The edges of its beak are particularly sharp. Watch your fingers during feeding time!","|cFFFFD200Pet Battle: |rGorgrond",1470,85389,0,1045158,2,26,4,6,7,0
"This anxious avian has a voracious appetite for fruit.","|cFFFFD200Drop:|r Wiggling Egg|n|cFFFFD200Zone:|r Frostfire Ridge|n|n",1471,85387,170285,133997,2,2,0,6,7,0
,,1472,85419,0,515993,4,1072,-1,6,7,0
,,1473,85420,0,134011,6,1122,-1,6,7,0
,,1474,85463,0,979220,8,1072,-1,6,7,0
,,1475,85522,0,136072,7,48,-1,6,7,0
,,1476,85523,0,840540,7,48,-1,6,7,0
,,1477,85525,0,237300,5,48,-1,6,7,0
"This tiny squid seems to enjoy wearing pants, but where in the world would you find some that fit?","|cFFFFD200Drop:|r Greater Darkmoon Pet Supplies|n",1478,85527,170774,632858,5,2,0,6,7,0
,,1479,85561,0,463878,7,50,-1,6,7,0
,,1480,85652,0,840662,2,1074,-1,6,7,0
,,1482,85655,0,463878,7,50,-1,6,7,0
,,1483,85656,0,646148,6,50,-1,6,7,0
,,1484,85657,0,134011,6,98,-1,6,7,0
,,1485,85658,0,134062,5,50,-1,6,7,0
,,1486,85659,0,132598,2,1074,-1,6,7,0
,,1487,85660,0,132771,6,50,-1,6,7,0
,,1488,85661,0,132769,6,50,-1,6,7,0
,,1489,85662,0,1019377,0,50,-1,6,7,0
,,1490,85663,0,1019377,0,50,-1,6,7,0
,,1492,85664,0,648918,4,50,-1,6,7,0
,,1493,85665,0,236196,2,50,-1,6,7,0
,,1494,85666,0,132194,7,50,-1,6,7,0
"They eat and eat and eat, until they grow large.  Then they eat some more.","|cFFFFD200Profession:|r Warlords of Draenor Mining",1495,85667,170280,443397,0,2,3,6,7,0
,,1496,85674,0,667691,2,50,-1,6,7,0
,,1497,85675,0,132916,2,50,-1,6,7,0
,,1498,85676,0,132926,2,50,-1,6,7,0
,,1499,85677,0,524793,6,50,-1,6,7,0
,,1500,85678,0,298642,6,50,-1,6,7,0
,,1501,85681,0,443397,0,50,-1,6,7,0
,,1505,85683,0,986488,9,50,-1,6,7,0
,,1506,85684,0,986488,9,50,-1,6,7,0
,,1507,85685,0,136118,3,1074,-1,6,7,0
,,1508,85686,0,136221,5,50,-1,6,7,0
,,1509,85687,0,136221,5,50,-1,6,7,0
,,1510,85688,0,136221,5,50,-1,6,7,0
"Of course there are hatchlings, they're called Lovebirds aren't they?","|cFFFFD200World Event:|r Love is in the Air|n|cFFFFD200Vendor: |rLovely Merchant|n|cFFFFD200Cost: |r40|TINTERFACE\ICONS\INV_ValentinesCard01:0|t",1511,85710,132762,132198,4,2,2,35,7,0
"Animated by magical means, and chlorophyll.","|cFFFFD200World Event:|r Noblegarden|n|cFFFFD200Vendor: |rNoblegarden Merchant|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\Achievement_Noblegarden_Chocolate_Egg:0|t",1514,85773,171222,615230,2,146,6,6,7,0
"The master-crafted gear assembly and precision joints in this robot are clearly made with love.","|cFFFFD200Drop:|r Talador",1515,85231,170282,986489,9,2,0,6,7,0
"Following their introduction to the mainland by the goblins, Bush Chickens have become the entre du jour for Pilgrim's Bounty due to their high deliciousness and low intelligence.","|cFFFFD200World Event:|r Pilgrim's Bounty",1516,85846,171500,132926,4,2,2,33,7,0
"Tiny, incinerated corpses of various insects line its cage.","|cFFFFD200World Event:|r Midsummer Fire Festival|n|cFFFFD200Vendor: |rMidsummer Merchant, Midsummer Supplier|n|cFFFFD200Cost: |r350|TINTERFACE\ICONS\INV_SummerFest_FireFlower:0|t",1517,85872,171552,519830,6,2,6,6,7,0
"The Pandaren Brewmasters accidentally brought a barrel of Uncle Gao's last sentient batch of brew with them to Brewfest.","|cFFFFD200World Event:|r Brewfest|n|cFFFFD200Vendor: |rBelbi Quikswitch|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r200|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t|n|n|cFFFFD200Vendor: |rBliz Fixwidget|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Cost: |r200|TINTERFACE\ICONS\INV_Misc_Coin_01:0|t",1518,85994,171758,669468,6,131074,6,36,7,0
,,1519,114064,0,1120424,7,1072,-1,6,7,0
"One of this cat's nine lives has returned to haunt the living by yowling loudly when you're trying to sleep.","|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rWoim|n|cFFFFD200Zone: |rTirisfal Glades|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\achievement_halloween_candy_01:0|t|n|n|cFFFFD200Vendor: |rPippi|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\achievement_halloween_candy_01:0|t",1521,86061,171912,454045,3,2,6,6,7,0
"Not even death would stop this kitten's insatiable curiosity.","|cFFFFD200World Event:|r Hallow's End|n|cFFFFD200Vendor: |rWoim|n|cFFFFD200Zone: |rTirisfal Glades|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\achievement_halloween_candy_01:0|t|n|n|cFFFFD200Vendor: |rPippi|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r150|TINTERFACE\ICONS\achievement_halloween_candy_01:0|t",1523,86067,171915,656575,3,2,6,6,7,0
"This slime has a long and confusing lineage.","|cFFFFD200Drop:|r Netherspawn|n|cFFFFD200Zone:|r Nagrand|n",1524,86081,170269,136007,5,2,0,6,7,0
"The little wolf told to stay.
Watching, waiting, for vacant prey.
Too proud to leave, she slipped away.
Unburdened now, forever free to play.","|cFFFFD200Profession:|r Archaeology",1530,86422,170274,1120424,3,2,3,6,7,0
"The ancient nest guardian was designed with the unthinkable in mind: to hate cats.","|cFFFFD200Profession:|r Archaeology",1531,86420,172632,986483,9,2,3,35,7,0
"Kaliri hatchlings feast on grubs when they're young, and eventually graduate to anything smaller than themselves.","|cFFFFD200Quest:|r Ikky's Egg|n|cFFFFD200Zone:|r Spires of Arak",1532,86447,170270,132914,2,2,1,6,7,0
