Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
"Horde Housing District",2402,0,131076,2,3,0,0,0,0,5350,0,0,0,0
"Vision of Orgrimmar",2403,12,524288,0,3,0,0,0,0,0,0,0,0,0
"Vision of Stormwind",2404,13,524292,0,3,0,0,0,0,0,0,0,0,0
Voidstorm,2405,2537,6,0,3,121,0,0,0,0,0,3084,0,0
Undermine,2406,2214,0,0,4,0,0,0,0,0,0,0,0,0
Undermine,2407,2214,0,0,4,0,0,0,0,0,0,0,0,0
Undermine,2408,2214,0,0,4,0,0,0,0,0,0,0,0,0
Undermine,2409,2214,0,0,4,0,0,0,0,0,0,0,0,0
Undermine,2411,2214,0,0,4,0,0,0,0,0,0,0,0,0
Harandar,2413,2537,6,0,3,121,0,0,0,0,0,3087,0,0
"Scarlet Halls",2418,18,0,0,4,0,0,0,0,0,0,0,0,0
"Sidestreet Sluice",2420,2346,0,0,4,0,0,0,0,0,0,0,0,0
"Sidestreet Sluice",2421,2346,0,0,4,0,0,0,0,0,0,0,0,0
"Sidestreet Sluice",2422,2346,0,0,4,0,0,0,0,0,0,0,0,0
"Sidestreet Sluice",2423,2346,0,0,4,0,0,0,0,0,0,0,0,0
"Isle of Quel'Danas",2424,2537,6,0,3,121,0,0,0,0,0,3085,0,0
"Demolition Dome",2425,2346,0,0,4,0,0,0,0,0,0,0,0,0
"Demolition Dome",2426,2346,0,0,4,0,0,0,0,0,0,0,0,0
Sporefall,2427,2413,0,0,4,0,0,0,0,0,0,0,0,0
Undermine,2428,2214,0,0,4,0,0,0,0,0,0,0,0,0
Minimap_RingingDeeps_Coreway,2431,2214,2,3,6,0,0,0,0,0,0,0,0,0
"Isle of Quel'Danas",2432,2537,528390,0,3,0,0,0,0,0,0,0,0,0
"Murder Row",2433,2393,0,0,4,0,0,0,0,0,0,0,0,0
"Augurs' Terrace",2434,2433,0,0,4,0,0,0,0,0,0,0,0,0
"The Illicit Rain",2435,2433,0,0,4,0,0,0,0,0,0,0,0,0
Zul'Aman,2437,2537,6,0,3,121,0,0,0,0,0,3086,0,0
"Scarlet Halls",2438,18,0,0,4,0,0,0,0,0,0,0,0,0
"Silvermoon City",2443,0,0,0,3,0,0,0,0,0,0,0,0,0
"Slayer's Rise",2444,2405,4,0,3,0,0,0,0,0,0,0,0,0
"Dastardly Dome",2447,2346,524288,0,3,0,0,0,0,0,0,0,0,0
"Eco-Dome Al'dani",2449,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Arathi Highlands",2451,13,528388,0,3,0,0,0,0,0,0,0,0,0
"Archival Assault",2452,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Archival Assault",2453,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Archival Assault",2454,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Archival Assault",2455,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2460,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2461,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2462,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2463,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2464,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2465,2371,4160,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2466,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2467,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2468,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2469,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2470,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Manaforge Omega",2471,2371,0,0,4,0,0,0,0,0,0,0,0,0
Tazavesh,2472,2371,0,0,3,120,0,0,0,0,0,0,0,0
"Archival Assault",2476,2371,0,0,4,0,0,0,0,0,0,0,0,0
"Voidscar Cavern",2477,2371,0,0,5,0,0,0,0,0,0,0,0,0
Voidstorm,2479,0,131076,2,3,0,0,0,0,5350,0,0,0,0
Harandar,2480,0,135174,2,3,0,0,0,0,5350,0,0,0,0
"Eastern Kingdoms",2481,0,131076,2,2,0,0,145693,0,5350,0,0,0,0
"Voidrazor Sanctuary",2484,2371,524288,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2492,2395,0,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2493,2395,0,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2494,2395,0,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2496,2395,0,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2497,2395,0,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2498,2395,0,0,4,0,0,0,0,0,0,0,0,0
"Windrunner Spire",2499,2395,0,0,4,0,0,0,0,0,0,0,0,0
"The Blinding Vale",2500,2413,0,0,4,0,0,0,0,0,0,0,0,0
"Maisara Caverns",2501,2437,0,0,4,0,0,0,0,0,0,0,0,0
"Shadow Enclave",2502,2395,524288,0,4,0,0,0,0,0,0,0,0,0
"Twilight Crypts",2503,2437,524288,0,4,0,0,0,0,0,0,0,0,0
"Twilight Crypts",2504,2437,524288,0,4,0,0,0,0,0,0,0,0,0
"Gulf of Memory",2505,2413,524288,0,4,0,0,0,0,0,0,0,0,0
"Shadowguard Point",2506,2405,524288,0,4,0,0,0,0,0,0,0,0,0
"Torment's Rise",2507,2405,524288,0,4,0,0,0,0,0,0,0,0,0
"Vaults of Atal'Utek",2509,2512,4,0,3,0,0,0,0,0,0,0,0,0
"The Grudge Pit",2510,2413,524288,0,3,0,0,0,0,0,0,0,0,0
"Magisters' Terrace",2511,2424,0,0,4,0,0,0,0,0,0,0,0,0
"The Coiled Isle",2512,2537,6,0,3,121,0,0,0,0,0,5381,0,0
"Den of Nalorakk",2513,2437,0,0,4,0,0,0,0,0,0,0,0,0
"Den of Nalorakk",2514,2437,0,0,4,0,0,0,0,0,0,0,0,0
"Magister's Terrace",2515,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Magister's Terrace",2516,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Magister's Terrace",2517,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Magister's Terrace",2518,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Magister's Terrace",2519,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Magister's Terrace",2520,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Abundant Grotto",2522,2413,0,0,5,0,0,0,0,0,0,0,0,0
"Abundant Grotto",2523,2413,0,0,5,0,0,0,0,0,0,0,0,0
"The Darkway",2525,2393,0,0,4,0,0,0,0,0,0,0,0,0
"Lair of Predaxas",2526,2405,0,0,5,0,0,0,0,0,0,0,0,0
"Lair of Predaxas",2527,2405,0,0,5,0,0,0,0,0,0,0,0,0
"Sunkiller Sanctum",2528,2405,0,0,4,0,0,0,0,0,0,0,0,0
"The Voidspire",2529,2405,0,0,4,0,0,0,0,0,0,0,0,0
"The Voidspire",2530,2405,0,0,4,0,0,0,0,0,0,0,0,0
"The Dreamrift",2531,2413,0,0,4,0,0,0,0,0,0,0,0,0
"The Dreamrift",2532,2413,0,0,4,0,0,0,0,0,0,0,0,0
"March on Quel'Danas",2533,2537,0,0,4,0,0,0,0,0,0,0,0,0
"March on Quel'Danas",2534,2533,0,0,4,0,0,0,0,0,0,0,0,0
Atal'Aman,2535,2437,0,0,4,0,0,0,0,0,0,0,0,0
Atal'Aman,2536,2437,4,0,3,0,0,0,0,0,0,0,0,0
Quel'Thalas,2537,13,258,0,2,121,0,145693,0,0,0,3321,0,0
"Sunkiller Sanctum",2540,0,4,2,6,0,0,0,0,0,0,0,0,0
Arcantina,2541,2537,524288,0,4,0,0,0,0,0,0,0,0,0
"Parhelion Plaza",2545,2424,0,0,4,0,0,0,0,0,0,0,0,0
"Collegiate Calamity",2547,2393,0,0,4,0,0,0,0,0,0,0,0,0
"Nexus Point Xenas",2556,2405,0,0,4,0,0,0,0,0,0,0,0,0
"Derelict Legion Vessel",2557,646,0,0,4,0,0,147632,0,0,0,0,0,0
"Derelict Legion Vessel",2558,646,0,0,4,0,0,147632,0,0,0,0,0,0
Quel'Thalas,2561,2481,921670,2,2,0,0,153774,0,5350,0,0,5727,0
"Den of Nalorakk",2564,2437,0,0,4,0,0,0,0,0,0,0,0,0
"Isle of Quel'Danas",2565,2537,524292,0,3,0,0,0,0,0,0,0,0,0
"Isle of Quel'Danas",2566,2432,524288,0,3,0,0,0,0,0,0,0,0,0
"Eversong Woods",2567,2481,4102,2,3,0,0,0,0,5350,0,0,5727,0
Zul'Aman,2568,2481,4102,2,3,0,0,0,0,5350,0,0,0,0
"Isle of Quel'Danas",2569,2481,4102,2,3,0,0,0,0,5350,0,0,0,0
"Sunkiller Sanctum",2571,2405,0,0,4,0,0,0,0,0,0,0,0,0
"Voidscar Arena",2572,2405,0,0,4,0,0,0,0,0,0,0,0,0
"Voidscar Arena",2573,2405,0,0,4,0,0,0,0,0,0,0,0,0
"Voidscar Arena",2574,2405,0,0,4,0,0,0,0,0,0,0,0,0
"Gulf of Memory",2575,2413,0,0,4,0,0,0,0,0,0,0,0,0
"The Den",2576,2413,0,0,5,0,0,0,0,0,0,0,0,0
"Collegiate Calamity",2577,2393,64,0,4,0,0,0,0,0,0,0,0,0
"Collegiate Calamity",2578,2393,64,0,4,0,0,0,0,0,0,0,0,0
"Wartha'nan Crypts",2579,2395,0,0,5,0,0,0,0,0,0,0,0,0
"Loaknit Den",2580,2437,0,0,5,0,0,0,0,0,0,0,0,0
Voidburrow,2581,2405,0,0,5,0,0,0,0,0,0,0,0,0
Voidburrow,2582,2405,0,0,5,0,0,0,0,0,0,0,0,0
"Wit'Kalar Crypt",2583,2437,0,0,5,0,0,0,0,0,0,0,0,0
"Revantusk Sedge",2584,2437,0,0,5,0,0,0,0,0,0,0,0,0
Zul'Aman,2585,2437,524288,0,3,0,0,0,0,0,0,0,0,0
"Altar of Fangs",2588,2509,0,0,4,0,0,0,0,0,0,0,0,0
"Altar of Fangs",2589,2509,0,0,4,0,0,0,0,0,0,0,0,0
"Altar of Fangs",2590,2509,0,0,4,0,0,0,0,0,0,0,0,0
"Eversong Woods",2594,2395,524288,0,3,0,0,0,0,0,0,0,0,0
"Ritual Site",2598,0,0,0,3,0,0,0,0,0,0,0,0,0
Val,2599,2405,524294,0,3,0,0,0,0,0,0,3321,0,0
Naigtal,2600,2405,524294,0,3,0,0,0,0,0,0,0,0,0
"The Venomous Abyss",2606,2512,0,0,4,0,0,0,0,0,0,0,0,0
"The Venomous Abyss",2607,2512,0,0,4,0,0,0,0,0,0,0,0,0
"The Venomous Abyss",2608,2512,0,0,4,0,0,0,0,0,0,0,0,0
"The Venomous Abyss",2609,2512,0,0,4,0,0,0,0,0,0,0,0,0
"The Venomous Abyss",2610,2512,0,0,4,0,0,0,0,0,0,0,0,0
"The Underbelly",2613,2509,0,0,5,0,0,0,0,0,0,0,0,0
"Void Acropolis",2617,2599,0,0,4,0,0,0,0,0,0,0,0,0
"Void Acropolis",2618,2599,0,0,5,0,0,0,0,0,0,0,0,0
"Void Acropolis",2619,2599,0,0,5,0,0,0,0,0,0,0,0,0
"Forgotten Depths",2620,2599,0,0,5,0,0,0,0,0,0,0,0,0
"Forgotten Depths",2621,2599,0,0,5,0,0,0,0,0,0,0,0,0
Val,2622,0,68,2,3,0,0,0,0,5350,0,0,5727,0
Naigtal,2623,2405,524356,2,3,0,0,0,0,0,0,0,0,0
"The Tidebound Grotto",2632,2512,0,0,4,0,0,0,0,0,0,0,0,0
"The Ring of Glory",2633,2512,0,0,3,0,0,0,0,0,0,0,0,0
"Venomfall Deeps",2634,2512,0,0,4,0,0,0,0,0,0,0,0,0
"Gnarldor Isle",2635,2512,524288,0,4,0,0,0,0,0,0,0,0,0
"Vault of Restless Bones",2636,2509,0,0,4,0,0,0,0,0,0,0,0,0
"Ruuk'Jar's Clutch",2637,2509,0,0,5,0,0,0,0,0,0,0,0,0
"Profaned Mausoleum",2638,2509,0,0,5,0,0,0,0,0,0,0,0,0
"Crypt of the Denied",2639,2512,0,0,5,0,0,0,0,0,0,0,0,0
"Infested Tomb",2640,2512,0,0,5,0,0,0,0,0,0,0,0,0
"Crypt of the Lost Warrior",2641,2512,0,0,5,0,0,0,0,0,0,0,0,0
"Tomb of the Lost Priest",2642,2512,0,0,5,0,0,0,0,0,0,0,0,0
"Crypt of the Lost Mason",2643,2512,0,0,5,0,0,0,0,0,0,0,0,0
"Crypt of the Disgraced",2644,2512,0,0,5,0,0,0,0,0,0,0,0,0
"Kin's Rest",2645,2512,0,0,5,0,0,0,0,0,0,0,0,0
Vilaldoun,2646,2600,524288,0,5,0,0,0,0,0,0,0,0,0
"The Lycaneum",2649,2424,0,0,5,0,0,0,0,0,0,0,0,0
"The Great Sea",2668,0,0,0,3,0,0,0,0,0,0,0,0,0
