ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags_0,Flags_1,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3
2138,DreadmistDen,"Dreadmist Den",1,17,813,0,89,0,675,10,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,0,0,0,0,0
2157,Bael'dunKeep,"Bael'dun Keep [UNUSED]",1,17,814,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,0,0,0,0,0
2158,Emberstrife'sDen,"Emberstrife's Den",1,15,815,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,23,1073758272,0,0,0,0,0
2159,OnyxiasLair,"Onyxia's Lair",249,0,816,0,0,33,675,237,0,0,0,0,0.15000000596,15,-1,0,0,0,1022,16384,12,0,0,0,0
2160,WindshearMine,"Windshear Mine",1,406,817,0,0,630,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,14,1073758272,8192,0,0,0,0
2161,Roland'sDoom,"Roland's Doom",0,10,818,0,0,0,675,769,0,0,0,0,0.15000000596,15,-1,0,0,0,13,1073758272,0,0,0,0,0
2177,BattleRing,"Battle Ring",0,5287,819,0,89,0,675,0,0,325,0,0,0.15000000596,15,-1,0,0,0,24,1073758416,0,0,0,0,0
2197,ThePoolsofVision,"The Pools of Vision",1,1638,820,0,0,0,675,0,0,0,0,4,0.15000000596,15,-1,0,0,0,865,1073758272,0,0,0,0,0
2198,ShadowbreakRavine,"Shadowbreak Ravine",1,405,821,0,0,0,675,886,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,8192,0,0,0,0
2217,BrokenSpearVillage,"Broken Spear Village",1,405,822,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,0,0,0,0,0
2237,WhitereachPost,"Whitereach Post",1,400,823,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,21,1073758272,8192,0,0,0,0
2238,Gornia,Gornia,1,400,824,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,21,1073758272,0,0,0,0,0
2239,Zane'sEyeCrater,"Zane's Eye Crater",1,400,825,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,21,1073758272,0,0,0,0,0
2240,MirageRaceway,"Mirage Raceway",1,400,826,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,21,1073758272,0,0,0,0,0
2241,FrostsaberRock,"Frostsaber Rock",1,618,827,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2242,TheHiddenGrove,"The Hidden Grove",1,618,828,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2243,TimbermawPost,"Timbermaw Post",1,618,829,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2244,WinterfallVillage,"Winterfall Village",1,618,830,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2245,Mazthoril,Mazthoril,1,618,831,0,0,0,675,223,0,301,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2246,FrostfireHotSprings,"Frostfire Hot Springs",1,618,832,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2247,IceThistleHills,"Ice Thistle Hills",1,618,833,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2248,DunMandarr,"Dun Mandarr",1,618,834,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,0,0,0,0,0
2249,FrostwhisperGorge,"Frostwhisper Gorge",1,618,835,0,0,0,675,678,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2250,OwlWingThicket,"Owl Wing Thicket",1,618,836,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2251,LakeKel'Theril,"Lake Kel'Theril",1,618,837,0,0,0,675,678,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2252,TheRuinsofKelTheril,"The Ruins of Kel'Theril",1,618,838,0,0,0,675,678,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,0,0,0,0,0
2253,StarfallVillage,"Starfall Village",1,618,839,0,0,0,675,679,0,103,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2254,Ban'ThallowBarrowDen,"Ban'Thallow Barrow Den",1,618,840,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,0,0,0,0,0
2255,Everlook,Everlook,1,618,841,0,89,0,675,680,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1075855424,8192,0,0,0,0
2256,DarkwhisperGorge,"Darkwhisper Gorge",1,618,842,0,89,37,675,838,0,0,0,0,0.15000000596,15,-1,0,0,0,33,1073758272,8192,0,0,0,0
2257,DeeprunTram,"Deeprun Tram",369,0,843,0,89,0,675,0,0,0,0,2,0.15000000596,13,-1,0,0,0,986,0,0,0,0,0,0
2258,TheFungalVale,"The Fungal Vale",0,139,844,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2259,UNUSEDTheMarrisStead,"UNUSEDThe Marris Stead",0,139,845,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2260,TheMarrisStead,"The Marris Stead",0,139,846,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8448,0,0,0,0
2261,TheUndercroft,"The Undercroft",0,139,847,0,0,0,675,783,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2262,Darrowshire,Darrowshire,0,139,848,0,89,0,675,776,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2263,CrownGuardTower,"Crown Guard Tower",0,139,849,0,89,0,675,777,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073791040,8192,0,0,0,0
2264,Corin'sCrossing,"Corin's Crossing",0,139,850,0,89,0,675,776,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2265,ScarletBaseCamp,"Death Cultist Base Camp",0,139,851,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2266,Tyr'sHand,"Tyr's Hand",0,139,852,0,0,0,675,781,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2267,TheScarletBasilica,"The Scarlet Basilica",0,139,853,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2268,PaladinClassShrine,"Light's Hope Chapel",0,139,854,0,0,0,675,779,0,0,0,6,0.15000000596,15,-1,0,0,0,35,1075923008,8192,0,0,0,0
2269,BrowmanMill,"Browman Mill",0,139,855,0,89,0,675,776,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2270,TheNoxiousGlade,"The Noxious Glade",0,139,856,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2271,EastwallTower,"Eastwall Tower",0,139,857,0,89,0,675,777,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073791040,8192,0,0,0,0
2272,Northdale,Northdale,0,139,858,0,0,0,675,776,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2273,ZulMashar,Zul'Mashar,0,139,859,0,0,0,675,784,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2274,Mazra'Alor,Mazra'Alor,0,139,860,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2275,NorthpassTower,"Northpass Tower",0,139,861,0,0,0,675,777,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073791040,8192,0,0,0,0
2276,Quel'LithienLodge,"Quel'Lithien Lodge",0,139,862,0,0,0,675,780,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2277,Plaguewood,Plaguewood,0,139,863,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2278,Scourgehold,Scourgehold,0,139,864,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2279,Stratholme,Stratholme,0,139,865,0,0,37,675,782,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2280,DONOTUSE,"DO NOT USE",0,0,866,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,798,16448,0,0,0,0,0
2297,DarrowmereLake,"Darrowmere Lake",0,28,867,0,89,37,675,670,0,0,0,0,0.15000000596,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
2298,CaerDarrow,"Caer Darrow",0,28,868,0,89,37,675,670,0,0,0,0,0.15000000596,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
2299,DarrowmereLake,"Darrowmere Lake",0,139,869,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2300,CavernsofTime,"Caverns of Time",1,440,870,0,89,0,675,0,0,0,0,0,0,15,-1,0,0,0,28,1075857472,8192,0,0,0,0
2301,ThistlefurVillage,"Thistlefur Village",1,331,871,0,0,604,675,849,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,8192,0,0,0,0
2302,TheQuagmire,"The Quagmire",1,15,872,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,23,1073758272,8192,0,0,0,0
2303,WindbreakCanyon,"Windbreak Canyon",1,400,873,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,21,1073758272,8192,0,0,0,0
2317,SouthSeas,"South Seas",1,440,874,0,0,24,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,28,1073758272,0,0,0,0,0
2318,TheGreatSea,"The Great Sea",1,15,875,0,0,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,23,1073758272,0,0,0,0,0
2319,TheGreatSea,"The Great Sea",1,17,876,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,0,0,0,0,0
2320,TheGreatSea,"The Great Sea",1,14,877,0,0,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,0,0,0,0,0
2321,TheGreatSea,"The Great Sea",1,16,878,0,0,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,2,1073758272,0,0,0,0,0
2322,TheVeiledSea,"The Veiled Sea",1,141,879,0,0,567,675,0,0,0,0,2,0.15000000596,15,-1,0,0,0,72,1073758272,0,0,0,0,0
2323,TheVeiledSea,"The Veiled Sea",1,357,880,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,0,0,0,0,0
2324,TheVeiledSea,"The Veiled Sea",1,405,881,0,0,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,0,0,0,0,0
2325,TheVeiledSea,"The Veiled Sea",1,331,882,0,0,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,0,0,0,0,0
2326,TheVeiledSea,"The Veiled Sea",1,148,883,0,0,583,675,0,0,0,0,2,0.15000000596,15,-1,0,0,0,5,1073758272,0,0,0,0,0
2337,RazorHillBarracks,"Razor Hill Barracks",1,14,884,0,0,0,675,0,0,0,0,4,0.15000000596,15,-1,0,0,0,70,1074806848,0,0,0,0,0
2338,SouthSeas,"South Seas",0,5339,885,0,0,567,675,0,0,122,0,0,0.15000000596,15,-1,0,0,0,18,1073758272,0,0,0,0,0
2339,TheGreatSea,"The Great Sea",0,33,886,0,0,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,18,1073758272,0,0,0,0,0
2357,BloodtoothCamp,"Bloodtooth Camp",1,331,887,0,89,604,675,849,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,0,0,0,0,0
2358,ForestSong,"Forest Song",1,331,888,0,89,0,675,852,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,0,0,0,0,0
2359,"Greenpaw Village","Greenpaw Village",1,331,889,0,0,604,675,849,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,8192,0,0,0,0
2360,SilverwingOutpost,"Silverwing Outpost",1,331,890,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1075855424,0,0,0,0,0
2361,Nighthaven,Nighthaven,1,493,891,0,0,0,675,0,0,705,0,0,0.15000000596,15,-1,0,0,0,884,1075855424,8192,0,0,0,0
2362,ShrineofRemulos,"Shrine of Remulos",1,493,892,0,0,0,675,0,0,706,0,0,0.15000000596,15,-1,0,0,0,884,1073758272,0,0,0,0,0
2363,StormrageBarrowDens,"Stormrage Barrow Dens",1,493,893,0,0,0,675,828,0,0,0,0,0.15000000596,15,-1,0,0,0,884,1073758272,0,0,0,0,0
2364,TheGreatSea,"The Great Sea",0,40,894,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,6,1073758272,0,0,0,0,0
2365,TheGreatSea,"The Great Sea",0,11,895,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,15,1073758272,0,0,0,0,0
2366,CoTTheBlackMorass,"The Black Morass",269,0,896,0,0,411,675,318,0,0,0,0,0.60000002384,13,-1,0,0,0,227,0,12,0,0,0,0
2367,CoTHillsbradFoothills,"Old Hillsbrad Foothills",560,0,897,0,0,31,675,325,0,513,0,0,0.30000001192,13,-1,0,0,0,223,0,12,0,0,0,0
2368,TarrenMill,"Tarren Mill",560,2367,898,0,0,31,675,790,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2369,Southshore,Southshore,560,2367,899,0,0,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2370,DurnholdeKeep,"Durnholde Keep",560,2367,900,0,89,31,675,788,0,679,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2371,DunGarok,"Dun Garok",560,2367,901,0,89,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2372,HillsbradFields,"Hillsbrad Fields",560,2367,902,0,0,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2373,EasternStrand,"Eastern Strand",560,2367,903,0,89,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2374,NethanderStead,"Nethander Stead",560,2367,904,0,0,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2375,DarrowHill,"Darrow Hill",560,2367,905,0,89,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2376,SouthpointTower,"Southpoint Tower",560,2367,906,0,0,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2377,ThoradinsWall,"Thoradin's Wall",560,2367,907,0,0,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2378,WesternStrand,"Western Strand",560,2367,908,0,0,31,675,0,0,0,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2379,AzurelodeMine,"Azurelode Mine",560,2367,909,0,89,31,675,0,0,678,0,0,0.60000002384,13,-1,0,0,0,223,1073741824,8,0,0,0,0
2397,TheGreatSea,"The Great Sea",0,267,910,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,0,0,0,0,0
2398,TheGreatSea,"The Great Sea",0,130,911,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,0,0,0,0,0
2399,TheGreatSea,"The Great Sea",0,85,912,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,75,1073758272,0,0,0,0,0
2400,TheForbiddingSea,"The Forbidding Sea",0,47,913,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,0,0,0,0,0
2401,TheForbiddingSea,"The Forbidding Sea",0,45,914,0,0,565,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,0,0,0,0,0
2402,TheForbiddingSea,"The Forbidding Sea",0,11,915,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,15,1073758272,0,0,0,0,0
2403,TheForbiddingSea,"The Forbidding Sea",0,8,916,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,31,1073758272,0,0,0,0,0
2404,TethrisAran,"Tethris Aran",1,405,917,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,8192,0,0,0,0
2405,EthelRethor,"Ethel Rethor",1,405,918,0,89,589,675,881,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,8192,0,0,0,0
2406,RanazjarIsle,"Ranazjar Isle",1,405,919,0,0,567,675,885,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,8192,0,0,0,0
2407,Kormek'sHut,"Kormek's Hut",1,405,920,0,0,589,675,881,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,8192,0,0,0,0
2408,ShadowpreyVillage,"Shadowprey Village",1,405,921,0,0,567,675,887,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1075855424,8192,0,0,0,0
2417,BlackrockPass,"Blackrock Pass",0,46,922,0,89,0,675,726,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
2418,Morgan'sVigil,"Morgan's Vigil",0,46,923,0,0,0,675,729,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
2419,SlitherRock,"Slither Rock",0,46,924,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,0,0,0,0,0
2420,TerrorWingPath,"Terror Wing Path",0,46,925,0,0,0,675,730,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
2421,Draco'dar,Draco'dar,0,46,926,0,89,0,675,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
2437,Ragefire,"Ragefire Chasm",389,0,927,0,0,0,675,0,0,0,0,4,0.15000000596,13,-1,0,0,0,207,0,12,0,0,0,0
2457,NightsongWoods,"Nightsong Woods",1,331,928,0,0,0,675,0,0,741,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,0,0,0,0,0
2477,TheVeiledSea,"The Veiled Sea",1,1377,929,0,0,565,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,0,0,0,0,0
2478,Morlos'Aran,Morlos'Aran,1,361,930,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
2479,EmeraldSanctuary,"Emerald Sanctuary",1,361,931,0,89,0,675,699,0,0,0,0,0.15000000596,15,-1,0,0,0,26,1075855424,8192,0,0,0,0
2480,JadefireGlen,"Jadefire Glen",1,361,932,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
2481,RuinsofConstellas,"Ruins of Constellas",1,361,933,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
2497,BitterReaches,"Bitter Reaches",1,16,934,0,89,567,675,859,0,0,0,0,0.15000000596,15,-1,0,0,0,2,1073758272,8192,0,0,0,0
2517,RiseoftheDefiler,"Rise of the Defiler",0,4,935,0,0,0,675,733,0,0,0,0,0.15000000596,15,-1,0,0,0,34,1073758272,8192,0,0,0,0
2518,LarissPavilion,"Lariss Pavilion",1,357,936,0,0,0,675,693,0,0,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,0,0,0,0,0
2519,WoodpawHills,"Woodpaw Hills",1,357,937,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,8192,0,0,0,0
2520,WoodpawDen,"Woodpaw Den",1,357,938,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,0,0,0,0,0
2521,VerdantisRiver,"Verdantis River",1,357,939,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,8192,0,0,0,0
2522,RuinsofIsildien,"Ruins of Isildien",1,357,940,0,0,0,675,0,0,630,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,8192,0,0,0,0
2537,GrimtotemPost,"Grimtotem Post",1,406,941,0,0,570,675,817,0,0,0,0,0.15000000596,15,-1,0,0,0,14,1073758272,8192,0,0,0,0
2538,CampAparaje,"Camp Aparaje",1,406,942,0,89,570,675,817,0,0,0,0,0.15000000596,15,-1,0,0,0,14,1073758272,8192,0,0,0,0
2539,Malaka'jin,Malaka'jin,1,406,943,0,0,0,675,821,0,0,0,0,0.15000000596,15,-1,0,0,0,14,1075855424,8192,0,0,0,0
2540,BoulderslideRavine,"Boulderslide Ravine",1,406,944,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,14,1073758272,8192,0,0,0,0
2541,SishirCanyon,"Sishir Canyon",1,406,945,0,0,630,675,229,0,0,0,0,0.15000000596,15,-1,0,0,0,14,1073758272,8192,0,0,0,0
2557,DireMaul,"Dire Maul",429,0,946,0,0,577,675,11,0,0,0,0,0.15000000596,15,-1,0,0,0,278,0,12,0,0,0,0
2558,DeadwindRavine,"Deadwind Ravine",0,41,947,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,0,0,0,0,0
2559,DiamondheadRiver,"Diamondhead River",0,41,948,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,0,0,0,0,0
2560,Ariden'sCamp,"Ariden's Camp",0,41,949,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,0,0,0,0,0
2561,TheVice,"The Vice",0,41,950,0,0,633,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,8192,0,0,0,0
2562,Karazhan,Karazhan,0,41,951,0,0,633,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,8192,0,0,0,0
2563,Morgan'sPlot,"Morgan's Plot",0,41,952,0,0,633,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,0,0,0,0,0
2577,DireMaul,"Dire Maul",1,357,953,0,89,0,675,11,0,0,0,0,0.15000000596,15,-1,0,0,0,22,1073758272,8192,0,0,0,0
2597,AlteracValley,"Alterac Valley",30,0,954,0,0,42,675,242,0,0,0,0,0.5,13,-1,0,0,0,663,81920,0,0,0,0,0
2617,Scrabblescrew'sCamp,"Scrabblescrew's Camp",1,405,955,0,0,589,675,226,0,0,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,0,0,0,0,0
2618,JadefireRun,"Jadefire Run",1,361,956,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,26,1073758272,8192,0,0,0,0
2619,ThondrorilRiver,"Thondroril River",0,139,957,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2620,ThondrorilRiver,"Thondroril River",0,28,958,0,0,37,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,25,1073758272,0,0,0,0,0
2621,LakeMereldar,"Lake Mereldar",0,139,959,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2622,PestilentScar,"Pestilent Scar",0,139,960,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2623,TheInfectisScar,"The Infectis Scar",0,139,961,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2624,BlackwoodLake,"Blackwood Lake",0,139,962,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2625,EastwallGate,"Eastwall Gate",0,139,963,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2626,TerrorwebTunnel,"Terrorweb Tunnel",0,139,964,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,0,0,0,0,0
2627,Terrordale,Terrordale,0,139,965,0,0,0,675,776,0,0,0,0,0.15000000596,15,-1,0,0,0,35,1073758272,8192,0,0,0,0
2637,KargathiaKeep,"Kargathia Keep",1,331,966,0,0,28,675,228,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1075855424,0,0,0,0,0
2657,ValleyofBones,"Valley of Bones",1,405,967,0,0,0,675,193,0,785,0,0,0.15000000596,15,-1,0,0,0,19,1073758272,0,0,0,0,0
2677,BlackwingLair,"Blackwing Lair",469,0,968,0,89,0,675,0,0,0,0,0,0.15000000596,13,-1,0,0,0,1005,0,12,0,0,0,0
2697,Deadman'sCrossing,"Deadman's Crossing",0,41,969,0,89,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,775,1073758272,8192,0,0,0,0
2717,MoltenCore,"Molten Core",409,0,970,0,0,0,675,0,0,0,0,0,0.15000000596,13,-1,0,0,0,1004,0,12,0,0,0,0
2737,TheScarabWall,"The Scarab Wall",1,1377,971,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2738,"Southwind Village","Southwind Village",1,1377,972,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2739,TwilightBaseCamp,"Twilight Base Camp",1,1377,973,0,0,0,675,667,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2740,TheCrystalVale,"The Crystal Vale",1,1377,974,0,0,49,675,668,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2741,TheScarabDais,"The Scarab Dais",1,1377,975,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,0,0,0,0,0
2742,HiveAshi,Hive'Ashi,1,1377,976,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2743,Hive'Zora,Hive'Zora,1,1377,977,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2744,Hive'Regal,Hive'Regal,1,1377,978,0,0,0,675,0,0,0,0,0,0,15,-1,0,0,0,36,1073758272,8192,0,0,0,0
2757,Shrineofthefallenwarrior,"Shrine of the Fallen Warrior",1,17,979,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,0,0,0,0,0
2777,AlteracValley,"UNUSED Alterac Valley",0,267,980,0,0,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,0,0,0,0,0
2797,BlackfathomDeeps,"Blackfathom Deeps",1,331,981,0,89,24,675,176,0,0,0,0,0.15000000596,15,-1,0,0,0,12,1073758272,0,0,0,0,0
2817,CrystalsongForest,"Crystalsong Forest",571,0,1593,0,11,464,675,430,0,0,0,0,0.15000000596,15,-1,22,23,0,163,16452,8192,0,0,0,0
