Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
Collect 25 unique companion pets.,Plethora of Pets,,1248,-1,-1,15,92,0,10,0,25,132599,127040,0
Collect 50 unique companion pets.,"Shop Smart, Shop Pet...Smart",Reward: Reeking Pet Carrier,1250,-1,-1,1248,92,0,10,0,26,132599,127736,0
"In a single Warsong Gulch battle, kill 2 flag carriers before they leave the Warsong Flag Room.",Not In My House,,1251,489,0,0,14804,0,10,0,15,236362,126178,0
Kill 100 flag carriers in Warsong Gulch.,Supreme Defender,,1252,489,0,0,14804,0,10,0,7,236360,126162,0
Raised as a ghoul,Raised as a ghoul,,1253,-1,-1,0,127,0,0,1,7,136119,124910,0
Slay 15 turkeys in 3 minutes.,Friend or Fowl?,,1254,-1,-1,0,92,0,10,0,40,133971,123068,0
Throw a snowball at King Magni Bronzebeard during the Feast of Winter Veil.,Scrooge,,1255,-1,1,0,156,1,10,0,4,132387,126862,0
Successfully fish in each of the junk nodes listed below.,The Scavenger,,1257,-1,-1,0,171,0,10,0,7,132765,126510,0
"In Eye of the Storm, kill a player who is under the effects of the Berserker power-up.",Take a Chill Pill,,1258,566,-1,0,14803,0,10,0,10,236364,124014,0
"In Warsong Gulch, kill a player who is under the effects of the speed power-up.",Not So Fast,,1259,489,-1,0,14804,0,10,0,13,132309,126180,0
Fall 65 yards without dying while completely smashed during the Brewfest Holiday.,Drunken Stupor,,1260,-1,-1,0,162,0,10,0,7,132621,126194,0
Earn 50 honorable kills while under the influence of the G.N.E.R.D. buff. It's a slap in the face!,G.N.E.R.D. Rage,,1261,-1,-1,0,158,0,10,0,10,132352,125358,0
Complete the Outland quest achievements listed below.,Loremaster of Outland,,1262,-1,1,0,14862,0,10,0,14,236813,124209,0
"Explore Howling Fjord, revealing the covered areas of the world map.",Explore Howling Fjord,,1263,-1,-1,0,14780,0,10,0,2,236781,124965,0
"Explore Borean Tundra, revealing the covered areas of the world map.",Explore Borean Tundra,,1264,-1,-1,0,14780,0,10,0,1,236722,124768,0
"Explore Dragonblight, revealing the covered areas of the world map.",Explore Dragonblight,,1265,-1,-1,0,14780,0,10,0,3,236743,125921,0
"Explore Grizzly Hills, revealing the covered areas of the world map.",Explore Grizzly Hills,,1266,-1,-1,0,14780,0,10,0,4,236766,121290,0
"Explore Zul'Drak, revealing the covered areas of the world map.",Explore Zul'Drak,,1267,-1,-1,0,14780,0,10,0,5,236858,127046,0
"Explore Sholazar Basin, revealing the covered areas of the world map.",Explore Sholazar Basin,,1268,-1,-1,0,14780,0,10,0,6,236817,125593,0
"Explore Storm Peaks, revealing the covered areas of the world map.",Explore Storm Peaks,,1269,-1,-1,0,14780,0,10,0,8,236832,126816,0
"Explore Icecrown, revealing the covered areas of the world map.",Explore Icecrown,,1270,-1,-1,0,14780,0,10,0,9,236793,121305,0
Complete 90 quests in Hellfire Peninsula.,To Hellfire and Back,,1271,-1,0,0,14862,0,10,0,3,236778,126018,0
Complete 68 quests in Terokkar Forest.,Terror of Terokkar,,1272,-1,0,0,14862,0,10,0,6,236847,125940,0
Complete 87 quests in Nagrand.,Nagrand Slam,,1273,-1,0,0,14862,0,10,0,8,236810,126833,0
Complete the Outland quest achievements listed below.,Loremaster of Outland,,1274,-1,0,0,14862,0,10,0,15,236813,127685,0
Complete the Fires Over Skettis quest in under 2 minutes 15 seconds while not in a group.,Bombs Away,,1275,-1,-1,0,14862,0,10,0,12,133715,125917,0
Complete the Bomb Them Again! quest in under 2 minutes 15 seconds while not in a group.,Blade's Edge Bomberman,,1276,-1,-1,0,14862,0,10,0,13,133712,125456,0
Complete the Defending Wyrmrest Temple quest in under 3 minutes while not in a group.,Rapid Defense,,1277,-1,-1,0,14863,0,10,0,19,134155,125206,0
"Get completely smashed, put on your best perfume, throw a handful of rose petals on Sraaz and then kiss him. You'll regret it in the morning.",Flirt With Disaster,,1279,-1,1,0,187,0,10,0,5,135447,125816,0
"Get completely smashed, put on your best perfume, throw a handful of rose petals on Jeremiah Payson and then kiss him. You'll regret it in the morning.",Flirt With Disaster,,1280,-1,0,0,187,0,10,0,6,135447,126848,0
Shoot off 10 Red Rocket Clusters in 25 seconds or less.,The Rocket's Red Glare,,1281,-1,-1,0,160,0,10,0,7,134273,125360,0
Complete the Bomb Them Again! quest while mounted on a flying reindeer during the Feast of Winter Veil.,Fa-la-la-la-Ogri'la,,1282,-1,-1,0,156,1,10,0,5,236710,129784,0
Complete the classic dungeon achievements listed below.,Classic Dungeonmaster,,1283,-1,-1,0,168,0,10,0,1,135958,125819,0
Complete the Burning Crusade dungeon achievements listed below.,Outland Dungeonmaster,,1284,-1,-1,0,168,0,10,0,3,135979,125942,0
Complete the classic raid achievements listed below.,Classic Raider,,1285,-1,-1,0,168,0,20,0,2,133176,126010,0
Complete the Burning Crusade raid achievements listed below.,Outland Raider,,1286,-1,-1,0,168,0,20,0,5,133186,126838,0
Complete the heroic Burning Crusade dungeon achievements listed below.,Outland Dungeon Hero,,1287,-1,-1,0,168,0,20,0,4,132094,126868,0
Complete the Northrend dungeon achievements listed below.,Northrend Dungeonmaster,,1288,-1,-1,0,168,0,10,0,6,135884,126615,0
Complete the heroic Northrend dungeon achievements listed below.,Northrend Dungeon Hero,,1289,-1,-1,0,168,0,20,0,7,132293,127693,0
Enjoy a Buttermilk Delight with someone in Dalaran at a Romantic Picnic during the Love is in the Air celebration.,Lonely?,,1291,-1,-1,0,187,0,10,0,8,133695,123070,0
Proud owner of the Vintage Yellow Brewfest Stein.,Yellow Brewfest Stein,,1292,-1,-1,0,81,1,0,0,156,133697,124761,0
Proud owner of the Vintage Blue Brewfest Stein.,Blue Brewfest Stein,,1293,-1,-1,0,81,1,0,0,157,133699,126630,0
Gain 25 crashes with your Crashin' Thrashin' Racer during the Feast of Winter Veil.,Crashin' & Thrashin',,1295,-1,-1,0,156,0,10,0,7,133015,125752,0
"Defeat Krik'thir the Gatewatcher in Azjol-Nerub on Heroic Difficulty while Watcher Gashra, Watcher Narji, and Watcher Silthik are still alive.",Watch Him Die,,1296,601,-1,0,14921,0,10,0,22,236466,126020,0
Defeat Hadronox in Azjol-Nerub on Heroic Difficulty before he webs the top doors and prevents more creatures from spawning.,Hadronox Denied,,1297,601,-1,0,14921,0,10,0,23,236465,133330,0
Different bandage types used,Different bandage types used,,1298,-1,-1,0,145,0,0,33,3,136243,126439,344
Health potion used most,Health potion used most,,1299,-1,-1,0,145,0,0,17,5,136243,128938,345
Different health potions used,Different health potions used,,1300,-1,-1,0,145,0,0,33,6,136243,126470,345
Mana potion used most,Mana potion used most,,1301,-1,-1,0,145,0,0,17,8,136243,128978,922
Different mana potions used,Different mana potions used,,1302,-1,-1,0,145,0,0,33,9,136243,126708,922
Elixir consumed most,Elixir consumed most,,1303,-1,-1,0,145,0,0,17,11,136243,127180,923
Different elixirs used,Different elixirs used,,1304,-1,-1,0,145,0,0,33,12,136243,125606,923
Flask consumed most,Flask consumed most,,1305,-1,-1,0,145,0,0,17,14,136243,126745,811
Different flasks consumed,Different flasks consumed,,1306,-1,-1,0,145,0,0,33,15,136243,127652,811
Defeat General Drakkisath.,Upper Blackrock Spire,,1307,-1,-1,0,14808,1,10,0,17,254648,125959,0
Win Strand of the Ancients.,Strand of the Ancients Victory,,1308,607,-1,0,14881,0,10,0,1,236394,127806,0
Complete 100 victories in Strand of the Ancients.,Strand of the Ancients Veteran,,1309,607,-1,1308,14881,0,10,0,2,236394,125587,0
Capture the Titan Relic in under four minutes.,Storm the Beach,,1310,607,-1,0,14881,1,20,0,3,236395,125983,0
Kill one of the extremely rare and hard to find Outland creatures listed below.,Medium Rare,,1311,530,-1,0,14779,1,10,0,8,136147,124889,0
Kill all of the extremely rare and hard to find Outland creatures listed below.,Bloody Rare,,1312,530,-1,1311,14779,0,25,0,9,136147,125073,1311
Creature type killed the most,Creature type killed the most,,1336,-1,-1,0,135,0,0,17,3,136243,125754,107
Different creature types killed,Different creature types killed,,1337,-1,-1,0,135,0,0,33,2,136243,123641,107
Mage portal taken most,Mage portal taken most,,1339,-1,-1,0,134,0,0,17,4,136243,128069,350
Complete 105 quests in Howling Fjord.,I've Toured the Fjord,,1356,-1,0,0,14863,0,10,0,4,236787,129098,0
Complete 75 quests in Grizzly Hills.,Fo' Grizzle My Shizzle,,1357,-1,0,0,14863,0,10,0,8,236772,125812,0
Complete 150 quests in Borean Tundra.,Nothing Boring About Borean,,1358,-1,0,0,14863,0,10,136,2,236728,125710,0
Complete 130 quests in Dragonblight.,Might of Dragonblight,,1359,-1,0,0,14863,0,10,0,6,236749,126130,0
Complete the Northrend quest achievements listed below.,Loremaster of Northrend,,1360,-1,0,0,14863,0,10,0,22,236812,125898,0
Anub'Rekhan kills (Naxxramas 10 player),Anub'Rekhan kills (Naxxramas 10 player),,1361,533,-1,0,14823,0,10,1,25,135442,126334,0
Grand Widow Faerlina kills (Naxxramas 10 player),Grand Widow Faerlina kills (Naxxramas 10 player),,1362,533,-1,0,14823,0,10,1,28,135442,126914,0
Maexxna kills (Naxxramas 10 player),Maexxna kills (Naxxramas 10 player),,1363,533,-1,0,14823,0,10,1,34,135442,127159,0
Patchwerk kills (Naxxramas 10 player),Patchwerk kills (Naxxramas 10 player),,1364,533,-1,0,14823,0,10,1,36,136182,128913,0
Noth the Plaguebringer kills (Naxxramas 10 player),Noth the Plaguebringer kills (Naxxramas 10 player),,1365,533,-1,0,14823,0,10,1,35,133781,125814,0
Gothik the Harvester kills (Naxxramas 10 player),Gothik the Harvester kills (Naxxramas 10 player),,1366,533,-1,0,14823,0,10,1,27,135771,129742,0
Patchwerk kills (Naxxramas 25 player),Patchwerk kills (Naxxramas 25 player),,1367,533,-1,0,14823,0,10,1,52,136182,125188,0
Anub'Rekhan kills (Naxxramas 25 player),Anub'Rekhan kills (Naxxramas 25 player),,1368,533,-1,0,14823,0,10,1,41,135442,128513,0
Heigan the Unclean kills (Naxxramas 10 player),Heigan the Unclean kills (Naxxramas 10 player),,1369,533,-1,0,14823,0,10,1,30,133781,127042,0
Loatheb kills (Naxxramas 10 player),Loatheb kills (Naxxramas 10 player),,1370,533,-1,0,14823,0,10,1,33,133781,128239,0
Grobbulus kills (Naxxramas 10 player),Grobbulus kills (Naxxramas 10 player),,1371,533,-1,0,14823,0,10,1,29,136182,127044,0
Gluth kills (Naxxramas 10 player),Gluth kills (Naxxramas 10 player),,1372,533,-1,0,14823,0,10,1,26,136182,132283,0
Thaddius kills (Naxxramas 10 player),Thaddius kills (Naxxramas 10 player),,1373,533,-1,0,14823,0,10,1,37,136182,128515,0
Instructor Razuvious kills (Naxxramas 10 player),Instructor Razuvious kills (Naxxramas 10 player),,1374,533,-1,0,14823,0,10,1,32,135771,129400,0
Four Horsemen kills (Naxxramas 10 player),Four Horsemen kills (Naxxramas 10 player),,1375,533,-1,0,14823,0,10,1,31,135771,128517,0
Sapphiron kills (Naxxramas 10 player),Sapphiron kills (Naxxramas 10 player),,1376,533,-1,0,14823,0,10,1,38,134155,129055,0
Kel'Thuzad kills (Naxxramas 10 player),Kel'Thuzad kills (Naxxramas 10 player),,1377,533,-1,0,14823,0,10,1,39,135444,125094,0
Gluth kills (Naxxramas 25 player),Gluth kills (Naxxramas 25 player),,1378,533,-1,0,14823,0,10,1,42,136182,125803,0
Gothik the Harvester kills (Naxxramas 25 player),Gothik the Harvester kills (Naxxramas 25 player),,1379,533,-1,0,14823,0,10,1,43,135771,125805,0
Grand Widow Faerlina kills (Naxxramas 25 player),Grand Widow Faerlina kills (Naxxramas 25 player),,1380,533,-1,0,14823,0,10,1,44,135442,123750,0
Grobbulus kills (Naxxramas 25 player),Grobbulus kills (Naxxramas 25 player),,1381,533,-1,0,14823,0,10,1,45,136182,132780,0
Heigan the Unclean kills (Naxxramas 25 player),Heigan the Unclean kills (Naxxramas 25 player),,1382,533,-1,0,14823,0,10,1,46,133781,129059,0
Four Horsemen kills (Naxxramas 25 player),Four Horsemen kills (Naxxramas 25 player),,1383,533,-1,0,14823,0,10,1,47,135771,125807,0
Instructor Razuvious kills (Naxxramas 25 player),Instructor Razuvious kills (Naxxramas 25 player),,1384,533,-1,0,14823,0,10,1,48,135771,129744,0
Loatheb kills (Naxxramas 25 player),Loatheb kills (Naxxramas 25 player),,1385,533,-1,0,14823,0,10,1,49,133781,128631,0
Maexxna kills (Naxxramas 25 player),Maexxna kills (Naxxramas 25 player),,1386,533,-1,0,14823,0,10,1,50,135442,132281,0
Noth the Plaguebringer kills (Naxxramas 25 player),Noth the Plaguebringer kills (Naxxramas 25 player),,1387,533,-1,0,14823,0,10,1,51,133781,127161,0
Thaddius kills (Naxxramas 25 player),Thaddius kills (Naxxramas 25 player),,1388,533,-1,0,14823,0,10,1,53,136182,125907,0
Sapphiron kills (Naxxramas 25 player),Sapphiron kills (Naxxramas 25 player),,1389,533,-1,0,14823,0,10,1,54,134155,125096,0
Kel'Thuzad kills (Naxxramas 25 player),Kel'Thuzad kills (Naxxramas 25 player),,1390,533,-1,0,14823,0,10,1,55,135444,129057,0
Malygos kills (10 player),Malygos kills (10 player),,1391,616,-1,0,14823,0,10,1,58,134155,125857,0
Sartharion kills (Chamber of the Aspects 10 player),Sartharion kills (Chamber of the Aspects 10 player),,1392,615,-1,0,14823,0,10,1,56,134154,123752,0
Sartharion kills (Chamber of the Aspects 25 player),Sartharion kills (Chamber of the Aspects 25 player),,1393,615,-1,0,14823,0,10,1,57,134154,128477,0
Malygos kills (25 player),Malygos kills (25 player),,1394,616,-1,0,14823,0,10,1,59,134155,126650,0
Honor the Elders which are located in Northrend.,Elders of Northrend,,1396,571,-1,0,160,0,10,0,12,135982,128522,0
Participated in the realm first defeat of Malygos in 25-player mode.,Realm First! Magic Seeker,Title Reward: The Magic Seeker,1400,616,-1,0,81,0,0,768,64,134155,125844,0
Participated in the realm first defeat of Kel'Thuzad in Naxxramas in 25-player mode.,Realm First! Conqueror of Naxxramas,Title Reward: Conqueror of Naxxramas,1402,533,-1,0,81,0,0,768,66,135444,128520,0
First gnome on the realm to achieve level 80.,Realm First! Level 80 Gnome,,1404,-1,-1,0,81,0,0,256,34,236446,126362,0
First blood elf on the realm to achieve level 80.,Realm First! Level 80 Blood Elf,,1405,-1,-1,0,81,0,0,256,36,236439,126290,0
First draenei on the realm to achieve level 80.,Realm First! Level 80 Draenei,,1406,-1,-1,0,81,0,0,256,38,236441,126810,0
First dwarf on the realm to achieve level 80.,Realm First! Level 80 Dwarf,,1407,-1,-1,0,81,0,0,256,40,236444,125911,0
First human on the realm to achieve level 80.,Realm First! Level 80 Human,,1408,-1,-1,0,81,0,0,256,42,236447,125913,0
First night elf on the realm to achieve level 80.,Realm First! Level 80 Night Elf,,1409,-1,-1,0,81,0,0,256,44,236450,127962,0
First orc on the realm to achieve level 80.,Realm First! Level 80 Orc,,1410,-1,-1,0,81,0,0,256,45,236452,129883,0
First tauren on the realm to achieve level 80.,Realm First! Level 80 Tauren,,1411,-1,-1,0,81,0,0,256,46,236453,130010,0
First troll on the realm to achieve level 80.,Realm First! Level 80 Troll,,1412,-1,-1,0,81,0,0,256,47,236456,126417,0
First forsaken on the realm to achieve level 80.,Realm First! Level 80 Forsaken,,1413,-1,-1,0,81,0,0,256,48,236458,125585,0
First person on the realm to achieve 450 skill in blacksmithing.,Realm First! Grand Master Blacksmith,,1414,-1,-1,0,81,0,0,256,51,136241,126641,0
First person on the realm to achieve 450 skill in alchemy.,Realm First! Grand Master Alchemist,,1415,-1,-1,0,81,0,0,256,50,136240,126415,0
First person on the realm to achieve 450 skill in cooking.,Realm First! Cooking Grand Master,,1416,-1,-1,0,81,0,0,256,52,133971,126370,0
First person on the realm to achieve 450 skill in enchanting.,Realm First! Grand Master Enchanter,,1417,-1,-1,0,81,0,0,256,53,136244,127176,0
First person on the realm to achieve 450 skill in engineering.,Realm First! Grand Master Engineer,,1418,-1,-1,0,81,0,0,256,54,136243,127431,0
First person on the realm to achieve 450 skill in first aid.,Realm First! First Aid Grand Master,,1419,-1,-1,0,81,0,0,256,55,135966,125737,0
First person on the realm to achieve 450 skill in fishing.,Realm First! Grand Master Angler,,1420,-1,-1,0,81,0,0,256,56,136245,122002,0
First person on the realm to achieve 450 skill in herbalism.,Realm First! Grand Master Herbalist,,1421,-1,-1,0,81,0,0,256,57,136246,127174,0
First person on the realm to achieve 450 skill in inscription.,Realm First! Grand Master Scribe,,1422,-1,-1,0,81,0,0,256,58,132918,127445,0
First person on the realm to achieve 450 skill in jewelcrafting.,Realm First! Grand Master Jewelcrafter,,1423,-1,-1,0,81,0,0,256,59,134071,131965,0
First person on the realm to achieve 450 skill in leatherworking.,Realm First! Grand Master Leatherworker,,1424,-1,-1,0,81,0,0,256,60,136247,125909,0
First person on the realm to achieve 450 skill in mining.,Realm First! Grand Master Miner,,1425,-1,-1,0,81,0,0,256,61,136248,129999,0
First person on the realm to achieve 450 skill in skinning.,Realm First! Grand Master Skinner,,1426,-1,-1,0,81,0,0,256,62,134366,125098,0
First person on the realm to achieve 450 skill in tailoring.,Realm First! Grand Master Tailor,,1427,-1,-1,0,81,0,0,256,63,136249,130001,0
Get caught in 10 consecutive land mine explosions in the Sparksocket Minefield without landing.,Mine Sweeper,,1428,-1,-1,0,14863,0,10,0,20,133710,127879,0
Obtain a Zhevra mount through the Recruit-a-Friend program.,Friends In High Places,,1436,-1,-1,0,81,1,0,0,163,132226,125184,0
Fish and other things caught,Fish and other things caught,,1456,-1,-1,0,178,0,0,1,9,136243,123845,0
"Explore Crystalsong Forest, revealing the covered areas of the world map.",Explore Crystalsong Forest,,1457,-1,-1,0,14780,0,10,0,7,236735,125792,0
Continent with the most Honorable Kills,Continent with the most Honorable Kills,,1458,-1,-1,0,136,0,0,17,3,136243,121346,381
Badges of Justice acquired,Badges of Justice acquired,,1462,-1,-1,0,130,0,0,1,2,136243,123847,0
"First player on the realm to gain exalted reputation with the Argent Crusade, Wyrmrest Accord, Kirin Tor and Knights of the Ebon Blade.",Realm First! Northrend Vanguard,,1463,-1,-1,0,81,0,0,256,71,136001,126339,0
Emblems of Heroism acquired,Emblems of Heroism acquired,,1464,-1,-1,0,130,0,0,1,3,136243,128936,0
Emblems of Valor acquired,Emblems of Valor acquired,,1465,-1,-1,0,130,0,0,1,4,136243,123849,0
Most Alliance factions at Exalted,Most Alliance factions at Exalted,,1466,-1,1,0,147,0,0,33,6,136243,121217,0
Lich King 5-player bosses killed,Lich King 5-player bosses killed,,1467,-1,-1,0,14807,0,10,9,12,133112,129794,0
Lich King 5-player different bosses killed,Lich King 5-player different bosses killed,,1485,-1,-1,0,14807,0,0,33,13,136243,128795,1467
Strand of the Ancients Honorable Kills,Strand of the Ancients Honorable Kills,,1486,-1,-1,0,136,0,0,1,14,136243,125002,0
Total Killing Blows,Total Killing Blows,,1487,-1,-1,0,137,0,0,1,1,136243,121780,0
,World Killing Blows,,1488,-1,-1,0,137,0,0,9,2,136243,125729,0
Continent with the most Killing Blows,Continent with the most Killing Blows,,1489,-1,-1,0,137,0,0,17,3,136243,126170,1488
Arena Killing Blows,Arena Killing Blows,,1490,-1,-1,0,137,0,0,9,4,136243,125504,0
Battleground Killing Blows,Battleground Killing Blows,,1491,-1,-1,0,137,0,0,9,5,136243,125004,0
2v2 Arena Killing Blows,2v2 Arena Killing Blows,,1492,-1,-1,0,137,0,0,1,7,136243,125011,0
3v3 Arena Killing Blows,3v3 Arena Killing Blows,,1493,-1,-1,0,137,0,0,1,8,136243,125572,0
5v5 Arena Killing Blows,5v5 Arena Killing Blows,,1494,-1,-1,0,137,0,0,1,9,136243,125574,0
Alterac Valley Killing Blows,Alterac Valley Killing Blows,,1495,-1,-1,0,137,0,0,1,10,136243,125576,0
Arathi Basin Killing Blows,Arathi Basin Killing Blows,,1496,-1,-1,0,137,0,0,1,11,136243,129442,0
Warsong Gulch Killing Blows,Warsong Gulch Killing Blows,,1497,-1,-1,0,137,0,0,1,12,136243,129061,0
Eye of the Storm Killing Blows,Eye of the Storm Killing Blows,,1498,-1,-1,0,137,0,0,1,13,136243,125502,0
Strand of the Ancients Killing Blows,Strand of the Ancients Killing Blows,,1499,-1,-1,0,137,0,0,1,14,136243,125801,0
Deaths in Strand of the Ancients,Deaths in Strand of the Ancients,,1500,-1,-1,0,124,0,0,1,5,136243,127447,0
