ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
464579,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47958,0,0,0,0,0,0,0,1,0,247980
464621,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47829,0,0,0,0,0,0,0,1,0,247195
464751,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,248094,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,53,86,248080
464784,0,0,1,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,124916,0,0,0,0,0,0,0,1,0,248105
464865,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,247398,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,53,86,248156
465012,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,559.75592041016,0,0,0,0,12,0,0,0,0,87,16,248251
465071,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5416,0,0,0,0,0,0,0,18,0,248285
465086,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,11033,0,16,0,0,0,0,0,44,0,248292
465248,0,17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05027933046,0,1,400.78521728516,0,0,0,0,0,0,0,0,0,6,0,247687
465308,0,0,0,80,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,925,0,16,0,0,0,0,0,0,0,1,0,248386
465406,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48030,0,0,0,0,0,0,0,1,0,248435
465415,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.04803493619,0,1,512.73638916016,0,0,0,0,0,0,0,0,0,6,0,247367
465418,0,15,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.04803493619,0,1,512.73638916016,0,0,0,0,0,0,0,0,0,6,0,247367
465420,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48031,0,0,0,0,0,0,0,1,0,248448
465423,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48032,0,0,0,0,0,0,0,1,0,248449
465426,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48033,0,0,0,0,0,0,0,1,0,248450
465442,437,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,0,248456
465643,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,46,0,247063
465833,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48064,0,0,0,0,0,0,0,1,0,247931
465968,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,447.80474853516,0,0,0,0,13,0,0,0,0,87,16,248716
466529,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48449,0,0,0,0,0,0,0,1,0,248999
466533,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48449,0,0,0,0,0,0,0,1,0,249002
468163,0,0,0,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,273016,0,0,0,0,0,0,0,87,0,249915
468369,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1464,0,0,0,0,0,0,0,0,0,250032
468564,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250143
468567,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250145
468570,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250147
468573,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250149
468577,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250152
468581,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250155
468584,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250157
468587,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250159
468591,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250162
468594,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250164
468597,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39695,0,0,0,0,0,0,0,1,0,250166
468766,0,16,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05012126267,0,1,692.41802978516,0,0,0,0,0,0,0,0,0,6,0,250255
468861,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48432,0,0,0,0,0,0,0,1,0,250307
468913,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,16,0,0,0,0,0,0,0,0,0,21,0,250342
469131,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48449,0,0,0,0,0,0,0,1,0,249003
469145,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48450,0,0,0,0,0,0,0,1,0,248245
469146,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48451,0,0,0,0,0,0,0,1,0,248245
469147,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48450,0,0,0,0,0,0,0,1,0,248999
469148,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48451,0,0,0,0,0,0,0,1,0,248999
469149,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48450,0,0,0,0,0,0,0,1,0,249002
469152,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48451,0,0,0,0,0,0,0,1,0,248244
469200,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48451,0,0,0,0,0,0,0,1,0,250492
469432,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,559.75592041016,0,0,0,0,12,0,0,0,0,22,15,250648
469503,0,23,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10397552699,0,1,183.0401763916,0,0,0,0,26,0,0,0,0,87,16,249684
469607,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,250746,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,73,0,250760
469616,3,14,1,6,0,0,1000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8.50828933716,0,0,0,0,0,0,0,0,0,1,0,241721
469626,0,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,559.75592041016,0,0,0,0,88,0,0,0,0,18,16,236381
469672,0,0,0,227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1616,0,0,0,0,0,0,1,0,250798
469713,243,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,25,0,250826
469716,243,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,250828
469782,0,0,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,59916,0,0,0,0,0,0,0,0,0,250860
469827,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,559.75592041016,0,0,0,0,0,0,0,0,0,6,0,250889
470570,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5816,0,0,0,0,0,0,0,18,0,251251
470659,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48546,0,0,0,0,0,0,0,1,0,251315
470801,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,131016,0,0,0,0,0,0,0,1,0,251415
470884,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1470,0,0,0,0,0,0,0,0,0,251449
470886,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1471,0,0,0,0,0,0,0,0,0,251451
470888,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1469,0,0,0,0,0,0,0,0,0,251453
470889,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1468,0,0,0,0,0,0,0,0,0,251454
470919,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48570,0,0,0,0,0,0,0,1,0,251475
470986,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48575,0,0,0,0,0,0,0,1,0,251520
471210,11,0,1,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,6,0,251664
471241,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,126790,121,16,0,0,0,0,0,41,0,251685
471296,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48602,0,0,0,0,0,0,0,1,0,251724
471298,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48603,0,0,0,0,0,0,0,1,0,251725
472030,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5916,0,0,0,0,0,0,0,18,0,252228
472133,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11516,0,0,0,0,0,0,0,18,0,252307
472339,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48779,0,0,0,0,0,0,0,1,0,244741
472413,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48781,0,0,0,0,0,0,0,1,0,252517
472447,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11535,0,16,0,0,0,0,0,47,138,252539
472514,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,127227,64,16,0,0,0,0,0,86,0,252592
472520,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,127227,64,16,0,0,0,0,0,86,0,252592
472521,0,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,127227,64,16,0,0,0,0,0,86,0,252592
472522,0,0,3,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,127227,64,16,0,0,0,0,0,86,0,252592
472614,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,87,0,252642
472722,4,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0,0,1,0,251783
472810,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47443,0,0,0,0,0,0,0,1,0,252763
472812,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47436,0,0,0,0,0,0,0,1,0,252764
472845,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48781,0,0,0,0,0,0,0,1,0,252780
473285,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,127516,0,0,0,0,0,0,0,1,0,253043
473615,0,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1019462496,0,1,603.97662353516,0,0,0,0,0,0,0,0,0,6,0,246505
473870,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48937,0,0,0,0,0,0,0,1,0,253439
473908,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6016,0,0,0,0,0,0,0,18,0,253477
474168,0,0,0,227,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1616,0,0,0,0,0,0,1,0,253643
474473,346,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,416,0,0,0,0,0,0,0,1,0,253815
474719,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49006,0,0,0,0,0,0,0,1,0,253938
474867,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48870,0,0,0,0,0,0,0,1,0,254037
474944,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,277216,0,0,0,0,0,0,0,87,138,254061
474984,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48668,0,0,0,0,0,0,0,1,0,254089
475076,0,0,0,24,0,0,0,0,1,0,153016,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,254129
475162,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,559.75592041016,0,0,0,0,0,0,0,0,0,6,0,254176
475255,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,128140,3255,0,0,0,0,0,0,53,0,254224
475267,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,128142,3255,0,0,0,0,0,0,53,0,254232
475570,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,0,16,0,0,0,0,0,8,0,254399
475671,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,38995,0,0,0,0,0,0,0,1,0,253938
475743,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49179,0,0,0,0,0,0,0,1,0,254505
475819,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49164,0,0,0,0,0,0,0,1,0,254546
475820,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49163,0,0,0,0,0,0,0,1,0,254547
475821,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49121,0,0,0,0,0,0,0,1,0,254548
475822,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49162,0,0,0,0,0,0,0,1,0,254549
475823,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49161,0,0,0,0,0,0,0,1,0,254550
475983,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49204,0,0,0,0,0,0,0,1,0,254668
476241,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,128405,2912,16,0,0,0,0,0,32,0,254801
476277,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,128405,2912,16,0,0,0,0,0,32,0,254821
476278,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,128621,2912,16,0,0,0,0,0,32,0,254822
476290,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,16,0,0,0,0,47,86,254829
476461,0,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1019462496,0,1,603.97662353516,0,0,0,0,32,0,0,0,0,87,16,254948
476464,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10000000149,0,1,447.80474853516,0,0,0,0,32,0,0,0,0,87,16,254948
476567,395,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11816,0,0,0,0,0,0,0,1,0,255002
476641,0,0,0,42,0,0,0,0,1,0,0,0,0,0,0,255041,0,1,0,0,0,1,0,0,0,0,16,0,0,0,0,0,75,0,255044
476824,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50659,0,0,0,0,0,0,0,1,0,255152
477086,430,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1816,0,0,0,0,0,0,0,1,0,255287
477313,87,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,16,0,0,0,0,0,0,0,1,0,255425
477336,312,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,116,0,0,0,0,0,0,0,1,0,255443
477397,0,0,0,134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,128916,0,0,0,0,0,0,0,1,0,255489
477420,0,17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.04800000042,0,1,125.94508361816,0,0,0,0,7,0,0,0,0,22,7,246374
477463,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49294,0,0,0,0,0,0,0,1,0,255519
477464,0,0,1,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,61016,0,0,0,0,0,0,0,0,0,255519
477689,0,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05128205195,0,1,68.11109924316,0,0,0,0,12,0,0,0,0,22,7,255641
478068,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49367,0,0,0,0,0,0,0,1,0,255871
478069,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49368,0,0,0,0,0,0,0,1,0,255872
478070,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49369,0,0,0,0,0,0,0,1,0,255873
478100,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.64999997616,0,0,0,0,0,0,0,0,0,6,0,255895
478261,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,129286,4148,16,0,0,0,0,0,50,0,255988
478320,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,253320,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,74,0,256025
478538,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,86,0,256135
478553,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.15000000596,0,1,4.30495643616,0,0,0,0,0,0,0,0,0,21,0,256146
478568,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49396,0,0,0,0,0,0,0,1,0,256157
478570,0,0,0,139,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49416,0,0,0,0,0,0,0,1,0,256159
478687,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,559.75592041016,0,0,0,0,21,0,0,0,0,22,15,256225
479071,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,129286,4148,16,0,0,0,0,0,50,0,256505
479200,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,129437,64,16,0,0,0,0,0,47,0,256578
479261,0,0,0,157,0,0,0,0,1,0,152512,0,0,0,0,0,0,1,0,0,0,1,1,0,77416,0,0,0,0,0,0,0,1,0,256611
479411,0,0,0,24,0,0,0,0,1,0,153716,0,0,0,0,0,0,1,0,0,0,1,1,0,13,0,0,0,0,0,0,0,1,0,256703
479602,0,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,190316,0,0,0,0,0,0,0,0,0,25,0,256847
479958,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45773,0,0,0,0,0,0,0,1,0,234212
480272,0,0,1,2,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0.15000000596,0,1,2.20766973495,0,0,0,0,0,0,0,0,0,6,0,257229
480283,231,0,1,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256816,0,0,0,0,0,0,0,0,0,1,0,256815
480429,0,0,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,127216,0,0,0,0,0,0,0,1,0,257319
480948,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,559.75592041016,0,0,0,0,0,0,0,0,0,6,0,257644
481056,0,14,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,447.80474853516,0,0,0,0,0,0,0,0,0,25,0,256393
481061,0,17,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,447.80474853516,0,0,0,0,0,0,0,0,0,1,0,251571
481589,0,0,1,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12076,0,16,0,0,0,0,0,47,0,247041
481628,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,400,0,0,0,16,0,0,0,0,0,16,0,257986
481769,0,0,2,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12041,0,16,0,0,0,0,0,47,0,257598
481770,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,173426,0,130054,4165,16,0,0,0,0,0,32,0,258064
481912,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,13.35640239716,0,0,0,0,0,0,0,0,0,6,0,258142
482194,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49695,0,0,0,0,0,0,0,1,0,258319
482373,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,173426,0,130287,4172,16,0,0,0,0,0,32,0,258426
482454,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,173426,0,130607,4172,16,0,0,0,0,0,32,0,258460
482599,0,0,0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28716,0,0,0,0,0,0,0,1,0,258597
482968,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42741,0,0,0,0,0,0,0,1,0,258792
483011,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49764,0,0,0,0,0,0,0,1,0,258815
483013,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49762,0,0,0,0,0,0,0,1,0,258817
483014,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49760,0,0,0,0,0,0,0,1,0,258818
483015,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49763,0,0,0,0,0,0,0,1,0,258819
483016,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49761,0,0,0,0,0,0,0,1,0,258820
483290,0,0,0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,49816,0,0,0,0,0,0,0,1,0,258997
483509,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,87,0,259142
483730,0,0,0,24,0,0,0,0,1,0,156516,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,259300
483868,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,199558,0,1,0,0,0,1,75,0,200,0,0,16,0,0,0,0,1,47,259390
484528,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,173426,0,131613,4184,16,0,0,0,0,0,142,0,259742
485179,0,0,1,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12307,0,16,0,0,0,0,0,47,0,259940
485312,0,0,1,114,0,0,0,0.25,1,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,22,15,260244
485313,11,0,2,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,400,0,0,0,0,0,0,0,0,0,6,0,260244
485336,395,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12316,0,0,0,0,0,0,0,1,0,260262
485434,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,245.29664611816,0,0,0,0,88,0,0,0,0,22,15,260330
485482,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,245.29664611816,0,0,0,0,0,0,0,0,0,1,0,260330
485603,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50099,0,0,0,0,0,0,0,1,0,260429
485607,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50101,0,0,0,0,0,0,0,1,0,260435
485611,0,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50100,0,0,0,0,0,0,0,1,0,260437
485665,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50098,0,0,0,0,0,0,0,1,0,260472
485671,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50102,0,0,0,0,0,0,0,1,0,260475
485677,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,50103,0,0,0,0,0,0,0,1,0,260478
485769,0,0,0,179,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1316,0,0,0,0,0,0,0,18,0,260535
