Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Gold spent on talent tree respecs","Gold spent on talent tree respecs",,1150,-1,-1,0,140,0,0,1,14,136243,124912,0
"In Alterac Valley, kill 50 enemy players in the Hall of the Stormpike.","Loyal Defender",,1151,30,1,0,14801,0,10,0,6,236368,123060,0
,"Rajh kills (Halls of Origination)",,5734,644,-1,0,15096,0,0,1,11,136243,20376,0
"Defend 3 bases in a single Arathi Basin battle.","Overly Defensive",,1153,-1,-1,0,14802,0,10,0,6,236346,123083,0
"Win a duel against another player.",Duel-icious,,1157,-1,-1,0,95,0,10,0,15,132148,124409,0
"Earn a 2200 personal rating in the 2v2 bracket of the arena.","Just the Two of Us: 2200",,1159,-1,-1,401,165,0,10,12288,9,236329,140622,0
"Earn a 2200 personal rating in the 3v3 bracket of the arena.","Three's Company: 2200",,1160,-1,-1,405,165,0,10,12288,13,236336,140630,0
"Earn a 2200 personal rating in the 5v5 bracket of the arena.","High Five: 2200",,1161,-1,-1,404,165,0,10,12288,19,236343,140638,0
"Win ten ranked matches in a row with a personal rating above 1800.","Hotter Streak",,1162,-1,-1,0,165,0,10,0,21,135805,125765,0
"Win Alterac Valley while your team controls both mines.","Everything Counts",,1164,30,0,0,14801,0,10,0,8,236389,121777,0
"Equip Haris Pilton's ""Gigantique"" Bag.","My Storage is ""Gigantique""",,1165,-1,-1,0,92,0,10,0,43,133660,126788,0
"Loot the Autographed Picture of Tigule in Alterac Valley.","To the Looter Go the Spoils",,1166,30,-1,0,14801,0,10,0,18,134946,126123,0
"Complete the Alterac Valley achievements listed below.","Master of Alterac Valley",,1167,-1,1,0,14801,0,25,135168,19,133308,121205,0
"Complete the Alterac Valley achievements listed below.","Master of Alterac Valley",,1168,-1,0,0,14801,0,25,135168,20,133308,125405,0
"Complete the Arathi Basin achievements listed below.","Master of Arathi Basin",,1169,-1,1,0,14802,0,25,135168,16,133282,126080,0
"Complete the Arathi Basin achievements listed below.","Master of Arathi Basin",,1170,-1,0,0,14802,0,25,135168,17,133282,127816,0
"Complete the Eye of the Storm achievements listed below.","Master of Eye of the Storm",,1171,-1,-1,0,14803,0,25,135168,13,136032,125237,0
"Complete the Warsong Gulch achievements listed below.","Master of Warsong Gulch",,1172,-1,1,0,14804,0,25,135168,19,134420,124812,0
"Complete the Warsong Gulch achievements listed below.","Master of Warsong Gulch",,1173,-1,0,0,14804,0,25,135168,20,134420,124824,0
"Complete the arena achievements listed below.","The Arena Master","Title Reward: Arena Master",1174,-1,-1,0,165,0,50,131072,29,236541,124836,0
"Complete the battleground achievements listed below.",Battlemaster,"Title Reward: Battlemaster",1175,-1,0,0,95,0,50,143360,49,236626,124845,0
"Loot 100 gold.","Got My Mind On My Money",,1176,-1,-1,0,92,0,10,0,11,133789,121891,0
"Loot 1,000 gold.","Got My Mind On My Money",,1177,-1,-1,1176,92,0,10,0,12,133787,132302,0
"Loot 5,000 gold.","Got My Mind On My Money",,1178,-1,-1,1177,92,0,10,0,13,133786,125259,0
"Loot 10,000 gold.","Got My Mind On My Money",,1180,-1,-1,1178,92,0,10,0,14,133785,121941,0
"Loot 25,000 gold.","Got My Mind On My Money",,1181,-1,-1,1180,92,0,10,0,15,133784,127125,0
"Make 10,000 gold from quest rewards.","The Bread Winner",,1182,-1,-1,0,96,0,10,0,21,133799,121893,0
"Sample 12 beers featured in the Brew of the Month club.","Brew of the Year",,1183,-1,-1,0,162,0,10,0,6,133201,121961,0
"Drink the Brewfest beers listed below.","Strange Brew",,1184,-1,1,0,162,0,10,0,1,132795,124176,0
"Eat 8 of the Brewfest foods listed below.","The Brewfest Diet",,1185,-1,-1,0,162,0,10,0,4,133196,125447,0
"Defend the Brewfest camp from the Dark Iron attack and complete the quest, ""This One Time, When I Was Drunk...""","Down With The Dark Iron",,1186,-1,-1,0,162,1,10,0,9,134575,126175,0
"Shoot 10 players with the Silver Shafted Arrow.",Shafted!,,1188,-1,-1,0,187,0,10,0,15,132382,123914,0
"Complete 76 quests in Hellfire Peninsula.","To Hellfire and Back",,1189,-1,1,0,14862,0,10,0,2,236778,126806,0
"Complete 52 quests in Zangarmarsh.","Mysteries of the Marsh",,1190,-1,-1,0,14862,0,10,0,4,236855,127520,0
"Complete 63 quests in Terokkar Forest.","Terror of Terokkar",,1191,-1,1,0,14862,0,10,0,5,236847,124186,0
"Complete 75 quests in Nagrand.","Nagrand Slam",,1192,-1,1,0,14862,0,10,0,7,236810,124188,0
"Complete 86 quests in Blade's Edge Mountains.","On the Blade's Edge",,1193,-1,-1,0,14862,0,10,0,9,236719,123235,0
"Complete 120 quests in Netherstorm.","Into the Nether",,1194,-1,-1,0,14862,0,10,0,10,236811,124190,0
"Complete 90 quests in Shadowmoon Valley.","Shadow of the Betrayer",,1195,-1,-1,0,14862,0,10,0,11,236816,121804,0
"Total kills","Total kills",,1197,-1,-1,0,128,0,0,9,1,136243,124192,0
"Total kills that grant experience or honor","Total kills that grant experience or honor",,1198,-1,-1,0,128,0,0,9,2,136243,121801,0
"Professions learned","Professions learned",,1199,-1,-1,0,132,0,0,33,1,136243,124195,0
"Secondary skills at maximum skill","Secondary skills at maximum skill",,1200,-1,-1,0,132,0,0,33,3,136243,126945,0
"Professions at maximum skill","Professions at maximum skill",,1201,-1,-1,0,132,0,0,33,2,136243,124395,0
"Drink the Brewfest beers listed below.","Strange Brew",,1203,-1,0,0,162,0,10,0,2,132795,125767,0
"Gained exalted status with The Scryers and The Aldor.","Hero of Shattrath",,1205,-1,-1,0,81,0,0,0,146,135760,123314,0
"Show the critters of Azeroth how much you /love them.","To All The Squirrels I've Loved Before",,1206,-1,-1,0,92,0,10,0,44,237182,123988,0
"Catch a fish in each of the specific nodes listed below.","Outland Angler",,1225,530,-1,0,171,0,10,0,17,236576,123228,0
"Revived by druids","Revived by druids",,1229,-1,-1,0,127,0,0,9,3,136243,123660,0
"Keristrasza kills (The Nexus)","Keristrasza kills (The Nexus)",,1231,576,-1,0,14823,0,5,1,3,135840,126128,0
"Anub'arak kills (Azjol-Nerub)","Anub'arak kills (Azjol-Nerub)",,1232,601,-1,0,14823,0,5,1,5,135442,128932,0
"Herald Volazj kills (Ahn'kahet: The Old Kingdom)","Herald Volazj kills (Ahn'kahet: The Old Kingdom)",,1233,619,-1,0,14823,0,5,1,7,134321,125894,0
"The Prophet Tharon'ja kills (Drak'Tharon Keep)","The Prophet Tharon'ja kills (Drak'Tharon Keep)",,1234,600,-1,0,14823,0,5,1,9,135198,124478,0
"Cyanigosa kills (The Violet Hold)","Cyanigosa kills (The Violet Hold)",,1235,608,-1,0,14823,0,5,1,11,135440,128911,0
"Gal'darah kills (Gundrak)","Gal'darah kills (Gundrak)",,1236,604,-1,0,14823,0,5,1,13,135004,124482,0
"Sjonnir the Ironshaper kills (Halls of Stone)","Sjonnir the Ironshaper kills (Halls of Stone)",,1237,599,-1,0,14823,0,5,1,15,134448,132085,0
"Loken kills (Halls of Lightning)","Loken kills (Halls of Lightning)",,1238,602,-1,0,14823,0,5,1,17,135990,125023,0
"Ley-Guardian Eregos kills (The Oculus)","Ley-Guardian Eregos kills (The Oculus)",,1239,578,-1,0,14823,0,5,1,19,135834,129740,0
"King Ymiron kills (Utgarde Pinnacle)","King Ymiron kills (Utgarde Pinnacle)",,1240,575,-1,0,14823,0,5,1,21,133560,126192,0
"Mal'Ganis defeated (Caverns of Time: Stratholme)","Mal'Ganis defeated (Caverns of Time: Stratholme)",,1241,595,-1,0,14823,0,5,1,23,136002,124484,0
"Ingvar the Plunderer kills (Utgarde Keep)","Ingvar the Plunderer kills (Utgarde Keep)",,1242,574,-1,0,14823,0,5,1,1,133112,126628,0
"Learn the ability to find fish.","Fish Don't Leave Footprints",,1243,-1,-1,0,171,0,10,0,30,236572,125156,0
"Read the books listed below.","Well Read",,1244,-1,-1,0,92,0,10,0,49,133736,126516,0
"Collect 25 unique companion pets.","Plethora of Pets",,1248,-1,-1,15,92,0,10,131072,27,132599,22154,0
"Collect 50 unique companion pets.","Shop Smart, Shop Pet...Smart","Reward: Reeking Pet Carrier",1250,-1,-1,1248,92,0,10,131072,28,132599,22156,0
"In a single Warsong Gulch battle, kill 2 flag carriers before they leave the Warsong Flag Room.","Not In My House",,1251,489,0,0,14804,0,10,0,15,236362,126178,0
"Kill 100 flag carriers in Warsong Gulch.","Supreme Defender",,1252,489,0,0,14804,0,10,0,7,236360,126162,0
"Raised as a ghoul","Raised as a ghoul",,1253,-1,-1,0,127,0,0,1,7,136119,124910,0
"Slay 15 turkeys in 3 minutes.","Friend or Fowl?",,1254,-1,-1,0,92,0,10,0,48,133971,123068,0
"Throw a snowball at Muradin Bronzebeard during the Feast of Winter Veil.",Scrooge,,1255,-1,1,0,156,1,10,0,4,132387,126862,0
"Successfully fish in each of the junk nodes listed below.","The Scavenger",,1257,-1,-1,0,171,0,10,0,8,132765,126510,0
"In Eye of the Storm, kill a player who is under the effects of the Berserker power-up.","Take a Chill Pill",,1258,566,-1,0,14803,0,10,0,10,236364,124014,0
"In Warsong Gulch, kill a player who is under the effects of the speed power-up.","Not So Fast",,1259,489,-1,0,14804,0,10,0,13,132309,126180,0
"Fall 65 yards without dying while completely smashed during the Brewfest Holiday.","Drunken Stupor",,1260,-1,-1,0,162,0,10,0,7,132621,126194,0
"Earn 10 honorable kills while under the influence of the G.N.E.R.D. buff. It's a slap in the face!","G.N.E.R.D. Rage",,1261,-1,-1,0,158,0,10,0,10,132352,125358,0
"Complete the Outland quest achievements listed below.","Loremaster of Outland",,1262,-1,1,0,14862,0,10,131072,14,236813,124209,0
"Explore Howling Fjord, revealing the covered areas of the world map.","Explore Howling Fjord",,1263,-1,-1,0,14780,0,10,0,2,236781,124965,0
"Explore Borean Tundra, revealing the covered areas of the world map.","Explore Borean Tundra",,1264,-1,-1,0,14780,0,10,0,1,236722,124768,0
"Explore Dragonblight, revealing the covered areas of the world map.","Explore Dragonblight",,1265,-1,-1,0,14780,0,10,0,3,236743,125921,0
"Explore Grizzly Hills, revealing the covered areas of the world map.","Explore Grizzly Hills",,1266,-1,-1,0,14780,0,10,0,4,236766,121290,0
"Explore Zul'Drak, revealing the covered areas of the world map.","Explore Zul'Drak",,1267,-1,-1,0,14780,0,10,0,5,236858,127046,0
"Explore Sholazar Basin, revealing the covered areas of the world map.","Explore Sholazar Basin",,1268,-1,-1,0,14780,0,10,0,6,236817,125593,0
"Explore Storm Peaks, revealing the covered areas of the world map.","Explore Storm Peaks",,1269,-1,-1,0,14780,0,10,0,8,236832,126816,0
"Explore Icecrown, revealing the covered areas of the world map.","Explore Icecrown",,1270,-1,-1,0,14780,0,10,0,9,236793,121305,0
"Complete 86 quests in Hellfire Peninsula.","To Hellfire and Back",,1271,-1,0,0,14862,0,10,0,3,236778,126018,0
"Complete 68 quests in Terokkar Forest.","Terror of Terokkar",,1272,-1,0,0,14862,0,10,0,6,236847,125940,0
"Complete 85 quests in Nagrand.","Nagrand Slam",,1273,-1,0,0,14862,0,10,0,8,236810,126833,0
"Complete the Outland quest achievements listed below.","Loremaster of Outland",,1274,-1,0,0,14862,0,10,131072,15,236813,127685,0
"Complete the Fires Over Skettis quest in under 2 minutes 15 seconds while not in a group.","Bombs Away",,1275,-1,-1,0,14862,0,10,0,12,133715,125917,0
"Complete the Bomb Them Again! quest in under 2 minutes 15 seconds while not in a group.","Blade's Edge Bomberman",,1276,-1,-1,0,14862,0,10,0,13,133712,125456,0
"Complete the Defending Wyrmrest Temple quest in under 3 minutes while not in a group.","Rapid Defense",,1277,-1,-1,0,14863,0,10,0,19,134155,125206,0
"Get completely smashed, put on your best perfume, throw a handful of rose petals on Sraaz and then kiss him. You'll regret it in the morning.","Flirt With Disaster",,1279,-1,1,0,187,0,10,0,5,135447,125816,0
"Get completely smashed, put on your best perfume, throw a handful of rose petals on Jeremiah Payson and then kiss him. You'll regret it in the morning.","Flirt With Disaster",,1280,-1,0,0,187,0,10,0,6,135447,126848,0
"Shoot off 10 Red Rocket Clusters in 25 seconds or less.","The Rocket's Red Glare",,1281,-1,-1,0,160,0,10,0,7,134273,125360,0
"Complete the Bomb Them Again! quest while mounted on a flying reindeer during the Feast of Winter Veil.",Fa-la-la-la-Ogri'la,,1282,-1,-1,0,156,1,10,0,5,236710,129784,0
"Complete the classic dungeon achievements listed below.","Classic Dungeonmaster",,1283,-1,-1,0,168,0,10,131072,5,135958,125819,0
"Complete the Burning Crusade dungeon achievements listed below.","Outland Dungeonmaster",,1284,-1,-1,0,168,0,10,131072,7,135979,125942,0
"Complete the classic raid achievements listed below.","Classic Raider",,1285,-1,-1,0,168,0,20,131072,6,133176,126010,0
"Complete the Burning Crusade raid achievements listed below.","Outland Raider",,1286,-1,-1,0,168,0,20,131072,10,133186,126838,0
"Complete the heroic Burning Crusade dungeon achievements listed below.","Outland Dungeon Hero",,1287,-1,-1,0,168,0,20,131072,8,132094,126868,0
"Complete the Northrend dungeon achievements listed below.","Northrend Dungeonmaster",,1288,-1,-1,0,168,0,10,131072,12,135884,126615,0
"Complete the heroic Northrend dungeon achievements listed below.","Northrend Dungeon Hero",,1289,-1,-1,0,168,0,20,131072,14,132293,127693,0
"Enjoy a Buttermilk Delight with someone in Dalaran at a Romantic Picnic during the Love is in the Air celebration.",Lonely?,,1291,-1,-1,0,187,0,10,0,8,133695,123070,0
"Proud owner of the Vintage Yellow Brewfest Stein.","Yellow Brewfest Stein",,1292,-1,-1,0,81,1,0,0,192,133697,124761,0
"Proud owner of the Vintage Blue Brewfest Stein.","Blue Brewfest Stein",,1293,-1,-1,0,81,1,0,0,193,133699,126630,0
"Gain 25 crashes with your Crashin' Thrashin' Racer during the Feast of Winter Veil.","Crashin' & Thrashin'",,1295,-1,-1,0,156,0,10,0,7,133015,125752,0
"Defeat Krik'thir the Gatewatcher in Azjol-Nerub on Heroic Difficulty while Watcher Gashra, Watcher Narji, and Watcher Silthik are still alive.","Watch Him Die",,1296,601,-1,0,14806,0,10,0,39,236466,126020,0
"Defeat Hadronox in Azjol-Nerub on Heroic Difficulty before he webs the top doors and prevents more creatures from spawning.","Hadronox Denied",,1297,601,-1,0,14806,0,10,0,40,236465,133330,0
"Different bandage types used","Different bandage types used",,1298,-1,-1,0,145,0,0,33,3,136243,126439,344
"Health potion used most","Health potion used most",,1299,-1,-1,0,145,0,0,17,5,136243,128938,345
"Different health potions used","Different health potions used",,1300,-1,-1,0,145,0,0,33,6,136243,126470,345
"Mana potion used most","Mana potion used most",,1301,-1,-1,0,145,0,0,17,8,136243,128978,922
"Different mana potions used","Different mana potions used",,1302,-1,-1,0,145,0,0,33,9,136243,126708,922
"Elixir consumed most","Elixir consumed most",,1303,-1,-1,0,145,0,0,17,11,136243,127180,923
"Different elixirs used","Different elixirs used",,1304,-1,-1,0,145,0,0,33,12,136243,125606,923
"Flask consumed most","Flask consumed most",,1305,-1,-1,0,145,0,0,17,14,136243,126745,811
"Different flasks consumed","Different flasks consumed",,1306,-1,-1,0,145,0,0,33,15,136243,127652,811
"Defeat General Drakkisath.","Upper Blackrock Spire",,1307,-1,-1,0,14808,1,10,0,17,254648,125959,0
"Win Strand of the Ancients.","Strand of the Ancients Victory",,1308,607,-1,0,14881,0,10,0,1,236394,127806,0
"Complete 100 victories in Strand of the Ancients.","Strand of the Ancients Veteran",,1309,607,-1,1308,14881,0,10,0,2,236394,125587,0
"Capture the Titan Relic in under four minutes.","Storm the Beach",,1310,607,-1,0,14881,1,20,0,3,236395,125983,0
"Kill one of the extremely rare and hard to find Outland creatures listed below.","Medium Rare",,1311,530,-1,0,14779,1,10,0,8,136147,124889,0
"Kill all of the extremely rare and hard to find Outland creatures listed below.","Bloody Rare",,1312,530,-1,1311,14779,0,25,0,9,136147,125073,1311
"Creature type killed the most","Creature type killed the most",,1336,-1,-1,0,135,0,0,17,3,136243,125754,107
"Different creature types killed","Different creature types killed",,1337,-1,-1,0,135,0,0,33,2,136243,123641,107
"Mage portal taken most","Mage portal taken most",,1339,-1,-1,0,134,0,0,17,4,136243,128069,350
"Complete 105 quests in Howling Fjord.","I've Toured the Fjord",,1356,-1,0,0,14863,0,10,0,4,236787,129098,0
"Complete 75 quests in Grizzly Hills.","Fo' Grizzle My Shizzle",,1357,-1,0,0,14863,0,10,0,8,236772,125812,0
"Complete 150 quests in Borean Tundra.","Nothing Boring About Borean",,1358,-1,0,0,14863,0,10,136,2,236728,125710,0
"Complete 130 quests in Dragonblight.","Might of Dragonblight",,1359,-1,0,0,14863,0,10,0,6,236749,126130,0
"Complete the Northrend quest achievements listed below.","Loremaster of Northrend",,1360,-1,0,0,14863,0,10,131072,22,236812,125898,0
"Anub'Rekhan kills (Naxxramas 10 player)","Anub'Rekhan kills (Naxxramas 10 player)",,1361,533,-1,0,14823,0,10,1,25,135442,126334,0
"Grand Widow Faerlina kills (Naxxramas 10 player)","Grand Widow Faerlina kills (Naxxramas 10 player)",,1362,533,-1,0,14823,0,10,1,28,135442,126914,0
"Maexxna kills (Naxxramas 10 player)","Maexxna kills (Naxxramas 10 player)",,1363,533,-1,0,14823,0,10,1,34,135442,127159,0
"Patchwerk kills (Naxxramas 10 player)","Patchwerk kills (Naxxramas 10 player)",,1364,533,-1,0,14823,0,10,1,36,136182,128913,0
"Noth the Plaguebringer kills (Naxxramas 10 player)","Noth the Plaguebringer kills (Naxxramas 10 player)",,1365,533,-1,0,14823,0,10,1,35,133781,125814,0
"Gothik the Harvester kills (Naxxramas 10 player)","Gothik the Harvester kills (Naxxramas 10 player)",,1366,533,-1,0,14823,0,10,1,27,135771,129742,0
"Patchwerk kills (Naxxramas 25 player)","Patchwerk kills (Naxxramas 25 player)",,1367,533,-1,0,14823,0,10,1,52,136182,125188,0
"Anub'Rekhan kills (Naxxramas 25 player)","Anub'Rekhan kills (Naxxramas 25 player)",,1368,533,-1,0,14823,0,10,1,41,135442,128513,0
"Heigan the Unclean kills (Naxxramas 10 player)","Heigan the Unclean kills (Naxxramas 10 player)",,1369,533,-1,0,14823,0,10,1,30,133781,127042,0
"Loatheb kills (Naxxramas 10 player)","Loatheb kills (Naxxramas 10 player)",,1370,533,-1,0,14823,0,10,1,33,133781,128239,0
"Grobbulus kills (Naxxramas 10 player)","Grobbulus kills (Naxxramas 10 player)",,1371,533,-1,0,14823,0,10,1,29,136182,127044,0
"Gluth kills (Naxxramas 10 player)","Gluth kills (Naxxramas 10 player)",,1372,533,-1,0,14823,0,10,1,26,136182,132283,0
"Thaddius kills (Naxxramas 10 player)","Thaddius kills (Naxxramas 10 player)",,1373,533,-1,0,14823,0,10,1,37,136182,128515,0
"Instructor Razuvious kills (Naxxramas 10 player)","Instructor Razuvious kills (Naxxramas 10 player)",,1374,533,-1,0,14823,0,10,1,32,135771,129400,0
"Four Horsemen kills (Naxxramas 10 player)","Four Horsemen kills (Naxxramas 10 player)",,1375,533,-1,0,14823,0,10,1,31,135771,128517,0
"Sapphiron kills (Naxxramas 10 player)","Sapphiron kills (Naxxramas 10 player)",,1376,533,-1,0,14823,0,10,1,38,134155,129055,0
"Kel'Thuzad kills (Naxxramas 10 player)","Kel'Thuzad kills (Naxxramas 10 player)",,1377,533,-1,0,14823,0,10,1,39,135444,125094,0
"Gluth kills (Naxxramas 25 player)","Gluth kills (Naxxramas 25 player)",,1378,533,-1,0,14823,0,10,1,42,136182,125803,0
"Gothik the Harvester kills (Naxxramas 25 player)","Gothik the Harvester kills (Naxxramas 25 player)",,1379,533,-1,0,14823,0,10,1,43,135771,125805,0
"Grand Widow Faerlina kills (Naxxramas 25 player)","Grand Widow Faerlina kills (Naxxramas 25 player)",,1380,533,-1,0,14823,0,10,1,44,135442,123750,0
"Grobbulus kills (Naxxramas 25 player)","Grobbulus kills (Naxxramas 25 player)",,1381,533,-1,0,14823,0,10,1,45,136182,132780,0
