ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
25270,"Elixir of Water Breathing",25204,0,0,4393,50,0
25271,"Elixir of Water Walking",25204,0,0,4394,51,0
25272,"Elixir of Wisdom",25204,0,0,4395,52,0
25273,"Elixir of the Mongoose",25204,0,0,4396,53,0
25274,"Elixir of the Sages",25204,0,0,4397,54,0
25275,"Elixir of the Searching Eye",25204,0,0,4398,55,0
25276,"Fel Strength Elixir",25204,0,0,4399,56,0
25277,"Gift of Arthas",25204,0,0,4400,57,0
25278,"Gizzard Gum",25204,0,0,4401,58,0
25279,"Greater Arcane Elixir",25204,0,0,4402,59,0
25280,"Ground Scorpok Assay",25204,0,0,4403,60,0
25281,"Lung Juice Cocktail",25204,0,0,4404,61,0
25282,R.O.I.D.S.,25204,0,0,4405,62,0
25283,"Noggenfogger Elixir",25204,0,0,4406,63,0
25284,"Onslaught Elixir",25204,0,0,4407,64,0
25285,"Elixir of Mighty Defense",25204,0,0,8062,65,0
25286,"Elixir of Mighty Thoughts",25204,0,0,8066,66,0
25287,"Crystal Ward",25204,0,0,8068,67,0
25288,"Juju Chill",25204,0,0,8070,68,0
25289,"Juju Might",25204,0,0,8072,69,0
25290,"Major Troll's Blood Elixir",25204,0,0,8074,70,0
25297,"Elixir of Shadows",25204,0,0,8086,71,0
25298,"Ahuurn's Elixir",25204,0,0,8085,72,0
25299,"Videre Elixir",25204,0,0,8084,73,0
25300,"Bloodkelp Elixir of Resistance",25204,0,0,8083,74,0
25301,"Bloodkelp Elixir of Dodging",25204,0,0,8082,75,0
25306,"Mighty Troll's Blood Elixir",25204,0,0,8077,76,0
25307,"Weak Troll's Blood Elixir",25204,0,0,8076,77,0
25308,"Mageblood Elixir",25204,0,0,8075,78,0
25309,"Winterfall Firewater",25204,0,0,8073,79,0
25310,"Juju Escape",25204,0,0,8071,80,0
25311,"Juju Ember",25204,0,0,8069,81,0
25312,"Crystal Force",25204,0,0,8067,82,0
25333,"Flask of Steelskin",2848,0,0,19154,35,0
25334,"Flask of the Draconic Mind",2848,0,0,19153,36,0
25335,"Flask of the Winds",2848,0,0,19151,37,0
25336,"Flask of Titanic Strength",2848,0,0,19152,38,0
25337,"Flask of Battle",2848,0,0,19150,39,0
25338,"Flask of Flowing Water",2848,0,0,19149,40,0
25339,"Alchemist's Flask",2848,0,0,20855,41,0
25340,"Flask of Spring Blossoms",2848,0,0,20856,42,0
25341,"Flask of the Warm Sun",2848,0,0,20857,43,0
25342,"Flask of Falling Leaves",2848,0,0,20858,44,0
25343,"Flask of the Earth",2848,0,0,20859,45,0
25344,"Flask of Winter's Bite",2848,0,0,20860,46,0
25346,"Flask of Blinding Light",25345,0,0,4410,0,0
25347,"Flask of Flowing Water",25345,0,0,19149,1,0
25348,"Flask of Battle",25345,0,0,19150,2,0
25349,"Flask of the Winds",25345,0,0,19151,3,0
25350,"Flask of Titanic Strength",25345,0,0,19152,4,0
25351,"Flask of the Draconic Mind",25345,0,0,19153,5,0
25352,"Flask of Steelskin",25345,0,0,19154,6,0
25353,"Flask of Distilled Wisdom",25345,0,0,4413,7,0
25354,"Flask of Fortification",25345,0,0,4415,8,0
25355,"Flask of Mighty Restoration",25345,0,0,4416,9,0
25356,"Flask of Endless Rage",25345,0,0,4414,10,0
25357,"Flask of Endless Rage",25345,0,0,13248,11,0
25358,"Flask of Petrification",25345,0,0,4417,12,0
25359,"Flask of Pure Mojo",25345,0,0,13249,13,0
25360,"Flask of Stoneblood",25345,0,0,13250,14,0
25361,"Flask of Pure Death",25345,0,0,4418,15,0
25362,"Flask of Pure Mojo",25345,0,0,4419,16,0
25363,"Flask of Relentless Assault",25345,0,0,4420,17,0
25364,"Flask of Stoneblood",25345,0,0,4421,18,0
25365,"Flask of Supreme Power",25345,0,0,4422,19,0
25366,"Flask of the Frost Wyrm",25345,0,0,4423,20,0
25367,"Flask of the Titans",25345,0,0,4424,21,0
25368,"Shattrath Flask of Blinding Light",25345,0,0,4425,22,0
25369,"Shattrath Flask of Fortification",25345,0,0,4426,23,0
25370,"Shattrath Flask of Mighty Restoration",25345,0,0,4427,24,0
25371,"Shattrath Flask of Pure Death",25345,0,0,4428,25,0
25449,"Foote Tripel",5924,0,0,20867,219,2
25372,"Shattrath Flask of Relentless Assault",25345,0,0,4429,26,0
25373,"Shattrath Flask of Supreme Power",25345,0,0,4430,27,0
25374,"Unstable Flask of the Bandit",25345,0,0,4431,28,0
25375,"Unstable Flask of the Beast",25345,0,0,4432,29,0
25376,"Unstable Flask of the Elder",25345,0,0,4433,30,0
25377,"Unstable Flask of the Physician",25345,0,0,4434,31,0
25378,"Flask of the Frost Wyrm",25345,0,0,13252,32,0
25379,"Unstable Flask of the Soldier",25345,0,0,4435,33,0
25380,"Unstable Flask of the Sorcerer",25345,0,0,4436,34,0
25381,"Flask of Steelskin",25345,0,0,19154,35,0
25382,"Flask of the Draconic Mind",25345,0,0,19153,36,0
25383,"Flask of the Winds",25345,0,0,19151,37,0
25384,"Flask of Titanic Strength",25345,0,0,19152,38,0
25385,"Flask of Battle",25345,0,0,19150,39,0
25386,"Flask of Flowing Water",25345,0,0,19149,40,0
25387,"Alchemist's Flask",25345,0,0,20855,41,0
25388,"Flask of Spring Blossoms",25345,0,0,20856,42,0
25389,"Flask of the Warm Sun",25345,0,0,20857,43,0
25390,"Flask of Falling Leaves",25345,0,0,20858,44,0
25391,"Flask of the Earth",25345,0,0,20859,45,0
25392,"Flask of Winter's Bite",25345,0,0,20860,46,0
25394,"Flask of Blinding Light",25393,0,0,4410,0,0
25395,"Flask of Flowing Water",25393,0,0,19149,1,0
25396,"Flask of Battle",25393,0,0,19150,2,0
25397,"Flask of the Winds",25393,0,0,19151,3,0
25398,"Flask of Titanic Strength",25393,0,0,19152,4,0
25399,"Flask of the Draconic Mind",25393,0,0,19153,5,0
25400,"Flask of Steelskin",25393,0,0,19154,6,0
25401,"Flask of Distilled Wisdom",25393,0,0,4413,7,0
25402,"Flask of Fortification",25393,0,0,4415,8,0
25403,"Flask of Mighty Restoration",25393,0,0,4416,9,0
25404,"Flask of Endless Rage",25393,0,0,4414,10,0
25405,"Flask of Endless Rage",25393,0,0,13248,11,0
25406,"Flask of Petrification",25393,0,0,4417,12,0
25407,"Flask of Pure Mojo",25393,0,0,13249,13,0
25408,"Flask of Stoneblood",25393,0,0,13250,14,0
25409,"Flask of Pure Death",25393,0,0,4418,15,0
25410,"Flask of Pure Mojo",25393,0,0,4419,16,0
25411,"Flask of Relentless Assault",25393,0,0,4420,17,0
25412,"Flask of Stoneblood",25393,0,0,4421,18,0
25413,"Flask of Supreme Power",25393,0,0,4422,19,0
25414,"Flask of the Frost Wyrm",25393,0,0,4423,20,0
25415,"Flask of the Titans",25393,0,0,4424,21,0
25416,"Shattrath Flask of Blinding Light",25393,0,0,4425,22,0
25417,"Shattrath Flask of Fortification",25393,0,0,4426,23,0
25418,"Shattrath Flask of Mighty Restoration",25393,0,0,4427,24,0
25419,"Shattrath Flask of Pure Death",25393,0,0,4428,25,0
25420,"Shattrath Flask of Relentless Assault",25393,0,0,4429,26,0
25421,"Shattrath Flask of Supreme Power",25393,0,0,4430,27,0
25422,"Unstable Flask of the Bandit",25393,0,0,4431,28,0
25423,"Unstable Flask of the Beast",25393,0,0,4432,29,0
25424,"Unstable Flask of the Elder",25393,0,0,4433,30,0
25425,"Unstable Flask of the Physician",25393,0,0,4434,31,0
25426,"Flask of the Frost Wyrm",25393,0,0,13252,32,0
25427,"Unstable Flask of the Soldier",25393,0,0,4435,33,0
25428,"Unstable Flask of the Sorcerer",25393,0,0,4436,34,0
25429,"Flask of Steelskin",25393,0,0,19154,35,0
25430,"Flask of the Draconic Mind",25393,0,0,19153,36,0
25431,"Flask of the Winds",25393,0,0,19151,37,0
25432,"Flask of Titanic Strength",25393,0,0,19152,38,0
25433,"Flask of Battle",25393,0,0,19150,39,0
25434,"Flask of Flowing Water",25393,0,0,19149,40,0
25435,"Alchemist's Flask",25393,0,0,20855,41,0
25436,"Flask of Spring Blossoms",25393,0,0,20856,42,0
25437,"Flask of the Warm Sun",25393,0,0,20857,43,0
25438,"Flask of Falling Leaves",25393,0,0,20858,44,0
25439,"Flask of the Earth",25393,0,0,20859,45,0
25440,"Flask of Winter's Bite",25393,0,0,20860,46,0
25441,"Roasted Barley Tea",5924,0,0,20597,211,2
25442,"Pearl Milk Tea",5924,0,0,20604,212,2
25443,"Cobo Cola",5924,0,0,20861,213,2
25444,"Carbonated Water",5924,0,0,20862,214,2
25445,"Four Wind Soju",5924,0,0,20863,215,2
25446,"Pandaren Plum Wine",5924,0,0,20864,216,2
25447,"Lordaeron Lambic",5924,0,0,20865,217,2
25448,"Hearthglen Ambrosia",5924,0,0,20866,218,2
25450,"Lagrave Stout",5924,0,0,20868,220,2
25452,"Bash Ale",25451,0,0,4654,0,2
25453,"Darkbrew Lager",25451,1,0,17002,1,2
25454,"Fresh Water",25451,1,0,16945,2,2
25455,"Bitter Plasma",25451,0,0,6961,3,2
25456,"Fungus Squeezings",25451,1,0,16946,4,2
25457,"Trogg Ale",25451,0,0,8987,5,2
25458,"Greasy Whale Milk",25451,1,0,16947,6,2
25459,"Tea with Sugar",25451,0,0,8989,7,2
25460,"Highland Spirits",25451,1,0,16948,8,2
25461,"Gordok Green Grog",25451,0,0,8991,9,2
25462,"Highland Spring Water",25451,1,0,16949,10,2
25463,"Bottled Alterac Spring Water",25451,0,0,8993,11,2
25464,"Murky Water",25451,1,0,16950,12,2
25465,"Winter Veil Eggnog",25451,0,0,8995,13,2
25466,"South Island Iced Tea",25451,1,0,16951,14,2
25467,"Grunt's Waterskin",25451,0,0,9004,15,2
25468,"Sparkling Oasis Water",25451,1,0,16952,16,2
25469,"Stouthammer Lite",25451,0,0,9003,17,2
25470,"Starfire Espresso",25451,1,0,16953,18,2
25471,"Loch Modan Lager",25451,0,0,9002,19,2
25472,"Fiery Festival Brew",25451,0,0,9001,20,2
25473,"Fizzy Energy Drink",25451,0,0,9000,21,2
25474,"Bubbly Beverage",25451,0,0,8999,22,2
25475,"Freshly-Squeezed Lemonade",25451,0,0,8998,23,2
25476,"Scourgebane Draught",25451,0,0,8997,24,2
25477,"Scourgebane Infusion",25451,0,0,8996,25,2
25478,"Draenic Pale Ale",25451,0,0,9021,26,2
25479,"Stranglethorn Brew",25451,0,0,9020,27,2
25480,"Dark Brewmaiden's Brew",25451,0,0,9019,28,2
25481,"Sparkling Apple Cider",25451,0,0,9018,29,2
25482,"Echo Isles Pale Ale",25451,0,0,9017,30,2
25483,"Fizzy Faire Drink ""Classic""",25451,0,0,9016,31,2
25484,"Iced Berry Slush",25451,0,0,9015,32,2
25485,"Mudder's Milk",25451,0,0,9014,33,2
25486,"Blade's Edge Ogre Brew",25451,0,0,9013,34,2
25487,"Half Empty Bottle of Prison Moonshine",25451,0,0,9031,35,2
25488,"Half Full Bottle of Prison Moonshine",25451,0,0,9030,36,2
25489,"Anguish Ale",25451,0,0,9029,37,2
25490,"Thunderbrew's Hard Ale",25451,0,0,9028,38,2
25491,"Dire Brew",25451,0,0,9027,39,2
25492,"Diluted Ethereum Essence",25451,0,0,9026,40,2
25493,"Ethereal Liqeuer",25451,0,0,9025,41,2
25494,"Lord of Frost's Private Label",25451,0,0,9024,42,2
25495,"Bartlett's Bitter Brew",25451,0,0,9023,43,2
25496,"Autumnal Acorn Ale",25451,0,0,9022,44,2
25497,"Pure Energy",25451,0,0,9012,45,2
25498,"Peon Sleep Potion",25451,0,0,9011,46,2
25499,"Halaani Whiskey",25451,0,0,9010,47,2
25500,"Brightstong Wine",25451,0,0,9009,48,2
25501,"Stonebreaker Brew",25451,0,0,9008,49,2
25502,"Ethereum Essence",25451,0,0,9007,50,2
25503,"Crimson Steer Energy Drink",25451,0,0,9006,51,2
25504,"Footman's Waterskin",25451,0,0,9005,52,2
25505,"Harvest Nectar",25451,0,0,8994,53,2
25506,"Kreeg's Stout Beatdown",25451,0,0,8992,54,2
25507,"Rumsey Rum",25451,0,0,8990,55,2
25508,"Blessed Sunfruit Juice",25451,0,0,8988,56,2
25509,Stormstout,25451,0,0,8986,57,2
25510,"Fishliver Oil",25451,0,0,8985,58,2
25511,"Stout Shrunken Head",25451,0,0,8890,59,2
25512,"Yeti Milk",25451,0,0,8866,60,2
25513,"Glass of Dalaran Red",25451,0,0,8868,61,2
25514,"Glass of Peaked Dalaran Red",25451,0,0,8870,62,2
25515,"Glass of Eversong Wine",25451,0,0,8872,63,2
25516,"Thunderbrew Stout",25451,0,0,8881,64,2
25517,"Thunderbrew Ale",25451,0,0,8880,65,2
25518,"Thunder 45",25451,0,0,8879,66,2
25519,"Gordok Grog",25451,0,0,8878,67,2
25520,"Skin of Mulgore Firewater",25451,0,0,8877,68,2
25521,"Mysterious Fermented Liquid",25451,0,0,8876,69,2
25522,"Cup of Frog Venom Brew",25451,0,0,8875,70,2
25523,"Bottle of Silvermoon Port",25451,0,0,8874,71,2
25524,"Flask of Bitter Cactus Cider",25451,0,0,8873,72,2
25525,"Brewdoo Magic",25451,0,0,8889,73,2
25526,"Jungle River Water",25451,0,0,8888,74,2
25527,"Path of Brew",25451,0,0,8887,75,2
25528,"Long Stride Brew",25451,0,0,8886,76,2
25529,"Barleybrew Clear",25451,0,0,8885,77,2
25530,"Barleybrew Dark",25451,0,0,8884,78,2
25531,"Barleybrew Light",25451,0,0,8883,79,2
25532,"Ogre Mead",25451,0,0,8882,80,2
25533,"Glass of Vintage Dalaran Red",25451,0,0,8871,81,2
25534,"Glass of Aged Dalaran Red",25451,0,0,8869,82,2
25535,"Glass of Dalaran White",25451,0,0,8867,83,2
25536,"Small Step Brew",25451,0,0,8891,84,2
25537,"Caraway Burnwine",25451,0,0,6485,85,2
25538,"Bad Egg Nog",25451,0,0,6452,86,2
25539,"Black Coffee",25451,0,0,4655,87,2
25540,"Blackrock Fortified Water",25451,0,0,4656,88,2
25541,"Blackrock Mineral Water",25451,0,0,4657,89,2
25542,"Blackrock Spring Water",25451,0,0,4658,90,2
25543,"Blended Bean Brew",25451,0,0,4659,91,2
25544,"Bottle of Dalaran Noir",25451,0,0,4660,92,2
25545,"Bottled Winterspring Water",25451,0,0,4661,93,2
25546,"Bubbling Water",25451,0,0,4662,94,2
25547,"Captain Rumsey's Lager",25451,0,0,4663,95,2
25548,"Cenarion Spirits",25451,0,0,4664,96,2
25549,"Cheap Beer",25451,0,0,4665,97,2
25550,"Cherry Grog",25451,0,0,4666,98,2
25551,"Conjured Crystal Water",25451,0,0,4667,99,2
25552,"Conjured Fresh Water",25451,0,0,4668,100,2
25553,"Conjured Glacier Water",25451,0,0,4669,101,2
25554,"Conjured Mineral Water",25451,0,0,4671,102,2
25555,"Conjured Mountain Spring Water",25451,0,0,4672,103,2
25556,"Conjured Purified Water",25451,0,0,4673,104,2
25557,"Conjured Sparkling Water",25451,0,0,4674,105,2
25558,"Conjured Spring Water",25451,0,0,4675,106,2
25559,"Conjured Water",25451,0,0,4676,107,2
25560,"Dark Dwarven Lager",25451,0,0,4677,108,2
25561,"Darkmoon Special Reserve",25451,0,0,4678,109,2
25562,"Don Carlos Tequila",25451,0,0,4679,110,2
25563,"Dos Ogris",25451,0,0,4680,111,2
25564,"Winter Veil Egg Nog",25451,0,0,4681,112,2
25565,"Enchanted Water",25451,0,0,4682,113,2
25566,"Enriched Terocone Juice",25451,0,0,4683,114,2
25567,Ethermead,25451,0,0,4684,115,2
25568,Evermurky,25451,0,0,4685,116,2
25569,"Filtered Draenic Water",25451,0,0,4686,117,2
25570,"Fizzy Faire Drink",25451,0,0,4687,118,2
25571,"Flagon of Dwarven Mead",25451,0,0,4688,119,2
25572,"Flask of Stormwind Tawny",25451,0,0,4689,120,2
25573,"Gilneas Sparkling Water",25451,0,0,4690,121,2
25574,"Goldthorn Tea",25451,0,0,4691,122,2
25575,"Greatfather's Winter Ale",25451,0,0,4692,123,2
25576,"Holiday Spirits",25451,0,0,4693,124,2
25577,"Hot Apple Cider",25451,0,0,4694,125,2
25578,"Ice Cold Milk",25451,0,0,4695,126,2
25579,"Junglevine Wine",25451,0,0,4696,127,2
25580,"Melon Juice",25451,0,0,4697,128,2
25581,"Molasses Firewater",25451,0,0,4698,129,2
25582,"Moonberry Juice",25451,0,0,4699,130,2
25583,Moonglow,25451,0,0,4700,131,2
25584,"Morning Glory Dew",25451,0,0,4701,132,2
25585,"Netehrgarde Bitter",25451,0,0,4702,133,2
25586,"Plugger's Blackrock Ale",25451,0,0,4703,134,2
25587,"Purified Draenic Water",25451,0,0,4704,135,2
25588,"Refreshing Spring Water",25451,0,0,4705,136,2
25589,"Rumsey Rum Black Label",25451,0,0,4706,137,2
25590,"Rumsey Rum Dark",25451,0,0,4707,138,2
25591,"Rumsey Rum Light",25451,0,0,4708,139,2
25592,Silverwine,25451,0,0,4709,140,2
25593,"Skin of Dwarven Stout",25451,0,0,4710,141,2
25594,"Southshore Stout",25451,0,0,4711,142,2
25595,"Sparkling Southshore Cider",25451,0,0,4712,143,2
25596,"Star's Lament",25451,0,0,4713,144,2
25597,"Bottled Spirits",25451,0,0,6942,145,2
25598,"Pungent Seal Whey",25451,0,0,6955,146,2
25599,"Star's Tears",25451,0,0,4714,147,2
25600,"Jug of Badlands Bourbon",25451,0,0,6943,148,2
25601,"Honeymint Tea",25451,0,0,6956,149,2
25602,"Steamwheedle Fizzy Spirits",25451,0,0,4715,150,2
25603,"Thunder Ale",25451,0,0,6944,151,2
25604,"Lord of Frost's Private Label",25451,0,0,6957,152,2
25605,"Sulfuron Slammer",25451,0,0,4716,153,2
25606,"Rhapsody Malt",25451,0,0,6945,154,2
25607,"Sweetened Goat's Milk",25451,0,0,6958,155,2
25608,"Sweet Nectar",25451,0,0,4717,156,2
25609,"Frostberry Juice",25451,0,0,6959,157,2
25610,"Watered-down Beer",25451,0,0,6946,158,2
25611,"Thistle Tea",25451,0,0,4718,159,2
25612,"Winterfin ""Depth Charge""",25451,0,0,6960,160,2
25613,"Raptor Punch",25451,0,0,6947,161,2
25614,"Aerie Peak Pale Ale",25451,0,0,5190,162,2
25615,"Volatile Rum",25451,0,0,6948,163,2
25616,"Bitter Plasma",25451,0,0,6961,164,2
25617,"Aromatic Honey Brew",25451,0,0,5191,165,2
25618,"Cuergo's Gold",25451,0,0,6949,166,2
25619,Kungaloosh,25451,0,0,6962,167,2
25620,"Aromatic Honey Brew",25451,0,0,5192,168,2
25621,"Cuergo's Gold with Worm",25451,0,0,6950,169,2
25622,"Northrend Honey Mead",25451,0,0,6963,170,2
25623,"Blackrock Lager",25451,0,0,5193,171,2
25624,"Snowplum Brandy",25451,0,0,6964,172,2
25625,"Wizbang's Special Brew",25451,0,0,6951,173,2
25626,"Blackrock Lager",25451,0,0,5194,174,2
25627,"Binary Brew",25451,0,0,5195,175,2
25628,"Fresh Apple Juice",25451,0,0,6968,176,2
25629,"Hyjal Nectar",25451,0,0,6953,177,2
25630,"Grizzleberry Juice",25451,0,0,6966,178,2
25631,"Binary Brew",25451,0,0,5196,179,2
25632,"Eversong Port",25451,0,0,6954,180,2
25633,"Crusader's Waterskin",25451,0,0,6967,181,2
25634,"Keg of Thunderbrew Lager",25451,0,0,9498,182,2
25635,"Wild Winter Pilsner",25451,0,0,9499,183,2
25636,"Metok's Bubble Bock",25451,0,0,9500,184,2
25637,"Springtime Stout",25451,0,0,9501,185,2
25638,"Stranglethorn Brew",25451,0,0,9502,186,2
25639,"Autumnal Acorn Ale",25451,0,0,10498,187,2
25640,"Bartlett's Bitter Brew",25451,0,0,10499,188,2
25641,"Draenic Pale Ale",25451,0,0,10500,189,2
25642,"Izzard's Ever Flavor",25451,0,0,10501,190,2
25643,"Izzard's Ever Flavor",25451,0,0,10502,191,2
25644,"Lord of Frost's Private Label",25451,0,0,10503,192,2
25645,"Metok's Bubble Bock",25451,0,0,10504,193,2
25646,"Suntouched Special Reserve",25451,0,0,10505,194,2
25647,"Springtime Stout",25451,0,0,10506,195,2
25648,"Tournament Brew",25451,0,0,10618,196,2
25649,"Wild Winter Pilsner",25451,0,0,10978,197,2
25650,"Banana Cocktail",25451,0,0,16827,198,2
25651,"Imported E.K. Ale",25451,0,0,16828,199,2
25652,"Fizzy Fruit Wine",25451,0,0,16829,200,2
25653,"Tol Barad Coconut Rum",25451,0,0,16830,201,2
25654,"Potent Pineapple Punch",25451,0,0,16831,202,2
25655,"Fresh-Squeezed Limeade",25451,0,0,18609,203,2
25656,"Sasparilla Sinker",25451,0,0,18610,204,2
25657,"Brewfest Brew",25451,0,0,18611,205,2
25658,"Thunder's Plunder",25451,0,0,18612,206,2
25659,"Barleybrew Gold",25451,0,0,18613,207,2
25660,"Crimson Stripe",25451,0,0,18614,208,2
25661,"Promise of the Pandaren",25451,0,0,18615,209,2
25662,"Chuganpug's Delight",25451,0,0,18616,210,2
25663,"Roasted Barley Tea",25451,0,0,20597,211,2
25664,"Pearl Milk Tea",25451,0,0,20604,212,2
25665,"Cobo Cola",25451,0,0,20861,213,2
25666,"Carbonated Water",25451,0,0,20862,214,2
25667,"Four Wind Soju",25451,0,0,20863,215,2
25668,"Pandaren Plum Wine",25451,0,0,20864,216,2
25669,"Lordaeron Lambic",25451,0,0,20865,217,2
25670,"Hearthglen Ambrosia",25451,0,0,20866,218,2
25671,"Foote Tripel",25451,0,0,20867,219,2
25672,"Lagrave Stout",25451,0,0,20868,220,2
25674,"Bash Ale",25673,0,0,4654,0,2
25675,"Darkbrew Lager",25673,1,0,17002,1,2
25676,"Fresh Water",25673,1,0,16945,2,2
25677,"Bitter Plasma",25673,0,0,6961,3,2
25678,"Fungus Squeezings",25673,1,0,16946,4,2
25679,"Trogg Ale",25673,0,0,8987,5,2
25680,"Greasy Whale Milk",25673,1,0,16947,6,2
25681,"Tea with Sugar",25673,0,0,8989,7,2
25682,"Highland Spirits",25673,1,0,16948,8,2
25683,"Gordok Green Grog",25673,0,0,8991,9,2
25684,"Highland Spring Water",25673,1,0,16949,10,2
25685,"Bottled Alterac Spring Water",25673,0,0,8993,11,2
25686,"Murky Water",25673,1,0,16950,12,2
25687,"Winter Veil Eggnog",25673,0,0,8995,13,2
25688,"South Island Iced Tea",25673,1,0,16951,14,2
25689,"Grunt's Waterskin",25673,0,0,9004,15,2
25690,"Sparkling Oasis Water",25673,1,0,16952,16,2
25691,"Stouthammer Lite",25673,0,0,9003,17,2
25692,"Starfire Espresso",25673,1,0,16953,18,2
25693,"Loch Modan Lager",25673,0,0,9002,19,2
25694,"Fiery Festival Brew",25673,0,0,9001,20,2
25695,"Fizzy Energy Drink",25673,0,0,9000,21,2
25696,"Bubbly Beverage",25673,0,0,8999,22,2
25697,"Freshly-Squeezed Lemonade",25673,0,0,8998,23,2
25698,"Scourgebane Draught",25673,0,0,8997,24,2
25699,"Scourgebane Infusion",25673,0,0,8996,25,2
25700,"Draenic Pale Ale",25673,0,0,9021,26,2
25701,"Stranglethorn Brew",25673,0,0,9020,27,2
25702,"Dark Brewmaiden's Brew",25673,0,0,9019,28,2
25703,"Sparkling Apple Cider",25673,0,0,9018,29,2
25704,"Echo Isles Pale Ale",25673,0,0,9017,30,2
25705,"Fizzy Faire Drink ""Classic""",25673,0,0,9016,31,2
25706,"Iced Berry Slush",25673,0,0,9015,32,2
25707,"Mudder's Milk",25673,0,0,9014,33,2
25708,"Blade's Edge Ogre Brew",25673,0,0,9013,34,2
25709,"Half Empty Bottle of Prison Moonshine",25673,0,0,9031,35,2
25710,"Half Full Bottle of Prison Moonshine",25673,0,0,9030,36,2
25711,"Anguish Ale",25673,0,0,9029,37,2
25712,"Thunderbrew's Hard Ale",25673,0,0,9028,38,2
25713,"Dire Brew",25673,0,0,9027,39,2
25714,"Diluted Ethereum Essence",25673,0,0,9026,40,2
25715,"Ethereal Liqeuer",25673,0,0,9025,41,2
25716,"Lord of Frost's Private Label",25673,0,0,9024,42,2
25717,"Bartlett's Bitter Brew",25673,0,0,9023,43,2
25718,"Autumnal Acorn Ale",25673,0,0,9022,44,2
25719,"Pure Energy",25673,0,0,9012,45,2
25720,"Peon Sleep Potion",25673,0,0,9011,46,2
25721,"Halaani Whiskey",25673,0,0,9010,47,2
25722,"Brightstong Wine",25673,0,0,9009,48,2
25723,"Stonebreaker Brew",25673,0,0,9008,49,2
25724,"Ethereum Essence",25673,0,0,9007,50,2
25725,"Crimson Steer Energy Drink",25673,0,0,9006,51,2
25726,"Footman's Waterskin",25673,0,0,9005,52,2
25727,"Harvest Nectar",25673,0,0,8994,53,2
25728,"Kreeg's Stout Beatdown",25673,0,0,8992,54,2
25729,"Rumsey Rum",25673,0,0,8990,55,2
25730,"Blessed Sunfruit Juice",25673,0,0,8988,56,2
25731,Stormstout,25673,0,0,8986,57,2
25732,"Fishliver Oil",25673,0,0,8985,58,2
25733,"Stout Shrunken Head",25673,0,0,8890,59,2
25734,"Yeti Milk",25673,0,0,8866,60,2
25735,"Glass of Dalaran Red",25673,0,0,8868,61,2
25736,"Glass of Peaked Dalaran Red",25673,0,0,8870,62,2
25737,"Glass of Eversong Wine",25673,0,0,8872,63,2
25738,"Thunderbrew Stout",25673,0,0,8881,64,2
25739,"Thunderbrew Ale",25673,0,0,8880,65,2
25740,"Thunder 45",25673,0,0,8879,66,2
25741,"Gordok Grog",25673,0,0,8878,67,2
25742,"Skin of Mulgore Firewater",25673,0,0,8877,68,2
25743,"Mysterious Fermented Liquid",25673,0,0,8876,69,2
25744,"Cup of Frog Venom Brew",25673,0,0,8875,70,2
25745,"Bottle of Silvermoon Port",25673,0,0,8874,71,2
25746,"Flask of Bitter Cactus Cider",25673,0,0,8873,72,2
25747,"Brewdoo Magic",25673,0,0,8889,73,2
25748,"Jungle River Water",25673,0,0,8888,74,2
