ID,Name_lang,HordeName_lang,Duration,EffectArg[0],EffectArg[1],EffectArg[2],EffectScalingPoints[0],EffectScalingPoints[1],EffectScalingPoints[2],IconFileDataID,ItemLevelMin,ItemLevelMax,TransmogUseConditionID,TransmogCost,EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],ItemVisual,Flags,RequiredSkillID,RequiredSkillRank,ItemLevel,Charges,Effect[0],Effect[1],Effect[2],ScalingClass,ScalingClassRestricted,Condition_ID,MinLevel,MaxLevel
2885,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2886,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2887,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2889,+$k1 Spell Power,,0,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2890,+$k1 Versatility,,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2891,+$k1 Armor,,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,32,0,0,60,0,4,0,0,-5,0,0,0,27
2892,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2893,+$k1 Agility,,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2894,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,50
2895,+$k1 Stamina,,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2896,+$k1 Intellect,,0,5,0,0,1,0,0,0,0,0,0,0,7,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,10,30
2897,"+$k1 Stamina, +$k2 Critical Strike",,0,7,32,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0
2898,+$k1 Stamina and +$k2 Critical Strike,,0,7,32,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
2899,+$k1 Stamina and +$k2 Critical Strike,,0,7,32,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
2900,+$k1 Spell Power,,0,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2901,+$k1 Spell Power,,0,45,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2902,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2907,+$k1 Parry,,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2908,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2909,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2910,+$k1 Spell Power,,0,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2911,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,50
2912,+$k1 Intellect,,0,5,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,-5,0,0,0,27
2913,+$k1 Critical Strike,,0,32,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,-5,0,0,0,27
2914,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,50
2915,"+$k1 Strength, +$k2 Crit",,0,4,32,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
2916,+$k1 Critical Strike and +$k2 Intellect,,0,5,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
2917,gem test enchantment,,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,60,0,4,0,0,0,0,0,0,0
2918,"+$k1 Stamina, +$k2 Critical Strike",,0,7,32,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
2919,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,50
2921,+$k1 Stamina and +$k2 Critical Strike,,0,7,32,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
2922,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,50
2923,+$k1 Stamina and +$k2 Critical Strike,,0,7,32,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
2924,+$k1 Intellect,,0,5,0,0,1,0,0,0,0,0,0,0,7,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,10,30
2925,+$k1 Stamina,,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2926,+$k1 Dodge,,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2927,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2930,+$k1 Intellect,,0,5,0,0,0.2,0,0,0,0,0,0,0,10,0,0,0,33,2493,50,30,0,5,0,0,-1,0,0,0,27
2932,+$k1 Dodge,,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2933,+$k1 Armor,,0,0,0,0,0.18,0,0,0,0,50,0,0,15,0,0,0,32,0,0,30,0,4,0,0,-1,0,0,0,27
2934,+$k1 Critical Strike,,0,32,0,0,0.24,0,0,0,0,50,0,0,10,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,27
2935,+$k1 Critical Strike,,0,32,0,0,0.35,0,0,0,0,50,0,0,15,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,27
2936,+$k1 Attack Power,,0,38,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2937,+$k1 Spell Power,,0,45,0,0,0.34,0,0,0,0,50,0,0,20,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,27
2938,+$k1 Primary Stat,,0,71,0,0,0.38,0,0,0,0,50,0,0,16,0,0,0,32,0,0,30,0,5,0,0,-1,0,0,0,27
2939,Minor Speed and +$k2 Agility,,0,24090,3,0,0,0.16,0,0,0,50,0,0,0,6,0,0,32,0,0,30,0,3,5,0,-1,0,0,0,27
2940,Minor Speed and +$k2 Stamina,,0,24090,7,0,0,0.23,0,0,0,50,0,0,0,9,0,0,32,0,0,30,0,3,5,0,-1,0,0,0,27
2941,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2942,+$k1 Critical Strike,,0,32,0,0,1,0,0,0,0,0,0,0,12,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,27
2943,+$k1 Agility,,0,3,0,0,1,0,0,0,0,0,0,0,7,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,10,30
2944,+$k1 Agility,,0,3,0,0,1,0,0,0,0,0,0,0,7,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,10,30
2945,+$k1 Agility,,0,3,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,60,0,5,0,0,-5,0,0,0,27
2946,+$k1 Agility and +$k2 Critical Strike,,0,3,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
2947,+$18674s1 Resist All,,0,18674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,50
2948,+$18675s1 Resist All,,0,18675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3,0,0,0,0,0,0,50
2949,+$k1 Agility,,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2950,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2951,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2952,+$k1 Critical Strike,,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2953,+$k1 Spell Power,,0,45,0,0,0.25,0,0,0,0,0,0,0,2,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,27
2954,Weighted VI,,3600,0,0,0,0.245,0,0,0,26,50,0,0,3,0,0,0,1,0,0,50,0,2,0,0,-1,0,0,0,25
2955,Weighted VII,,3600,32,0,0,0.2857,0.2449,0,0,30,50,0,0,4,12,0,0,33,0,0,60,0,5,2,0,-1,0,0,0,25
2956,+$k1 Strength,,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2957,+$k1 Agility,,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2958,+$k1 Intellect,,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2959,+$k1 Intellect,,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2960,+$k1 Agility,,0,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2961,+$k1 Stamina,,0,7,0,0,1,0,0,0,0,0,0,0,6,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2962,+$k1 Versatility,,0,40,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2963,+$k1 Versatility,,0,40,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2964,+$k1 Intellect,,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2965,+$k1 Critical Strike,,0,32,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2966,+$k1 Critical Strike,,0,32,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2967,+$k1 Critical Strike,,0,32,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2968,+$k1 Dodge,,0,13,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,25
2969,+$k1 Critical Strike and Minor Run Speed Increase,,0,32,24090,0,1,0,0,0,0,0,0,0,10,0,0,0,32,0,0,60,0,5,3,0,-4,0,0,0,27
2970,+$k1 Intellect and Minor Run Speed Increase,,0,5,24090,0,1,0,0,0,0,0,0,0,10,0,0,0,32,0,0,60,0,5,3,0,-4,0,0,0,27
2971,+$k1 Agility,,0,3,0,0,1,0,0,0,0,0,0,0,6,0,0,0,32,0,0,60,0,5,0,0,-3,0,0,0,27
2972,+$k1 Block,,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2973,+$k1 Attack Power,,0,38,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2974,+$k1 Spell Power,,0,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2976,+$k1 Dodge,,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
2977,+$k1 Dodge,,0,13,0,0,0.12,0,0,0,30,50,0,0,13,0,0,0,1,0,0,102,0,5,0,0,-1,0,0,26,0
2978,+$k1 Dodge and +$k2 Stamina,,0,13,7,0,0.15,0.1,0,0,31,50,0,0,15,15,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2979,+$k1 Spell Power,,0,45,0,0,0.12,0,0,0,30,50,0,0,15,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2980,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.15,0.1,0,0,31,50,0,0,15,10,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2981,+$k1 Spell Power,,0,45,0,0,0.12,0,0,0,30,50,0,0,15,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2982,+$k1 Spell Power and +$k2 Critical Strike,,0,45,32,0,0.15,0.1,0,0,31,50,0,0,18,10,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2983,+$k1 Attack Power,,0,38,0,0,0.12,0,0,0,30,50,0,0,13,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2984,+$k1 Stamina,,0,7,0,0,0.18,0,0,0,0,50,0,0,8,0,0,0,33,0,0,105,0,5,0,0,-1,0,0,0,27
2985,+$k1 Stamina,,0,7,0,0,0.18,0,0,0,0,50,0,0,8,0,0,0,33,0,0,105,0,5,0,0,-1,0,0,0,27
2986,+$k1 Attack Power and +$k2 Critical Strike,,0,38,32,0,0.15,0.1,0,0,31,50,0,0,15,10,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2987,+$k1 Stamina,,0,7,0,0,0.18,0,0,0,0,50,0,0,8,0,0,0,33,0,0,105,0,5,0,0,-1,0,0,0,27
2988,+$k1 Stamina,,0,7,0,0,0.18,0,0,0,0,50,0,0,8,0,0,0,33,0,0,105,0,5,0,0,-1,0,0,0,27
2989,+$k1 Stamina,,0,7,0,0,0.18,0,0,0,0,50,0,0,8,0,0,0,33,0,0,105,0,5,0,0,-1,0,0,0,27
2990,+$k1 Dodge,,0,13,0,0,0.12,0,0,0,30,50,0,0,13,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2991,+$k2 Parry and +$k1 Dodge,,0,13,14,0,0.1,0.15,0,0,31,50,0,0,10,15,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2992,+$k1 Versatility,,0,40,0,0,0.12,0,0,0,30,50,0,0,12,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2993,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.1,0.15,0,0,31,50,0,0,10,16,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2994,+$k1 Critical Strike,,0,32,0,0,0.12,0,0,0,30,50,0,0,13,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2995,+$k2 Critical Strike and +$k1 Spell Power,,0,45,32,0,0.1,0.15,0,0,31,50,0,0,12,15,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2996,+$k1 Critical Strike,,0,32,0,0,0.12,0,0,0,30,50,0,0,13,0,0,0,33,0,0,102,0,5,0,0,-1,0,0,0,27
2997,+$k2 Critical Strike and +$k1 Attack Power,,0,38,32,0,0.1,0.15,0,0,31,50,0,0,10,15,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
2998,+$35442s1 All Resistances,,0,35442,0,0,0.16,0,0,0,31,50,0,0,0,0,0,0,33,0,0,142,0,3,0,0,-1,0,0,0,27
2999,+$k2 Parry and +$k1 Dodge,,0,13,14,7,0.38,0.4,0,0,0,50,0,0,17,16,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
3000,"+$k3 Stamina, +$k2 Dodge, and +$k1 Armor",,0,0,13,7,0,0,0,0,0,0,0,0,12,12,18,0,1,0,0,142,0,4,5,5,0,0,0,0,0
3001,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.38,0.42,0,0,0,50,0,0,16,18,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
3002,+$k1 Spell Power and +$k2 Critical Strike,,0,45,32,7,0.5,0.33,0,0,0,50,0,0,22,14,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
3003,+$k1 Attack Power and +$k2 Critical Strike,,0,38,32,7,0.4,0.38,0,0,0,50,0,0,17,16,0,0,33,0,0,142,0,5,5,0,-1,0,0,0,27
3004,+$k2 Stamina and +$k1 Armor,,0,0,7,0,0.46,0.42,0,0,0,50,0,0,20,18,0,0,33,0,0,142,0,4,5,0,-1,0,0,0,27
3005,+$k1 Nature Resistance,,0,3,0,0,0.46,0,0,0,0,50,0,0,20,0,0,0,33,0,0,142,0,4,0,0,-1,0,0,0,27
3006,+$k1 Arcane Resistance,,0,6,0,0,0.46,0,0,0,0,50,0,0,20,0,0,0,33,0,0,142,0,4,0,0,-1,0,0,0,27
3007,+$k1 Fire Resistance,,0,2,0,0,0.46,0,0,0,0,50,0,0,20,0,0,0,33,0,0,142,0,4,0,0,-1,0,0,0,27
3008,+$k1 Frost Resistance,,0,4,0,0,0.46,0,0,0,0,50,0,0,20,0,0,0,33,0,0,142,0,4,0,0,-1,0,0,0,27
3009,+$k1 Shadow Resistance,,0,5,0,0,0.46,0,0,0,0,50,0,0,20,0,0,0,33,0,0,142,0,4,0,0,-1,0,0,0,27
3010,+$k2 Attack Power and +$k1 Critical Strike,,0,32,38,0,0.14,0.09,0,0,26,50,0,0,10,20,0,0,33,0,0,50,0,5,5,0,-1,0,0,0,30
3011,+$k1 Stamina and +$k2 Agility,,0,7,3,0,0.14,0.09,0,0,26,50,0,0,30,10,0,0,33,0,0,50,0,5,5,0,-1,0,0,0,30
3012,+$k2 Attack Power and +$k1 Critical Strike,,0,32,38,0,0.14,0.1,0,0,30,50,0,0,12,25,0,0,33,0,0,60,0,5,5,0,-1,0,0,0,30
3013,+$k1 Stamina and +$k2 Agility,,0,7,3,0,0.14,0.14,0,0,30,50,0,0,40,12,0,0,33,0,0,60,0,5,5,0,-1,0,0,0,30
3015,+$k1 Strength,,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
3016,+$k1 Intellect,,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
3017,+$k1 Block,,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,50
3045,+$k1 Strength and +$k2 Stamina,,0,4,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,5,0,-5,0,0,0,50
3046,+$k1 Intellect and +$k2 Haste,,0,5,36,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3047,+$k1 Critical Strike and +$k2 Stamina,,0,32,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3048,+$k2 Agility and +$k1 Stamina,,0,7,3,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3049,+$k1 Critical Strike and +$k2 Versatility,,0,32,40,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,27
3050,+$k1 Intellect and +$k2 Haste,,0,5,36,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3051,+$k2 Intellect and +$k1 Stamina,,0,7,5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3052,+$k1 Agility and +$k2 Critical Strike,,0,3,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3053,+$k1 Parry and +$k2 Dodge,,0,14,13,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3054,+$k2 Intellect and +$k1 Stamina,,0,7,5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
3055,+$k1 Agility and +$k2 Critical Strike,,0,3,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3056,+$k2 Parry and +$k1 Dodge,,0,13,14,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3057,+$k1 Strength and +$k2 Critical Strike,,0,4,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3058,+$k1 Critical Strike and +$k2 Versatility,,0,32,40,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3059,+$k1 Critical Strike and $k2 mana per 5 sec.,,0,32,43,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,60,0,5,5,0,0,0,0,0,50
3060,+$k1 Dodge and +$k2 Stamina,,0,13,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3061,+$k1 Intellect and +$k2 Critical Strike,,0,5,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3062,+$k1 Critical Strike and +$k2 Stamina,,0,32,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3063,+$k2 Parry and +$k1 Stamina,,0,7,14,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3064,+$k1 Versatility and +$k2 Intellect,,0,40,5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3065,+$k1 Strength,,0,4,0,0,1,0,0,0,0,0,0,0,8,0,0,0,32,0,0,60,0,5,0,0,-4,0,0,0,27
3066,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3067,+$k1 Agility and +$k2 Stamina,,0,3,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,27
3068,+$k1 Dodge and +$k2 Critical Strike,,0,13,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3069,+$k1 Intellect and +$k2 Armor,,0,5,0,9394,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,4,0,-4,0,0,0,27
3070,+$k1 Agility and +$k2 Critical Strike,,0,3,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3071,+$k1 Intellect and +$k2 Stamina,,0,5,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3072,+$k1 Strength and +$k2 Critical Strike,,0,4,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3073,+$k1 Agility and +$k2 Dodge,,0,3,13,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3074,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,27
3075,+$k1 Strength and +$k2 Dodge,,0,4,13,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3076,+$k1 Intellect and +$k2 Critical Strike,,0,5,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3077,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3078,+$k1 Stamina and +$k2 Dodge,,0,7,13,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3079,+$k1 Agility and +$k2 Armor,,0,3,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,4,0,-5,0,0,0,27
3080,+$k1 Stamina and +$k2 Armor,,0,7,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,4,0,-5,0,0,0,27
3081,+$k2 Intellect and +$k1 Critical Strike,,0,32,5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3082,+$k1 Dodge and +$k2 Stamina,,0,13,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3083,+$k2 Intellect and +$k1 Versatility,,0,40,5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3084,+$k1 Armor and +$k2 Stamina,,0,0,7,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,4,5,0,-5,0,0,0,27
3085,+$k1 Stamina and +$k2 Critical Strike,,0,7,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3086,+$k1 Intellect and +$k2 Versatility,,0,5,40,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,27
3087,+$k1 Strength and +$k2 Armor,,0,4,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,4,0,-5,0,0,0,27
3088,+$k1 Critical Strike and +$k2 Dodge,,0,32,13,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,27
3089,+$k1 Critical Strike and +$k2 Haste,,0,32,36,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-4,0,0,0,27
3090,+$k1 Parry and +$k2 Armor,,0,14,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,4,0,-5,0,0,0,27
3091,+$k2 Critical Strike and +$k1 Versatility,,0,40,32,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,32,0,0,60,0,5,5,0,-5,0,0,0,27
3092,+$k1 Critical Strike,,0,32,0,0,0.375,0,0,0,0,0,0,0,3,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,27
3093,+$37362s1 Attack Power vs Undead and Demons,,300,37362,0,0,4.545,0,0,0,0,50,0,0,0,0,0,104,0,0,0,50,0,3,0,0,0,0,0,0,22
3094,+$k1 Haste,,0,36,0,0,0.5,0,0,0,0,0,0,0,4,0,0,0,32,0,0,0,0,5,0,0,-4,0,0,0,27
