Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Defeat Ignis the Furnace Master in 4 minutes in 25-player mode.","Stokin' the Furnace (25 player)",,2929,603,-1,0,14922,0,10,0,104,254092,10617,0
"Defeat Ignis the Furnace Master in 4 minutes in 10-player mode.","Stokin' the Furnace (10 player)",,2930,603,-1,0,14922,0,10,0,103,254092,7694,0
"Defeat XT-002 Deconstructor without him recovering any health from XS-013 in 10-player mode.","Nerf Engineering (10 player)",,2931,603,-1,0,14922,0,10,0,105,133872,8773,0
"Defeat XT-002 Deconstructor without him recovering any health from XS-013 Scrapbots in 25-player mode.","Nerf Engineering (25 player)",,2932,603,-1,0,14922,0,10,0,106,133872,10746,0
"Defeat 20 XS-013 Scrapbots within 12 seconds using XE-321 Boombots in 10-player mode.","Nerf Scrapbots (10 player)",,2933,603,-1,0,14922,0,10,0,107,133709,8321,0
"Defeat XT-002 Deconstructor without any raid member dying from a Gravity Bomb in 10-player mode.","Nerf Gravity Bombs (10 player)",,2934,603,-1,0,14922,0,10,0,109,133710,10287,0
"Defeat 20 XS-013 Scrapbots within 12 seconds using XE-321 Boombots in 25-player mode.","Nerf Scrapbots (25 player)",,2935,603,-1,0,14922,0,10,0,108,133709,10186,0
"Defeat XT-002 Deconstructor without any raid member dying from a Gravity Bomb in 25-player mode.","Nerf Gravity Bombs (25 player)",,2936,603,-1,0,14922,0,10,0,110,133710,9939,0
"Defeat XT-002 Deconstructor in 205 seconds in 10-player mode.","Must Deconstruct Faster (10 player)",,2937,603,-1,0,14922,0,10,0,111,254104,10710,0
"Defeat XT-002 Deconstructor in 205 seconds in 25-player mode.","Must Deconstruct Faster (25 player)",,2938,603,-1,0,14922,0,10,0,112,254104,15004,0
"Defeat the Assembly of Iron with Runemaster Molgeim as the last member alive in 10-player mode.","I Choose You, Runemaster Molgeim (10 player)",,2939,603,-1,0,14922,0,10,0,115,254103,10305,0
"Defeat the Assembly of Iron with Stormcaller Brundir as the last member alive in 10-player mode.","I Choose You, Stormcaller Brundir (10 player)",,2940,603,-1,0,14922,0,10,0,117,254103,15303,0
"Defeat the Assembly of Iron with Steelbreaker as the last member alive in 10-player mode.","I Choose You, Steelbreaker (10 player)",,2941,603,-1,0,14922,0,10,0,119,254103,7117,0
"Defeat the Assembly of Iron with Runemaster Molgeim as the last member alive in 25-player mode.","I Choose You, Runemaster Molgeim (25 player)",,2942,603,-1,0,14922,0,10,0,116,254103,8324,0
"Defeat the Assembly of Iron with Stormcaller Brundir as the last member alive in 25-player mode.","I Choose You, Stormcaller Brundir (25 player)",,2943,603,-1,0,14922,0,10,0,118,254103,8327,0
"Defeat the Assembly of Iron with Steelbreaker as the last member alive in 25-player mode.","I Choose You, Steelbreaker (25 player)",,2944,603,-1,0,14922,0,10,0,120,254103,13155,0
"Defeat the Assembly of Iron while under the effect of an Iron Boot Flask in 10-player mode.","But I'm On Your Side (10 player)",,2945,603,-1,0,14922,1,10,0,121,132788,7853,0
"Defeat the Assembly of Iron while under the effect of an Iron Boot Flask in 25-player mode.","But I'm On Your Side (25 player)",,2946,603,-1,0,14922,1,10,0,122,132788,7845,0
"Defeat the Assembly of Iron without allowing Stormcaller Brundir to damage anyone with Chain Lightning or Lightning Whirl in 10-player mode.","Can't Do That While Stunned (10 player)",,2947,603,-1,0,14922,1,10,0,123,135990,9716,0
"Defeat the Assembly of Iron without allowing Stormcaller Brundir to damage anyone with Chain Lightning or Lightning Whirl in 25-player mode.","Can't Do That While Stunned (25 player)",,2948,603,-1,0,14922,1,10,0,124,135990,9849,0
"Defeat Kologarn without destroying either of his arms in 10-player mode.","With Open Arms (10 player)",,2951,603,-1,0,14922,0,10,0,125,254095,15007,0
"Defeat Kologarn without destroying either of his arms in 25-player mode.","With Open Arms (25 player)",,2952,603,-1,0,14922,0,10,0,126,254095,15010,0
"Destroy both of Kologarn's arms and then Kologarn himself within 12 seconds in 10-player mode.","Disarmed (10 player)",,2953,603,-1,0,14922,1,10,0,127,132343,7827,0
"Destroy both of Kologarn's arms and then Kologarn himself within 12 seconds in 25-player mode.","Disarmed (25 player)",,2954,603,-1,0,14922,1,10,0,128,132343,11263,0
"Defeat Kologarn without any raid member being hit by Focused Eyebeams in 10-player mode.","If Looks Could Kill (10 player)",,2955,603,-1,0,14922,0,10,0,129,135780,11260,0
"Defeat Kologarn without any raid member being hit by Focused Eyebeams in 25-player mode.","If Looks Could Kill (25 player)",,2956,603,-1,0,14922,0,10,0,130,135780,11266,0
"Complete the 10-player raid achievements listed below.","Glory of the Ulduar Raider (10 player)","Reward: Rusted Proto-Drake",2957,-1,-1,0,168,0,25,131072,25,133121,12311,0
"Complete the 25-player raid achievements listed below.","Glory of the Ulduar Raider (25 player)","Reward: Ironbound Proto-Drake",2958,-1,-1,0,168,0,25,131072,26,133104,8586,0
"Defeat Kologarn after causing at least 25 Rubble creatures to spawn in 10-player mode.","Rubble and Roll (10 player)",,2959,603,-1,0,14922,0,10,0,131,132846,10130,0
"Defeat Kologarn after causing at least 25 Rubble creatures to spawn in 25-player mode.","Rubble and Roll (25 player)",,2960,603,-1,0,14922,0,10,0,132,132846,7427,0
"Defeat Hodir without any raid member being hit by Flash Freeze in 10-player mode.","Cheese the Freeze (10 player)",,2961,603,-1,0,14922,0,10,0,137,135840,9809,0
"Defeat Hodir without any raid member being hit by Flash Freeze in 25-player mode.","Cheese the Freeze (25 player)",,2962,603,-1,0,14922,0,10,0,138,135840,12326,0
"Defeat Hodir without any friendly NPC dying in 10-player mode.","I Have the Coolest Friends (10 player)",,2963,603,-1,0,14922,0,10,0,139,135859,8708,0
"Defeat Hodir without any friendly NPC dying in 25-player mode.","I Have the Coolest Friends (25 player)",,2965,603,-1,0,14922,0,10,0,140,135859,12329,0
"Defeat Hodir without any raid member having more than 2 stacks of Biting Cold in 10-player mode.","Getting Cold in Here (10 player)",,2967,603,-1,0,14922,0,10,0,141,254091,10696,0
"Defeat Hodir without any raid member having more than 2 stacks of Biting Cold in 25-player mode.","Getting Cold in Here (25 player)",,2968,603,-1,0,14922,0,10,0,142,135850,3868,0
"Possess the effects of Toasty Fire, Storm Power and Starlight at the same time in 10-player mode.","Staying Buffed All Winter (10 player)",,2969,603,-1,0,14922,1,10,0,145,135805,8251,0
"Possess the effects of Toasty Fire, Storm Power and Starlight at the same time in 25-player mode.","Staying Buffed All Winter (25 player)",,2970,603,-1,0,14922,1,10,0,146,135805,12303,0
"Defeat Thorim without any raid member being struck by Lightning Charge in 10-player mode.","Don't Stand in the Lightning (10 player)",,2971,603,-1,0,14922,0,10,0,147,135990,18953,0
"Defeat Thorim without any raid member being struck by Lightning Charge in 25-player mode.","Don't Stand in the Lightning (25 player)",,2972,603,-1,0,14922,0,10,0,148,135990,8705,0
"Defeat Thorim, the Ancient Rune Giant and the Runic Colossus in 10-player mode.","I'll Take You All On (10 player)",,2973,603,-1,0,14922,0,10,0,149,254110,9131,0
"Defeat Thorim, the Ancient Rune Giant and the Runic Colossus in 25-player mode.","I'll Take You All On (25 player)",,2974,603,-1,0,14922,0,10,0,150,254110,8101,0
"Defeat Thorim while under the effect of Aura of Celerity in 10-player mode.","Who Needs Bloodlust? (10 player)",,2975,603,-1,0,14922,0,10,0,151,136116,8256,0
"Defeat Thorim while under the effect of Aura of Celerity in 25-player mode.","Who Needs Bloodlust? (25 player)",,2976,603,-1,0,14922,0,10,0,152,136116,9136,0
"Force Thorim to enter the arena while Sif is present in 10-player mode.","Siffed (10 player)",,2977,603,-1,0,14922,0,10,0,153,298676,8844,0
"Force Thorim to enter the arena while Sif is present in 25-player mode.","Siffed (25 player)",,2978,603,-1,0,14922,0,10,0,154,298676,8670,0
"Defeat Elder Brightleaf, Elder Ironbranch and Elder Stonebark within 15 seconds of each other in 10-player mode.","Lumberjacked (10 player)",,2979,603,-1,0,14922,1,10,0,157,132129,8232,0
"Defeat Freya within 20 minutes of the first creature you kill in the Conservatory of Life in 10-player mode.","Con-speed-atory (10 player)",,2980,603,-1,0,14922,0,10,0,159,236153,8126,0
"Defeat Freya within 20 minutes of the first creature you kill in the Conservatory of Life in 25-player mode.","Con-speed-atory (25 player)",,2981,603,-1,0,14922,0,10,0,160,236153,3871,0
"Defeat Freya while she is affected by 25 stacks of Attuned to Nature in 10-player mode.","Getting Back to Nature (10 player)",,2982,603,-1,0,14922,0,10,0,163,254089,9022,0
"Defeat Freya while she is affected by 25 stacks of Attuned to Nature in 25-player mode.","Getting Back to Nature (25 player)",,2983,603,-1,0,14922,0,10,0,164,254089,8277,0
"Defeat 2 Ancient Water Spirits, 2 Storm Lashers and 2 Snaplashers within 10 seconds in 25-player mode.","Deforestation (25 player)",,2984,603,-1,0,14922,1,10,0,162,136064,9025,0
"Defeat 2 Ancient Water Spirits, 2 Storm Lashers and 2 Snaplashers within 10 seconds in 10-player mode.","Deforestation (10 player)",,2985,603,-1,0,14922,1,10,0,161,136064,8129,0
"Defeat Mimiron without anyone in the raid being hit by the following in 10-player mode.","Set Up Us the Bomb (10 player)",,2989,603,-1,0,14922,0,10,0,171,236221,7599,0
"Force Mimiron to kill an Assault Bot with a Rocket Strike in 25-player mode.","Not-So-Friendly Fire (25 player)",,2995,603,-1,0,14922,0,10,0,174,133032,7382,0
"Defeat General Vezax without any raid member being hit by Shadow Crash in 10-player mode.","Shadowdodger (10 player)",,2996,603,-1,0,14922,0,10,0,177,136181,8767,0
"Defeat General Vezax without any raid member being hit by Shadow Crash in 25-player mode.","Shadowdodger (25 player)",,2997,603,-1,0,14922,0,10,0,178,136181,7678,0
"Defeat Algalon the Observer after closing 3 Black Holes within 10 seconds in 25-player mode.","Supermassive (25 player)",,3002,603,-1,0,14922,0,10,0,202,237566,12060,0
"Defeat Algalon the Observer after closing 3 Black Holes within 10 seconds in 10-player mode.","Supermassive (10 player)",,3003,603,-1,0,14922,0,10,0,201,237566,8238,0
"Defeat Algalon the Observer in 10-player mode without any raid member dying to Algalon at any point during that raid lockout period.","He Feeds On Your Tears (10 player)",,3004,603,-1,0,81,0,0,0,301,237555,129993,0
"Defeat Algalon the Observer in 25-player mode without any raid member dying to Algalon at any point during that raid lockout period.","He Feeds On Your Tears (25 player)",,3005,603,-1,0,81,0,0,0,302,237555,128870,0
"Defeat Auriaya without destroying her Sanctum Sentries in 10-player mode.","Crazy Cat Lady (10 player)",,3006,603,-1,0,14922,0,10,0,133,254088,7140,0
"Defeat Auriaya without destroying her Sanctum Sentries in 25-player mode.","Crazy Cat Lady (25 player)",,3007,603,-1,0,14922,0,10,0,134,254088,8770,0
"Defeat Yogg-Saron without any raid member going insane in 10-player mode.","Drive Me Crazy (10 player)",,3008,603,-1,0,14922,0,10,0,191,136174,5631,0
"/Kiss Sara in Ulduar while she is angry with you in 10-player mode.","Kiss and Make Up (10 player)",,3009,603,-1,0,14922,0,10,0,181,135454,7143,0
"Defeat Yogg-Saron without any raid member going insane in 25-player mode.","Drive Me Crazy (25 player)",,3010,603,-1,0,14922,0,10,0,192,136174,9757,0
"/Kiss Sara in Ulduar while she is angry with you in 25-player mode.","Kiss and Make Up (25 player)",,3011,603,-1,0,14922,0,10,0,182,135454,8847,0
"Defeat Yogg-Saron within 7 minutes in 10-player mode.","He's Not Getting Any Older (10 player)",,3012,603,-1,0,14922,0,10,0,193,254105,9951,0
"Defeat Yogg-Saron within 7 minutes in 25-player mode.","He's Not Getting Any Older (25 player)",,3013,603,-1,0,14922,0,10,0,194,254105,10749,0
"Defeat 9 Guardians of Yogg-Saron within 12 seconds in 10-player mode.","They're Coming Out of the Walls (10 player)",,3014,603,-1,0,14922,0,10,0,195,298654,9927,0
"Experience all 3 visions of Yogg-Saron's mind in 10-player mode.","In His House He Waits Dreaming (10 player)",,3015,603,-1,0,14922,0,10,0,197,136125,7522,0
"Experience all 3 visions of Yogg-Saron's mind in 25-player mode.","In His House He Waits Dreaming (25 player)",,3016,603,-1,0,14922,0,10,0,198,136125,5634,0
"Defeat 9 Guardians of Yogg-Saron within 12 seconds in 25-player mode.","They're Coming Out of the Walls (25 player)",,3017,603,-1,0,14922,0,10,0,196,298654,9930,0
"Emblems of Conquest acquired","Emblems of Conquest acquired",,3018,-1,-1,0,15176,0,0,524289,4,136243,14998,0
"Defeat Algalon the Observer in 10-player mode.","Observed (10 player)","Title Reward: Starcaller",3036,603,-1,0,14922,0,10,0,199,254087,9954,0
"Defeat Algalon the Observer in 25-player mode.","Observed (25 player)","Title Reward: The Astral Walker",3037,603,-1,0,14922,0,10,0,200,254087,4079,0
"Defeat Flame Leviathan with all 4 Orbital Defense Systems active in 10-player mode.","Orbit-uary (10 player)",,3056,603,-1,2915,14922,0,10,0,90,134430,7996,0
"Defeat Flame Leviathan with 4 Orbital Defense Systems active in 25-player mode.","Orbit-uary (25 player)",,3057,603,-1,2917,14922,0,10,0,94,134430,7999,0
"Defeat XT-002 Deconstructor after destroying his heart in 10-player mode.","Heartbreaker (10 player)",,3058,603,-1,0,14922,0,10,0,113,135455,8658,0
"Defeat XT-002 Deconstructor after destroying his heart in 25-player mode.","Heartbreaker (25 player)",,3059,603,-1,0,14922,0,10,0,114,135455,8661,0
"Defeat the Feral Defender while defeating Auriaya in 10-player mode.","Nine Lives (10 player)",,3076,603,-1,0,14922,0,10,0,135,132225,8664,0
"Defeat the Feral Defender while defeating Auriaya in 25-player mode.","Nine Lives (25 player)",,3077,603,-1,0,14922,0,10,0,136,132225,8667,0
"Obtain the Deadly Gladiator's Frost Wyrm from Arena Season 5 of Wrath of the Lich King.","Deadly Gladiator's Frost Wyrm",,3096,-1,-1,0,81,1,0,133120,203,303868,8714,0
"Destroy 100 Steelforged Defenders in 10 seconds on the Ulduar gauntlet in 10-player mode.","Dwarfageddon (10 player)",,3097,603,-1,0,14922,0,10,0,77,4344094,7364,0
"Destroy 100 Steelforged Defenders in 10 seconds on the Ulduar gauntlet in 25-player mode.","Dwarfageddon (25 player)",,3098,603,-1,0,14922,0,10,0,78,4344094,7367,0
"Participated in the realm first defeat of Yogg-Saron without the assistance of any Keepers in 25-player mode after defeating the Assembly of Iron and all of the Keepers on their hard modes.","Realm First! Death's Demise","Title Reward: Death's Demise",3117,603,-1,0,81,0,0,768,111,254105,7306,0
"Defeat Elder Brightleaf, Elder Ironbranch and Elder Stonebark within 15 seconds of each other in 25-player mode.","Lumberjacked (25 player)",,3118,603,-1,0,14922,1,10,0,158,132129,8619,0
"Defeat Emalon the Storm Watcher in 10 player mode.","Emalon the Storm Watcher (10 player)",,3136,624,-1,0,14901,0,10,0,13,134452,7657,0
"Defeat Emalon the Storm Watcher in 25 player mode.","Emalon the Storm Watcher (25 player)",,3137,624,-1,0,14901,0,10,0,14,134452,7660,0
"Force Mimiron to kill an Assault Bot with a Rocket Strike in 10-player mode.","Not-So-Friendly Fire (10 player)",,3138,603,-1,0,14922,0,10,0,173,133032,10367,0
"Defeat Yogg-Saron with the assistance of two or fewer Keepers in 10-player mode.","Two Lights in the Darkness (10 player)",,3141,603,-1,3157,14922,0,10,0,184,136194,7648,0
"Wielder of Val'anyr, Hammer of Ancient Kings.","Val'anyr, Hammer of Ancient Kings",,3142,-1,-1,0,81,0,0,0,227,253399,7799,0
"Defeat Yogg-Saron with the assistance of three or fewer Keepers in 10-player mode.","Three Lights in the Darkness (10 player)",,3157,603,-1,0,14922,0,10,0,183,136194,8002,0
"Defeat Yogg-Saron with the assistance of one or fewer Keepers in 10-player mode.","One Light in the Darkness (10 player)",,3158,603,-1,3141,14922,0,10,0,185,136194,10296,0
"Defeat Yogg-Saron without the assistance of any Keepers in 10-player mode.","Alone in the Darkness (10 player)",,3159,603,-1,3158,14922,0,10,0,186,136194,7267,0
"Defeat Yogg-Saron with the assistance of three or fewer Keepers in 25-player mode.","Three Lights in the Darkness (25 player)",,3161,603,-1,0,14922,0,10,0,187,136194,7297,0
"Defeat Yogg-Saron with the assistance of two or fewer Keepers in 25-player mode.","Two Lights in the Darkness (25 player)",,3162,603,-1,3161,14922,0,10,0,188,136194,8390,0
"Defeat Yogg-Saron with the assistance of one or fewer Keepers in 25-player mode.","One Light in the Darkness (25 player)",,3163,603,-1,3162,14922,0,10,0,189,136194,8393,0
"Defeat Yogg-Saron without the assistance of any Keepers in 25-player mode.","Alone in the Darkness (25 player)",,3164,603,-1,3163,14922,0,10,0,190,136194,143606,0
"Defeat Thorim while Sif is present in 10-player mode.","Lose Your Illusion (10 player)",,3176,603,-1,2977,14922,0,10,0,155,298676,8337,0
"Defeat Freya while leaving at least 1 Elder alive in 10-player mode.","Knock on Wood (10 player)",,3177,603,-1,0,14922,0,10,0,165,236437,8387,0
"Defeat Freya while leaving at least 2 Elders alive in 10-player mode.","Knock, Knock on Wood (10 player)",,3178,603,-1,3177,14922,0,10,0,166,236437,11247,0
"Defeat Freya while leaving all 3 Elders alive in 10-player mode.","Knock, Knock, Knock on Wood (10 player)",,3179,603,-1,3178,14922,0,10,0,167,236437,7134,0
"Defeat Mimiron after activating his Self-Destruct mechanism in 10-player mode.","Firefighter (10 player)",,3180,603,-1,0,14922,0,10,0,175,133712,7205,0
"Defeat General Vezax after defeating the Saronite Animus in 10-player mode.","I Love the Smell of Saronite in the Morning (10 player)",,3181,603,-1,0,14922,0,10,0,179,254090,11153,0
